movie_name,movie_idx,conversation_id,utterance_id,timestamp,turn_index,utterance_order,speaker_id,speaker_name,reply_to,listener_id,listener_name,current_turn,current_text,context_text,relationship_type,global_category,confidence,evidence,status,parse_success,error,raw_response
gladiator,,L242441,L242442,,1,1,u1163,NARCISSUS,,u1155,COMMODUS,"NARCISSUS: Respectfully Caesar, Quintus and I must report.","Respectfully Caesar, Quintus and I must report.","COMMODUS: Welcome back from your great triumph Narcissus Meridas. My father sends his heart felt praise. Sadly, Marcus is in dark humors -- nothing to worry about, but he needs rest. Likely just the weather.",imperial_authority,authority,0.95,"Narcissus addresses Commodus as 'Caesar' and states that he 'must report,' indicating a formal hierarchy and submission to imperial power.",success,True,,"{
  ""relationship_type"": ""imperial_authority"",
  ""confidence"": 0.95,
  ""evidence"": ""Narcissus addresses Commodus as 'Caesar' and states that he 'must report,' indicating a formal hierarchy and submission to imperial power.""
}"
gladiator,,L242441,L242443,,2,2,u1155,COMMODUS,,u1163,NARCISSUS,"COMMODUS: Of course, but not now. However, if he continues to be unwell, you may report to me.","Of course, but not now. However, if he continues to be unwell, you may report to me.","COMMODUS: Welcome back from your great triumph Narcissus Meridas. My father sends his heart felt praise. Sadly, Marcus is in dark humors -- nothing to worry about, but he needs rest. Likely just the weather.
NARCISSUS: Respectfully Caesar, Quintus and I must report.",imperial_authority,authority,0.95,"Narcissus addresses Commodus as 'Caesar' and indicates a formal need to 'report,' while Commodus exercises authority by deferring the report and instructing Narcissus to report to him directly.",success,True,,"{
  ""relationship_type"": ""imperial_authority"",
  ""confidence"": 0.95,
  ""evidence"": ""Narcissus addresses Commodus as 'Caesar' and indicates a formal need to 'report,' while Commodus exercises authority by deferring the report and instructing Narcissus to report to him directly.""
}"
gladiator,,L242444,L242444,,0,0,u1165,QUINTUS,,,,"QUINTUS: Gladly, Caesar. And, if you'd like we can take you for a tour of the front at first light.","Gladly, Caesar. And, if you'd like we can take you for a tour of the front at first light.",,imperial_authority,authority,0.98,"Quintus addresses the listener as 'Caesar,' which is a title for an emperor, and offers a tour of the military front, signaling a subordinate-to-ruler relationship.",success,True,,"{
  ""relationship_type"": ""imperial_authority"",
  ""confidence"": 0.98,
  ""evidence"": ""Quintus addresses the listener as 'Caesar,' which is a title for an emperor, and offers a tour of the military front, signaling a subordinate-to-ruler relationship.""
}"
gladiator,,L242444,L242445,,1,1,u1155,COMMODUS,,u1165,QUINTUS,"COMMODUS: I'm certain father will be in better humors by then. Now, honor us with your presence at dinner. I'll join you as soon as I see my father's physician.","I'm certain father will be in better humors by then. Now, honor us with your presence at dinner. I'll join you as soon as I see my father's physician.","QUINTUS: Gladly, Caesar. And, if you'd like we can take you for a tour of the front at first light.",imperial_authority,authority,0.95,"Quintus addresses Commodus as 'Caesar,' acknowledging his imperial status and authority.",success,True,,"{
  ""relationship_type"": ""imperial_authority"",
  ""confidence"": 0.95,
  ""evidence"": ""Quintus addresses Commodus as 'Caesar,' acknowledging his imperial status and authority.""
}"
gladiator,,L242446,L242446,,0,0,u1163,NARCISSUS,,,,NARCISSUS: What the hell was all that about?,What the hell was all that about?,,unclear,unclear,1.0,"There is no previous context and the listener is unknown, making it impossible to determine a relationship from a single informal question.",success,True,,"{
  ""relationship_type"": ""unclear"",
  ""confidence"": 1.0,
  ""evidence"": ""There is no previous context and the listener is unknown, making it impossible to determine a relationship from a single informal question.""
}"
gladiator,,L242446,L242447,,1,1,u1165,QUINTUS,,u1163,NARCISSUS,QUINTUS: What the hell do you think it was about? There's nothing an unproved heir to the throne likes less than glaring competence in others.,What the hell do you think it was about? There's nothing an unproved heir to the throne likes less than glaring competence in others.,NARCISSUS: What the hell was all that about?,friend,friendship,0.7,"The speakers use informal language ('What the hell') and share a candid, cynical observation about a third party ('the heir to the throne'), which suggests a familiar peer relationship.",success,True,,"{
  ""relationship_type"": ""friend"",
  ""confidence"": 0.7,
  ""evidence"": ""The speakers use informal language ('What the hell') and share a candid, cynical observation about a third party ('the heir to the throne'), which suggests a familiar peer relationship.""
}"
gladiator,,L242446,L242448,,2,2,u1163,NARCISSUS,,u1165,QUINTUS,NARCISSUS: Why don't we try to keep politics out of the conversation.,Why don't we try to keep politics out of the conversation.,"NARCISSUS: What the hell was all that about?
QUINTUS: What the hell do you think it was about? There's nothing an unproved heir to the throne likes less than glaring competence in others.",friend,friendship,0.6,"The characters engage in a familiar, informal exchange as peers, using phrases like 'What the hell' and discussing shared political observations.",success,True,,"{
  ""relationship_type"": ""friend"",
  ""confidence"": 0.6,
  ""evidence"": ""The characters engage in a familiar, informal exchange as peers, using phrases like 'What the hell' and discussing shared political observations.""
}"
gladiator,,L242446,L242449,,3,3,u1165,QUINTUS,,u1163,NARCISSUS,"QUINTUS: Well, we can try...","Well, we can try...","NARCISSUS: What the hell was all that about?
QUINTUS: What the hell do you think it was about? There's nothing an unproved heir to the throne likes less than glaring competence in others.
NARCISSUS: Why don't we try to keep politics out of the conversation.",friend,friendship,0.8,The speakers use informal language and discuss political observations as peers without clear indicators of rank or hostility.,success,True,,"{
  ""relationship_type"": ""friend"",
  ""confidence"": 0.8,
  ""evidence"": ""The speakers use informal language and discuss political observations as peers without clear indicators of rank or hostility.""
}"
gladiator,,L242454,L242454,,0,0,u1163,NARCISSUS,,,,"NARCISSUS: No future-telling, please, I've been terrified enough for one day.","No future-telling, please, I've been terrified enough for one day.",,unclear,unclear,1.0,The single turn provided contains no context or specific cues to define the relationship between the speaker and listener.,success,True,,"{
  ""relationship_type"": ""unclear"",
  ""confidence"": 1.0,
  ""evidence"": ""The single turn provided contains no context or specific cues to define the relationship between the speaker and listener.""
}"
gladiator,,L242454,L242455,,1,1,u1161,LUCILLA,,u1163,NARCISSUS,LUCILLA: Narcissus! Terrified? You? The only thing he's scared of is me.,Narcissus! Terrified? You? The only thing he's scared of is me.,"NARCISSUS: No future-telling, please, I've been terrified enough for one day.",unclear,unclear,0.95,"While the speaker asserts that the listener is 'scared' of her, indicating a power imbalance, the dialogue provides no specific markers (titles, commands, or context) to identify the relationship as imperial, military, familial, or any other allowed category.",success,True,,"{
  ""relationship_type"": ""unclear"",
  ""confidence"": 0.95,
  ""evidence"": ""While the speaker asserts that the listener is 'scared' of her, indicating a power imbalance, the dialogue provides no specific markers (titles, commands, or context) to identify the relationship as imperial, military, familial, or any other allowed category.""
}"
gladiator,,L242458,L242458,,0,0,u1161,LUCILLA,,,,LUCILLA: You know our two most senior Senators: Gaius Cantus and Falco Verus?,You know our two most senior Senators: Gaius Cantus and Falco Verus?,,unclear,unclear,1.0,"There is no previous context, and the single sentence provided is a question about shared knowledge of political figures, which is insufficient to determine a specific relationship type.",success,True,,"{
  ""relationship_type"": ""unclear"",
  ""confidence"": 1.0,
  ""evidence"": ""There is no previous context, and the single sentence provided is a question about shared knowledge of political figures, which is insufficient to determine a specific relationship type.""
}"
gladiator,,L242458,L242459,,1,1,u1163,NARCISSUS,,u1161,LUCILLA,NARCISSUS: Only from a distance.,Only from a distance.,LUCILLA: You know our two most senior Senators: Gaius Cantus and Falco Verus?,unclear,unclear,0.9,The brief exchange about knowing senators from a distance does not provide enough context to determine the specific relationship between Narcissus and Lucilla.,success,True,,"{
  ""relationship_type"": ""unclear"",
  ""confidence"": 0.9,
  ""evidence"": ""The brief exchange about knowing senators from a distance does not provide enough context to determine the specific relationship between Narcissus and Lucilla.""
}"
gladiator,,L242466,L242466,,0,0,u1155,COMMODUS,,,,"COMMODUS: More wine, sister? Surely you can drink more than that.","More wine, sister? Surely you can drink more than that.",,familial,familial,0.98,The speaker addresses the listener directly as 'sister' in the current turn.,success,True,,"{
  ""relationship_type"": ""familial"",
  ""confidence"": 0.98,
  ""evidence"": ""The speaker addresses the listener directly as 'sister' in the current turn.""
}"
gladiator,,L242466,L242467,,1,1,u1161,LUCILLA,,u1155,COMMODUS,LUCILLA: I was suddenly thinking about going to bed.,I was suddenly thinking about going to bed.,"COMMODUS: More wine, sister? Surely you can drink more than that.",familial,familial,0.98,COMMODUS explicitly addresses LUCILLA as 'sister' in the previous turn.,success,True,,"{
  ""relationship_type"": ""familial"",
  ""confidence"": 0.98,
  ""evidence"": ""COMMODUS explicitly addresses LUCILLA as 'sister' in the previous turn.""
}"
gladiator,,L242466,L242468,,2,2,u1155,COMMODUS,,u1161,LUCILLA,"COMMODUS: Oh, stay... Don't you want to join the chorus of praises for Narcissus' glory? Just remember, he is a married man.","Oh, stay... Don't you want to join the chorus of praises for Narcissus' glory? Just remember, he is a married man.","COMMODUS: More wine, sister? Surely you can drink more than that.
LUCILLA: I was suddenly thinking about going to bed.",familial,familial,0.99,COMMODUS explicitly addresses LUCILLA as 'sister' in the dialogue context.,success,True,,"{
  ""relationship_type"": ""familial"",
  ""confidence"": 0.99,
  ""evidence"": ""COMMODUS explicitly addresses LUCILLA as 'sister' in the dialogue context.""
}"
gladiator,,L242469,L242469,,0,0,u1163,NARCISSUS,,,,NARCISSUS: Do you expect Marcus to be well enough by morning for an audience?,Do you expect Marcus to be well enough by morning for an audience?,,unclear,unclear,0.95,A single question regarding a third party's health for a formal audience does not provide enough information to determine the specific relationship between the speaker and the listener.,success,True,,"{
  ""relationship_type"": ""unclear"",
  ""confidence"": 0.95,
  ""evidence"": ""A single question regarding a third party's health for a formal audience does not provide enough information to determine the specific relationship between the speaker and the listener.""
}"
gladiator,,L242469,L242470,,1,1,u1155,COMMODUS,,u1163,NARCISSUS,"COMMODUS: That's difficult to say, general.","That's difficult to say, general.",NARCISSUS: Do you expect Marcus to be well enough by morning for an audience?,military_authority,authority,0.85,"Commodus explicitly addresses the listener as 'general,' which indicates a relationship defined by military rank and hierarchy.",success,True,,"{
  ""relationship_type"": ""military_authority"",
  ""confidence"": 0.85,
  ""evidence"": ""Commodus explicitly addresses the listener as 'general,' which indicates a relationship defined by military rank and hierarchy.""
}"
gladiator,,L242469,L242471,,2,2,u1163,NARCISSUS,,u1155,COMMODUS,"NARCISSUS: Perhaps, Master Galen, you may say.","Perhaps, Master Galen, you may say.","NARCISSUS: Do you expect Marcus to be well enough by morning for an audience?
COMMODUS: That's difficult to say, general.",imperial_authority,authority,0.85,"The speaker is addressed as 'general' and inquires about a formal 'audience' with Marcus, indicating a relationship within an imperial power structure and political hierarchy.",success,True,,"{
  ""relationship_type"": ""imperial_authority"",
  ""confidence"": 0.85,
  ""evidence"": ""The speaker is addressed as 'general' and inquires about a formal 'audience' with Marcus, indicating a relationship within an imperial power structure and political hierarchy.""
}"
gladiator,,L242474,L242474,,0,0,u1163,NARCISSUS,,,,"NARCISSUS: I would venture, with all respect: the Emperor's health is the business of every soul in the empire.","I would venture, with all respect: the Emperor's health is the business of every soul in the empire.",,unclear,unclear,0.95,The listener is unknown and the speaker's single formal statement about the Emperor does not provide enough information to determine a specific relationship.,success,True,,"{
  ""relationship_type"": ""unclear"",
  ""confidence"": 0.95,
  ""evidence"": ""The listener is unknown and the speaker's single formal statement about the Emperor does not provide enough information to determine a specific relationship.""
}"
gladiator,,L242474,L242475,,1,1,u1158,GAIUS,,u1163,NARCISSUS,"GAIUS: Yes! The days of Imperial Prerogative and disdain for the Senate are over -- thanks to your father! Now report to the Senate, Master Galen: what is Marcus' state?","Yes! The days of Imperial Prerogative and disdain for the Senate are over -- thanks to your father! Now report to the Senate, Master Galen: what is Marcus' state?","NARCISSUS: I would venture, with all respect: the Emperor's health is the business of every soul in the empire.",imperial_authority,authority,0.85,"Gaius issues a formal political command for the listener to report to the Senate regarding the Emperor's health, within the context of Imperial Prerogative.",success,True,,"{
  ""relationship_type"": ""imperial_authority"",
  ""confidence"": 0.85,
  ""evidence"": ""Gaius issues a formal political command for the listener to report to the Senate regarding the Emperor's health, within the context of Imperial Prerogative.""
}"
gladiator,,L242479,L242479,,0,0,u1163,NARCISSUS,,,,"NARCISSUS: The battle was won, today, and I prefer to believe it was a gift of Janus, the eldest God of Rome. God of my ancestors.","The battle was won, today, and I prefer to believe it was a gift of Janus, the eldest God of Rome. God of my ancestors.",,unclear,unclear,0.95,"The speaker is making a statement about a battle and Roman gods, but there is no context or dialogue that establishes the relationship between Narcissus and the unknown listener.",success,True,,"{
  ""relationship_type"": ""unclear"",
  ""confidence"": 0.95,
  ""evidence"": ""The speaker is making a statement about a battle and Roman gods, but there is no context or dialogue that establishes the relationship between Narcissus and the unknown listener.""
}"
gladiator,,L242479,L242480,,1,1,u1157,FALCO,,u1163,NARCISSUS,FALCO: God of passages and changes?,God of passages and changes?,"NARCISSUS: The battle was won, today, and I prefer to believe it was a gift of Janus, the eldest God of Rome. God of my ancestors.",unclear,unclear,0.9,"The exchange is a brief discussion regarding the Roman god Janus following a battle, providing no evidence of a specific social, military, or personal connection between the speakers.",success,True,,"{
  ""relationship_type"": ""unclear"",
  ""confidence"": 0.9,
  ""evidence"": ""The exchange is a brief discussion regarding the Roman god Janus following a battle, providing no evidence of a specific social, military, or personal connection between the speakers.""
}"
gladiator,,L242479,L242481,,2,2,u1163,NARCISSUS,,u1157,FALCO,NARCISSUS: I believe we are arriving in an enlightened age; an age of peace that will bring Rome her greatest glory. Thanks to Marcus Aurelius.,I believe we are arriving in an enlightened age; an age of peace that will bring Rome her greatest glory. Thanks to Marcus Aurelius.,"NARCISSUS: The battle was won, today, and I prefer to believe it was a gift of Janus, the eldest God of Rome. God of my ancestors.
FALCO: God of passages and changes?",unclear,unclear,0.95,"The dialogue consists of a formal discussion regarding Roman religion and politics, but provides no specific indicators of the social or professional relationship between the speaker and listener.",success,True,,"{
  ""relationship_type"": ""unclear"",
  ""confidence"": 0.95,
  ""evidence"": ""The dialogue consists of a formal discussion regarding Roman religion and politics, but provides no specific indicators of the social or professional relationship between the speaker and listener.""
}"
gladiator,,L242479,L242482,,3,3,u1157,FALCO,,u1163,NARCISSUS,"FALCO: You know, general, there is a Gate of Janus in Rome which is only closed in time of peace. Sadly, it has remained open for three hundred years.","You know, general, there is a Gate of Janus in Rome which is only closed in time of peace. Sadly, it has remained open for three hundred years.","NARCISSUS: The battle was won, today, and I prefer to believe it was a gift of Janus, the eldest God of Rome. God of my ancestors.
FALCO: God of passages and changes?
NARCISSUS: I believe we are arriving in an enlightened age; an age of peace that will bring Rome her greatest glory. Thanks to Marcus Aurelius.",military_authority,authority,0.85,"FALCO addresses NARCISSUS as 'general' and they are discussing a battle that was won that day, indicating a military rank-based relationship.",success,True,,"{
  ""relationship_type"": ""military_authority"",
  ""confidence"": 0.85,
  ""evidence"": ""FALCO addresses NARCISSUS as 'general' and they are discussing a battle that was won that day, indicating a military rank-based relationship.""
}"
gladiator,,L242479,L242483,,4,4,u1163,NARCISSUS,,u1157,FALCO,NARCISSUS: I've read of it.,I've read of it.,"NARCISSUS: The battle was won, today, and I prefer to believe it was a gift of Janus, the eldest God of Rome. God of my ancestors.
FALCO: God of passages and changes?
NARCISSUS: I believe we are arriving in an enlightened age; an age of peace that will bring Rome her greatest glory. Thanks to Marcus Aurelius.
FALCO: You know, general, there is a Gate of Janus in Rome which is only closed in time of peace. Sadly, it has remained open for three hundred years.",unclear,unclear,0.85,"While the speaker is addressed as 'general' and discusses a victory in battle, there is insufficient evidence to determine Falco's status or the specific nature of their relationship.",success,True,,"{
  ""relationship_type"": ""unclear"",
  ""confidence"": 0.85,
  ""evidence"": ""While the speaker is addressed as 'general' and discusses a victory in battle, there is insufficient evidence to determine Falco's status or the specific nature of their relationship.""
}"
gladiator,,L242479,L242484,,5,5,u1157,FALCO,,u1163,NARCISSUS,FALCO: But have never been?,But have never been?,"NARCISSUS: The battle was won, today, and I prefer to believe it was a gift of Janus, the eldest God of Rome. God of my ancestors.
FALCO: God of passages and changes?
NARCISSUS: I believe we are arriving in an enlightened age; an age of peace that will bring Rome her greatest glory. Thanks to Marcus Aurelius.
FALCO: You know, general, there is a Gate of Janus in Rome which is only closed in time of peace. Sadly, it has remained open for three hundred years.
NARCISSUS: I've read of it.",unclear,unclear,0.9,"Falco addresses Narcissus as 'general' and they discuss a recent battle and Roman history, but the text does not provide enough information to determine Falco's specific rank, role, or personal relationship to the listener.",success,True,,"{
  ""relationship_type"": ""unclear"",
  ""confidence"": 0.9,
  ""evidence"": ""Falco addresses Narcissus as 'general' and they discuss a recent battle and Roman history, but the text does not provide enough information to determine Falco's specific rank, role, or personal relationship to the listener.""
}"
gladiator,,L242479,L242485,,6,6,u1163,NARCISSUS,,u1157,FALCO,"NARCISSUS: My only visits to Rome, Senator, have been through books. But the war's over, time to close the door of war once and for all.","My only visits to Rome, Senator, have been through books. But the war's over, time to close the door of war once and for all.","NARCISSUS: The battle was won, today, and I prefer to believe it was a gift of Janus, the eldest God of Rome. God of my ancestors.
FALCO: God of passages and changes?
NARCISSUS: I believe we are arriving in an enlightened age; an age of peace that will bring Rome her greatest glory. Thanks to Marcus Aurelius.
FALCO: You know, general, there is a Gate of Janus in Rome which is only closed in time of peace. Sadly, it has remained open for three hundred years.
NARCISSUS: I've read of it.
FALCO: But have never been?",imperial_authority,authority,0.85,"The speaker addresses the listener as 'Senator' and is himself addressed as 'general,' placing their interaction within the formal Roman political and imperial power structure.",success,True,,"{
  ""relationship_type"": ""imperial_authority"",
  ""confidence"": 0.85,
  ""evidence"": ""The speaker addresses the listener as 'Senator' and is himself addressed as 'general,' placing their interaction within the formal Roman political and imperial power structure.""
}"
gladiator,,L242486,L242486,,0,0,u1155,COMMODUS,,,,COMMODUS: Then you'd be out of a job.,Then you'd be out of a job.,,unclear,unclear,1.0,There is no previous context and the single line of dialogue does not provide enough information to determine the relationship between the speaker and the unknown listener.,success,True,,"{
  ""relationship_type"": ""unclear"",
  ""confidence"": 1.0,
  ""evidence"": ""There is no previous context and the single line of dialogue does not provide enough information to determine the relationship between the speaker and the unknown listener.""
}"
gladiator,,L242486,L242487,,1,1,u1163,NARCISSUS,,u1155,COMMODUS,NARCISSUS: Gladly Caesar.,Gladly Caesar.,COMMODUS: Then you'd be out of a job.,imperial_authority,authority,0.98,"NARCISSUS addresses COMMODUS as 'Caesar,' indicating an emperor-subject or imperial power relationship.",success,True,,"{
  ""relationship_type"": ""imperial_authority"",
  ""confidence"": 0.98,
  ""evidence"": ""NARCISSUS addresses COMMODUS as 'Caesar,' indicating an emperor-subject or imperial power relationship.""
}"
gladiator,,L242486,L242488,,2,2,u1155,COMMODUS,,u1163,NARCISSUS,COMMODUS: Or perhaps into a new one. But here's to your God and the courage of our legions...,Or perhaps into a new one. But here's to your God and the courage of our legions...,"COMMODUS: Then you'd be out of a job.
NARCISSUS: Gladly Caesar.",imperial_authority,authority,0.95,"Narcissus addresses the speaker as 'Caesar,' which clearly identifies an emperor-subject or ruler-servant relationship.",success,True,,"{
  ""relationship_type"": ""imperial_authority"",
  ""confidence"": 0.95,
  ""evidence"": ""Narcissus addresses the speaker as 'Caesar,' which clearly identifies an emperor-subject or ruler-servant relationship.""
}"
gladiator,,L242490,L242490,,0,0,u1155,COMMODUS,,,,COMMODUS: Quite so. Narcissus and his courageous men; may they live long to serve Rome...,Quite so. Narcissus and his courageous men; may they live long to serve Rome...,,unclear,unclear,0.95,"The provided text contains no previous context and mentions third parties ('Narcissus and his courageous men') serving Rome, providing no information about the listener's identity or relationship to the speaker.",success,True,,"{
  ""relationship_type"": ""unclear"",
  ""confidence"": 0.95,
  ""evidence"": ""The provided text contains no previous context and mentions third parties ('Narcissus and his courageous men') serving Rome, providing no information about the listener's identity or relationship to the speaker.""
}"
gladiator,,L242490,L242491,,1,1,u1161,LUCILLA,,u1155,COMMODUS,LUCILLA: And Caesar! Let's not forget to serve Caesar!,And Caesar! Let's not forget to serve Caesar!,COMMODUS: Quite so. Narcissus and his courageous men; may they live long to serve Rome...,imperial_authority,authority,0.85,"The dialogue focuses on service to 'Rome' and 'Caesar,' indicating a relationship centered on imperial power and political command.",success,True,,"{
  ""relationship_type"": ""imperial_authority"",
  ""confidence"": 0.85,
  ""evidence"": ""The dialogue focuses on service to 'Rome' and 'Caesar,' indicating a relationship centered on imperial power and political command.""
}"
gladiator,,L242499,L242499,,0,0,u1163,NARCISSUS,,,,"NARCISSUS: I back Rome against all her enemies -- if that answer disappoints you, I'm not a politician...","I back Rome against all her enemies -- if that answer disappoints you, I'm not a politician...",,unclear,unclear,0.95,"The speaker expresses loyalty to Rome and clarifies they are not a politician, but the provided text contains no information about the listener or their specific relationship to the speaker.",success,True,,"{
  ""relationship_type"": ""unclear"",
  ""confidence"": 0.95,
  ""evidence"": ""The speaker expresses loyalty to Rome and clarifies they are not a politician, but the provided text contains no information about the listener or their specific relationship to the speaker.""
}"
gladiator,,L242499,L242500,,1,1,u1155,COMMODUS,,u1163,NARCISSUS,"COMMODUS: Oh, but with the army behind you, you could become extremely political. Not a Republican by any chance?","Oh, but with the army behind you, you could become extremely political. Not a Republican by any chance?","NARCISSUS: I back Rome against all her enemies -- if that answer disappoints you, I'm not a politician...",imperial_authority,authority,0.85,"The dialogue indicates a power dynamic regarding loyalty to Rome and the military; Narcissus expresses concern about 'disappointing' Commodus, who is probing his political leanings.",success,True,,"{
  ""relationship_type"": ""imperial_authority"",
  ""confidence"": 0.85,
  ""evidence"": ""The dialogue indicates a power dynamic regarding loyalty to Rome and the military; Narcissus expresses concern about 'disappointing' Commodus, who is probing his political leanings.""
}"
gladiator,,L242504,L242504,,0,0,u1163,NARCISSUS,,,,NARCISSUS: A republican is a man who strives to create equality among all classes. At the core he's a man who believes in doing what's right.,A republican is a man who strives to create equality among all classes. At the core he's a man who believes in doing what's right.,,unclear,unclear,0.95,The listener is unknown and the dialogue provides no contextual information to establish a relationship type.,success,True,,"{
  ""relationship_type"": ""unclear"",
  ""confidence"": 0.95,
  ""evidence"": ""The listener is unknown and the dialogue provides no contextual information to establish a relationship type.""
}"
