movie_name,movie_idx,conversation_id,utterance_id,timestamp,turn_index,utterance_order,speaker_id,speaker_name,reply_to,listener_id,listener_name,current_turn,current_text,context_text,relationship_type,global_category,confidence,evidence,status,parse_success,error,raw_response
an officer and a gentleman,,L426558,L426559,,1,1,u2415,ZACK,,u2405,BYRON,ZACK: What for?,What for?,"BYRON: Come back here, kid!",unclear,unclear,0.9,The exchange is too brief to identify a specific relationship; a command like 'Come back here' and a questioning response could occur in many different contexts.,success,True,,"{
  ""relationship_type"": ""unclear"",
  ""confidence"": 0.9,
  ""evidence"": ""The exchange is too brief to identify a specific relationship; a command like 'Come back here' and a questioning response could occur in many different contexts.""
}"
an officer and a gentleman,,L426558,L426560,,2,2,u2405,BYRON,,u2415,ZACK,"BYRON: Okay, okay. You win.","Okay, okay. You win.","BYRON: Come back here, kid!
ZACK: What for?",unclear,unclear,0.9,"The dialogue shows a brief exchange involving resistance and a concession ('You win'), but it does not provide enough context to determine if the relationship is military, personal, or adversarial.",success,True,,"{
  ""relationship_type"": ""unclear"",
  ""confidence"": 0.9,
  ""evidence"": ""The dialogue shows a brief exchange involving resistance and a concession ('You win'), but it does not provide enough context to determine if the relationship is military, personal, or adversarial.""
}"
an officer and a gentleman,,L426558,L426561,,3,3,u2415,ZACK,,u2405,BYRON,"ZACK: Thank you, sir!","Thank you, sir!","BYRON: Come back here, kid!
ZACK: What for?
BYRON: Okay, okay. You win.",instructor_trainee_authority,authority,0.8,"Zack addresses the listener as 'sir' and responds to a command ('Come back here'), indicating a relationship structured by rank and authority.",success,True,,"{
  ""relationship_type"": ""instructor_trainee_authority"",
  ""confidence"": 0.8,
  ""evidence"": ""Zack addresses the listener as 'sir' and responds to a command ('Come back here'), indicating a relationship structured by rank and authority.""
}"
an officer and a gentleman,,L426558,L426562,,4,4,u2405,BYRON,,u2415,ZACK,BYRON: Stop calling me 'sir! I ain't no officer. My name is Byron.,Stop calling me 'sir! I ain't no officer. My name is Byron.,"BYRON: Come back here, kid!
ZACK: What for?
BYRON: Okay, okay. You win.
ZACK: Thank you, sir!",acquaintance,acquaintance,0.85,"The speaker rejects a formal military title and rank ('I ain't no officer'), instead inviting the listener to use his first name while calling him 'kid,' which indicates a known but informal relationship.",success,True,,"{
  ""relationship_type"": ""acquaintance"",
  ""confidence"": 0.85,
  ""evidence"": ""The speaker rejects a formal military title and rank ('I ain't no officer'), instead inviting the listener to use his first name while calling him 'kid,' which indicates a known but informal relationship.""
}"
an officer and a gentleman,,L426574,L426574,,0,0,u2415,ZACK,,,,"ZACK: Hi, Byron.","Hi, Byron.",,unclear,unclear,0.95,"A single greeting 'Hi, Byron' without any prior context is insufficient to reliably determine the nature of the relationship.",success,True,,"{
  ""relationship_type"": ""unclear"",
  ""confidence"": 0.95,
  ""evidence"": ""A single greeting 'Hi, Byron' without any prior context is insufficient to reliably determine the nature of the relationship.""
}"
an officer and a gentleman,,L426574,L426575,,1,1,u2405,BYRON,,u2415,ZACK,"BYRON: Zack, you little shit! You haven't changed a bit!","Zack, you little shit! You haven't changed a bit!","ZACK: Hi, Byron.",friend,friendship,0.8,"The characters use first names and informal, familiar language ('you little shit', 'haven't changed a bit'), which suggests a long-standing, familiar peer-level relationship.",success,True,,"{
  ""relationship_type"": ""friend"",
  ""confidence"": 0.8,
  ""evidence"": ""The characters use first names and informal, familiar language ('you little shit', 'haven't changed a bit'), which suggests a long-standing, familiar peer-level relationship.""
}"
an officer and a gentleman,,L426574,L426576,,2,2,u2415,ZACK,,u2405,BYRON,"ZACK: Neither have you, pard!","Neither have you, pard!","ZACK: Hi, Byron.
BYRON: Zack, you little shit! You haven't changed a bit!",friend,friendship,0.9,"The use of first names, the playful insult 'little shit', and the informal term 'pard' indicate a familiar and long-standing friendly relationship.",success,True,,"{
  ""relationship_type"": ""friend"",
  ""confidence"": 0.9,
  ""evidence"": ""The use of first names, the playful insult 'little shit', and the informal term 'pard' indicate a familiar and long-standing friendly relationship.""
}"
an officer and a gentleman,,L426577,L426577,,0,0,u2405,BYRON,,,,"BYRON: Hey, honey, look at this! My son! Isn't he beautiful? You should've called!","Hey, honey, look at this! My son! Isn't he beautiful? You should've called!",,romantic_intent,romance,0.85,"Byron addresses the listener with the term of endearment 'honey' and shares a personal, emotionally intimate moment regarding his son.",success,True,,"{
  ""relationship_type"": ""romantic_intent"",
  ""confidence"": 0.85,
  ""evidence"": ""Byron addresses the listener with the term of endearment 'honey' and shares a personal, emotionally intimate moment regarding his son.""
}"
an officer and a gentleman,,L426577,L426578,,1,1,u2415,ZACK,,u2405,BYRON,"ZACK: You were out at sea! Hey, guess what? I graduated. I got my degree.","You were out at sea! Hey, guess what? I graduated. I got my degree.","BYRON: Hey, honey, look at this! My son! Isn't he beautiful? You should've called!",unclear,unclear,0.9,"The dialogue identifies a father-son relationship ('My son!'), but this familial category is not included in the allowed labels for this movie.",success,True,,"{
  ""relationship_type"": ""unclear"",
  ""confidence"": 0.9,
  ""evidence"": ""The dialogue identifies a father-son relationship ('My son!'), but this familial category is not included in the allowed labels for this movie.""
}"
an officer and a gentleman,,L426577,L426579,,2,2,u2405,BYRON,,u2415,ZACK,BYRON: I thought you quit school. Last I heard you were on your way to a construction job or something down in Brazil.,I thought you quit school. Last I heard you were on your way to a construction job or something down in Brazil.,"BYRON: Hey, honey, look at this! My son! Isn't he beautiful? You should've called!
ZACK: You were out at sea! Hey, guess what? I graduated. I got my degree.",friend,friendship,0.85,"Byron explicitly refers to Zack as his 'son' and expresses pride ('Isn't he beautiful?'), establishing a familiar and supportive bond.",success,True,,"{
  ""relationship_type"": ""friend"",
  ""confidence"": 0.85,
  ""evidence"": ""Byron explicitly refers to Zack as his 'son' and expresses pride ('Isn't he beautiful?'), establishing a familiar and supportive bond.""
}"
an officer and a gentleman,,L426577,L426580,,3,3,u2415,ZACK,,u2405,BYRON,"ZACK: Yeah, I made some money down there, then I talked my way into another college and I did it. I wasn't magna cum laude but I did okay. You should've seen me in my cap and gown.","Yeah, I made some money down there, then I talked my way into another college and I did it. I wasn't magna cum laude but I did okay. You should've seen me in my cap and gown.","BYRON: Hey, honey, look at this! My son! Isn't he beautiful? You should've called!
ZACK: You were out at sea! Hey, guess what? I graduated. I got my degree.
BYRON: I thought you quit school. Last I heard you were on your way to a construction job or something down in Brazil.",unclear,unclear,0.85,"The dialogue explicitly identifies the characters as father and son ('My son!'), but a familial relationship type is not included in the allowed labels for this movie.",success,True,,"{
  ""relationship_type"": ""unclear"",
  ""confidence"": 0.85,
  ""evidence"": ""The dialogue explicitly identifies the characters as father and son ('My son!'), but a familial relationship type is not included in the allowed labels for this movie.""
}"
an officer and a gentleman,,L426577,L426581,,4,4,u2405,BYRON,,u2415,ZACK,BYRON: Why the fuck didn't you invite me? I would've come.,Why the fuck didn't you invite me? I would've come.,"BYRON: Hey, honey, look at this! My son! Isn't he beautiful? You should've called!
ZACK: You were out at sea! Hey, guess what? I graduated. I got my degree.
BYRON: I thought you quit school. Last I heard you were on your way to a construction job or something down in Brazil.
ZACK: Yeah, I made some money down there, then I talked my way into another college and I did it. I wasn't magna cum laude but I did okay. You should've seen me in my cap and gown.",unclear,unclear,0.92,"The dialogue clearly establishes a father-son relationship ('My son!'), but 'familial' is not an allowed label for this movie.",success,True,,"{
  ""relationship_type"": ""unclear"",
  ""confidence"": 0.92,
  ""evidence"": ""The dialogue clearly establishes a father-son relationship ('My son!'), but 'familial' is not an allowed label for this movie.""
}"
an officer and a gentleman,,L426587,L426587,,0,0,u2415,ZACK,,,,"ZACK: Ay, palequero. Never hochi in the P.I.","Ay, palequero. Never hochi in the P.I.",,unclear,unclear,1.0,There is no previous context and the listener is unknown; a single line of slang-heavy dialogue is insufficient to determine a relationship type.,success,True,,"{
  ""relationship_type"": ""unclear"",
  ""confidence"": 1.0,
  ""evidence"": ""There is no previous context and the listener is unknown; a single line of slang-heavy dialogue is insufficient to determine a relationship type.""
}"
an officer and a gentleman,,L426587,L426588,,1,1,u2405,BYRON,,u2415,ZACK,"BYRON: Wha-chu-say, palequero? Short time, long time, only ten dolla.","Wha-chu-say, palequero? Short time, long time, only ten dolla.","ZACK: Ay, palequero. Never hochi in the P.I.",military_peer,friendship,0.85,"The use of specific military-adjacent slang like 'P.I.' (Philippine Islands) and 'hochi' in a casual, bantering tone indicates a peer relationship within a military context.",success,True,,"{
  ""relationship_type"": ""military_peer"",
  ""confidence"": 0.85,
  ""evidence"": ""The use of specific military-adjacent slang like 'P.I.' (Philippine Islands) and 'hochi' in a casual, bantering tone indicates a peer relationship within a military context.""
}"
an officer and a gentleman,,L426591,L426591,,0,0,u2405,BYRON,,,,BYRON: So what're you doing in Seattle?,So what're you doing in Seattle?,,unclear,unclear,1.0,A single line of dialogue with no previous context or descriptive cues provides insufficient evidence to determine a relationship type.,success,True,,"{
  ""relationship_type"": ""unclear"",
  ""confidence"": 1.0,
  ""evidence"": ""A single line of dialogue with no previous context or descriptive cues provides insufficient evidence to determine a relationship type.""
}"
an officer and a gentleman,,L426591,L426592,,1,1,u2415,ZACK,,u2405,BYRON,ZACK: Get ready pard. This one's gonna blow you away.,Get ready pard. This one's gonna blow you away.,BYRON: So what're you doing in Seattle?,friend,friendship,0.8,"The speaker uses the informal address 'pard' (partner) and maintains a casual, familiar tone when responding to the listener's question.",success,True,,"{
  ""relationship_type"": ""friend"",
  ""confidence"": 0.8,
  ""evidence"": ""The speaker uses the informal address 'pard' (partner) and maintains a casual, familiar tone when responding to the listener's question.""
}"
an officer and a gentleman,,L426591,L426593,,2,2,u2405,BYRON,,u2415,ZACK,"BYRON: Zackie, nothing you do will ever surprise me, pard, not after some of the shit you've pulled.","Zackie, nothing you do will ever surprise me, pard, not after some of the shit you've pulled.","BYRON: So what're you doing in Seattle?
ZACK: Get ready pard. This one's gonna blow you away.",friend,friendship,0.9,"The speaker uses familiar nicknames like 'Zackie' and 'pard' and references a shared history, indicating an informal and close relationship.",success,True,,"{
  ""relationship_type"": ""friend"",
  ""confidence"": 0.9,
  ""evidence"": ""The speaker uses familiar nicknames like 'Zackie' and 'pard' and references a shared history, indicating an informal and close relationship.""
}"
an officer and a gentleman,,L426591,L426594,,3,3,u2415,ZACK,,u2405,BYRON,ZACK: I joined the Navy.,I joined the Navy.,"BYRON: So what're you doing in Seattle?
ZACK: Get ready pard. This one's gonna blow you away.
BYRON: Zackie, nothing you do will ever surprise me, pard, not after some of the shit you've pulled.",friend,friendship,0.92,"The use of nicknames like 'Zackie' and informal terms like 'pard,' along with the mention of shared history ('the shit you've pulled'), indicates a familiar, supportive peer relationship.",success,True,,"{
  ""relationship_type"": ""friend"",
  ""confidence"": 0.92,
  ""evidence"": ""The use of nicknames like 'Zackie' and informal terms like 'pard,' along with the mention of shared history ('the shit you've pulled'), indicates a familiar, supportive peer relationship.""
}"
an officer and a gentleman,,L426595,L426595,,0,0,u2405,BYRON,,,,BYRON: You... in the Navy?,You... in the Navy?,,unclear,unclear,0.95,"The single line of dialogue is a question about the listener's status with no previous context, making it impossible to determine a specific relationship.",success,True,,"{
  ""relationship_type"": ""unclear"",
  ""confidence"": 0.95,
  ""evidence"": ""The single line of dialogue is a question about the listener's status with no previous context, making it impossible to determine a specific relationship.""
}"
an officer and a gentleman,,L426595,L426596,,1,1,u2415,ZACK,,u2405,BYRON,ZACK: That's right. I'm on my way over to this officer school in Port Ranier.,That's right. I'm on my way over to this officer school in Port Ranier.,BYRON: You... in the Navy?,acquaintance,acquaintance,0.8,"Byron's question regarding Zack's enlistment suggests they have a prior social connection, though the specific nature of their relationship is not yet defined.",success,True,,"{
  ""relationship_type"": ""acquaintance"",
  ""confidence"": 0.8,
  ""evidence"": ""Byron's question regarding Zack's enlistment suggests they have a prior social connection, though the specific nature of their relationship is not yet defined.""
}"
an officer and a gentleman,,L426595,L426597,,2,2,u2405,BYRON,,u2415,ZACK,BYRON: Why?,Why?,"BYRON: You... in the Navy?
ZACK: That's right. I'm on my way over to this officer school in Port Ranier.",acquaintance,acquaintance,0.8,"Byron's surprise and questioning regarding Zack's decision to join the Navy indicate a pre-existing social relationship, but the specific nature of their bond is not clearly defined in the text.",success,True,,"{
  ""relationship_type"": ""acquaintance"",
  ""confidence"": 0.8,
  ""evidence"": ""Byron's surprise and questioning regarding Zack's decision to join the Navy indicate a pre-existing social relationship, but the specific nature of their bond is not clearly defined in the text.""
}"
an officer and a gentleman,,L426595,L426598,,3,3,u2415,ZACK,,u2405,BYRON,ZACK: To fly jets. To be the fastest motherfucker in the world. You gotta come and visit me. I'm only a couple hours away.,To fly jets. To be the fastest motherfucker in the world. You gotta come and visit me. I'm only a couple hours away.,"BYRON: You... in the Navy?
ZACK: That's right. I'm on my way over to this officer school in Port Ranier.
BYRON: Why?",friend,friendship,0.85,"ZACK uses informal language and invites BYRON to visit him, suggesting a familiar and supportive peer relationship.",success,True,,"{
  ""relationship_type"": ""friend"",
  ""confidence"": 0.85,
  ""evidence"": ""ZACK uses informal language and invites BYRON to visit him, suggesting a familiar and supportive peer relationship.""
}"
an officer and a gentleman,,L426595,L426599,,4,4,u2405,BYRON,,u2415,ZACK,BYRON: Who gave you this idea?,Who gave you this idea?,"BYRON: You... in the Navy?
ZACK: That's right. I'm on my way over to this officer school in Port Ranier.
BYRON: Why?
ZACK: To fly jets. To be the fastest motherfucker in the world. You gotta come and visit me. I'm only a couple hours away.",acquaintance,acquaintance,0.85,"Zack invites Byron to visit him, indicating a known social connection, but Byron's skeptical response leaves the specific nature of their bond weakly specified.",success,True,,"{
  ""relationship_type"": ""acquaintance"",
  ""confidence"": 0.85,
  ""evidence"": ""Zack invites Byron to visit him, indicating a known social connection, but Byron's skeptical response leaves the specific nature of their bond weakly specified.""
}"
an officer and a gentleman,,L426595,L426600,,5,5,u2415,ZACK,,u2405,BYRON,ZACK: Nobody. It just came to me.,Nobody. It just came to me.,"BYRON: You... in the Navy?
ZACK: That's right. I'm on my way over to this officer school in Port Ranier.
BYRON: Why?
ZACK: To fly jets. To be the fastest motherfucker in the world. You gotta come and visit me. I'm only a couple hours away.
BYRON: Who gave you this idea?",friend,friendship,0.85,"ZACK's invitation for BYRON to visit him ('You gotta come and visit me') and the informal tone indicate a familiar, supportive peer relationship.",success,True,,"{
  ""relationship_type"": ""friend"",
  ""confidence"": 0.85,
  ""evidence"": ""ZACK's invitation for BYRON to visit him ('You gotta come and visit me') and the informal tone indicate a familiar, supportive peer relationship.""
}"
an officer and a gentleman,,L426603,L426603,,0,0,u2405,BYRON,,,,"BYRON: Don't be pissed. I'm on your side, Pard. I just don't want you to do something you'll regret. You gotta give six years to the Navy if you wanna fly... that's six years with the most uptight assholes God put on this earth. Officers aren't like you and me, man. It's another breed.","Don't be pissed. I'm on your side, Pard. I just don't want you to do something you'll regret. You gotta give six years to the Navy if you wanna fly... that's six years with the most uptight assholes God put on this earth. Officers aren't like you and me, man. It's another breed.",,military_peer,friendship,0.9,Byron uses informal language like 'Pard' and 'man' and explicitly aligns himself with the listener as being of a different 'breed' than officers.,success,True,,"{
  ""relationship_type"": ""military_peer"",
  ""confidence"": 0.9,
  ""evidence"": ""Byron uses informal language like 'Pard' and 'man' and explicitly aligns himself with the listener as being of a different 'breed' than officers.""
}"
an officer and a gentleman,,L426603,L426604,,1,1,u2415,ZACK,,u2405,BYRON,"ZACK: You afraid you'll have to salute me, Chief?","You afraid you'll have to salute me, Chief?","BYRON: Don't be pissed. I'm on your side, Pard. I just don't want you to do something you'll regret. You gotta give six years to the Navy if you wanna fly... that's six years with the most uptight assholes God put on this earth. Officers aren't like you and me, man. It's another breed.",military_peer,friendship,0.85,Byron groups himself and Zack together in contrast to the officer class ('not like you and me') and uses informal language like 'Pard' and 'man'.,success,True,,"{
  ""relationship_type"": ""military_peer"",
  ""confidence"": 0.85,
  ""evidence"": ""Byron groups himself and Zack together in contrast to the officer class ('not like you and me') and uses informal language like 'Pard' and 'man'.""
}"
an officer and a gentleman,,L426603,L426605,,2,2,u2405,BYRON,,u2415,ZACK,"BYRON: Fuck, no! Why would I care about something as dumb as that?","Fuck, no! Why would I care about something as dumb as that?","BYRON: Don't be pissed. I'm on your side, Pard. I just don't want you to do something you'll regret. You gotta give six years to the Navy if you wanna fly... that's six years with the most uptight assholes God put on this earth. Officers aren't like you and me, man. It's another breed.
ZACK: You afraid you'll have to salute me, Chief?",friend,friendship,0.85,"Byron uses informal terms like 'Pard' and 'man,' claims to be on Zack's 'side,' and identifies with him as being different from the 'breed' of officers.",success,True,,"{
  ""relationship_type"": ""friend"",
  ""confidence"": 0.85,
  ""evidence"": ""Byron uses informal terms like 'Pard' and 'man,' claims to be on Zack's 'side,' and identifies with him as being different from the 'breed' of officers.""
}"
