movie_name,conversation_id,utterance_id,turn_index,utterance_order,speaker_id,speaker_name,listener_id,listener_name,current_turn,current_text,context_text,num_prev_turns,prev_turn_1,prev_turn_2,prev_turn_3,prev_turn_4,prev_turn_5,prev_turn_6
the godfather,L592875,L592875,0,0,u3107,NAZORINE,,,"NAZORINE: ...a fine boy from Sicily, captured by the American Army, and sent to New Jersey as a prisoner of war...","...a fine boy from Sicily, captured by the American Army, and sent to New Jersey as a prisoner of war...",,0,,,,,,
the godfather,L592875,L592876,1,1,u3098,DON CORLEONE,u3107,NAZORINE,"DON CORLEONE: Nazorine, my friend, tell me what I can do.","Nazorine, my friend, tell me what I can do.","NAZORINE: ...a fine boy from Sicily, captured by the American Army, and sent to New Jersey as a prisoner of war...",1,,,,,,"NAZORINE: ...a fine boy from Sicily, captured by the American Army, and sent to New Jersey as a prisoner of war..."
the godfather,L592875,L592877,2,2,u3107,NAZORINE,u3098,DON CORLEONE,"NAZORINE: Now that the war is over, Enzo, this boy is being repatriated to Italy. And you see, Godfather... He...my daughter...they...","Now that the war is over, Enzo, this boy is being repatriated to Italy. And you see, Godfather... He...my daughter...they...","NAZORINE: ...a fine boy from Sicily, captured by the American Army, and sent to New Jersey as a prisoner of war...
DON CORLEONE: Nazorine, my friend, tell me what I can do.",2,,,,,"NAZORINE: ...a fine boy from Sicily, captured by the American Army, and sent to New Jersey as a prisoner of war...","DON CORLEONE: Nazorine, my friend, tell me what I can do."
the godfather,L592875,L592878,3,3,u3098,DON CORLEONE,u3107,NAZORINE,DON CORLEONE: You want him to stay in this country.,You want him to stay in this country.,"NAZORINE: ...a fine boy from Sicily, captured by the American Army, and sent to New Jersey as a prisoner of war...
DON CORLEONE: Nazorine, my friend, tell me what I can do.
NAZORINE: Now that the war is over, Enzo, this boy is being repatriated to Italy. And you see, Godfather... He...my daughter...they...",3,,,,"NAZORINE: ...a fine boy from Sicily, captured by the American Army, and sent to New Jersey as a prisoner of war...","DON CORLEONE: Nazorine, my friend, tell me what I can do.","NAZORINE: Now that the war is over, Enzo, this boy is being repatriated to Italy. And you see, Godfather... He...my daughter...they..."
the godfather,L592875,L592879,4,4,u3107,NAZORINE,u3098,DON CORLEONE,"NAZORINE: Godfather, you understand everything.","Godfather, you understand everything.","NAZORINE: ...a fine boy from Sicily, captured by the American Army, and sent to New Jersey as a prisoner of war...
DON CORLEONE: Nazorine, my friend, tell me what I can do.
NAZORINE: Now that the war is over, Enzo, this boy is being repatriated to Italy. And you see, Godfather... He...my daughter...they...
DON CORLEONE: You want him to stay in this country.",4,,,"NAZORINE: ...a fine boy from Sicily, captured by the American Army, and sent to New Jersey as a prisoner of war...","DON CORLEONE: Nazorine, my friend, tell me what I can do.","NAZORINE: Now that the war is over, Enzo, this boy is being repatriated to Italy. And you see, Godfather... He...my daughter...they...",DON CORLEONE: You want him to stay in this country.
the godfather,L592875,L592880,5,5,u3098,DON CORLEONE,u3107,NAZORINE,"DON CORLEONE: Tom, what we need is an Act of Congress to allow Enzo to become a citizen.","Tom, what we need is an Act of Congress to allow Enzo to become a citizen.","NAZORINE: ...a fine boy from Sicily, captured by the American Army, and sent to New Jersey as a prisoner of war...
DON CORLEONE: Nazorine, my friend, tell me what I can do.
NAZORINE: Now that the war is over, Enzo, this boy is being repatriated to Italy. And you see, Godfather... He...my daughter...they...
DON CORLEONE: You want him to stay in this country.
NAZORINE: Godfather, you understand everything.",5,,"NAZORINE: ...a fine boy from Sicily, captured by the American Army, and sent to New Jersey as a prisoner of war...","DON CORLEONE: Nazorine, my friend, tell me what I can do.","NAZORINE: Now that the war is over, Enzo, this boy is being repatriated to Italy. And you see, Godfather... He...my daughter...they...",DON CORLEONE: You want him to stay in this country.,"NAZORINE: Godfather, you understand everything."
the godfather,L592875,L592881,6,6,u3107,NAZORINE,u3098,DON CORLEONE,NAZORINE: An Act of Congress!,An Act of Congress!,"NAZORINE: ...a fine boy from Sicily, captured by the American Army, and sent to New Jersey as a prisoner of war...
DON CORLEONE: Nazorine, my friend, tell me what I can do.
NAZORINE: Now that the war is over, Enzo, this boy is being repatriated to Italy. And you see, Godfather... He...my daughter...they...
DON CORLEONE: You want him to stay in this country.
NAZORINE: Godfather, you understand everything.
DON CORLEONE: Tom, what we need is an Act of Congress to allow Enzo to become a citizen.",6,"NAZORINE: ...a fine boy from Sicily, captured by the American Army, and sent to New Jersey as a prisoner of war...","DON CORLEONE: Nazorine, my friend, tell me what I can do.","NAZORINE: Now that the war is over, Enzo, this boy is being repatriated to Italy. And you see, Godfather... He...my daughter...they...",DON CORLEONE: You want him to stay in this country.,"NAZORINE: Godfather, you understand everything.","DON CORLEONE: Tom, what we need is an Act of Congress to allow Enzo to become a citizen."
the godfather,L592889,L592889,0,0,u3098,DON CORLEONE,,,DON CORLEONE: Is it necessary?,Is it necessary?,,0,,,,,,
the godfather,L592889,L592890,1,1,u3102,HAGEN,u3098,DON CORLEONE,HAGEN: You understand him better than anyone.,You understand him better than anyone.,DON CORLEONE: Is it necessary?,1,,,,,,DON CORLEONE: Is it necessary?
the godfather,L592891,L592891,0,0,u3104,KAY,,,KAY: I've never seen anything like it.,I've never seen anything like it.,,0,,,,,,
the godfather,L592891,L592892,1,1,u3105,MICHAEL,u3104,KAY,MICHAEL: I told you I had a lot of relatives.,I told you I had a lot of relatives.,KAY: I've never seen anything like it.,1,,,,,,KAY: I've never seen anything like it.
the godfather,L592893,L592893,0,0,u3104,KAY,,,"KAY: Michael, what are those men doing?","Michael, what are those men doing?",,0,,,,,,
the godfather,L592893,L592894,1,1,u3105,MICHAEL,u3104,KAY,MICHAEL: They're waiting to see my father.,They're waiting to see my father.,"KAY: Michael, what are those men doing?",1,,,,,,"KAY: Michael, what are those men doing?"
the godfather,L592893,L592895,2,2,u3104,KAY,u3105,MICHAEL,KAY: They're talking to themselves.,They're talking to themselves.,"KAY: Michael, what are those men doing?
MICHAEL: They're waiting to see my father.",2,,,,,"KAY: Michael, what are those men doing?",MICHAEL: They're waiting to see my father.
the godfather,L592893,L592896,3,3,u3105,MICHAEL,u3104,KAY,"MICHAEL: They're going to talk to my father, which means they're going to ask him for something, which means they better get it right.","They're going to talk to my father, which means they're going to ask him for something, which means they better get it right.","KAY: Michael, what are those men doing?
MICHAEL: They're waiting to see my father.
KAY: They're talking to themselves.",3,,,,"KAY: Michael, what are those men doing?",MICHAEL: They're waiting to see my father.,KAY: They're talking to themselves.
the godfather,L592893,L592897,4,4,u3104,KAY,u3105,MICHAEL,KAY: Why do they bother him on a day like this?,Why do they bother him on a day like this?,"KAY: Michael, what are those men doing?
MICHAEL: They're waiting to see my father.
KAY: They're talking to themselves.
MICHAEL: They're going to talk to my father, which means they're going to ask him for something, which means they better get it right.",4,,,"KAY: Michael, what are those men doing?",MICHAEL: They're waiting to see my father.,KAY: They're talking to themselves.,"MICHAEL: They're going to talk to my father, which means they're going to ask him for something, which means they better get it right."
the godfather,L592893,L592898,5,5,u3105,MICHAEL,u3104,KAY,MICHAEL: Because they know that no Sicilian will refuse a request on his daughter's wedding day.,Because they know that no Sicilian will refuse a request on his daughter's wedding day.,"KAY: Michael, what are those men doing?
MICHAEL: They're waiting to see my father.
KAY: They're talking to themselves.
MICHAEL: They're going to talk to my father, which means they're going to ask him for something, which means they better get it right.
KAY: Why do they bother him on a day like this?",5,,"KAY: Michael, what are those men doing?",MICHAEL: They're waiting to see my father.,KAY: They're talking to themselves.,"MICHAEL: They're going to talk to my father, which means they're going to ask him for something, which means they better get it right.",KAY: Why do they bother him on a day like this?
the godfather,L592904,L592904,0,0,u3105,MICHAEL,,,MICHAEL: No. His name is Luca Brasi. You wouldn't like him.,No. His name is Luca Brasi. You wouldn't like him.,,0,,,,,,
the godfather,L592904,L592905,1,1,u3104,KAY,u3105,MICHAEL,KAY: Who is he?,Who is he?,MICHAEL: No. His name is Luca Brasi. You wouldn't like him.,1,,,,,,MICHAEL: No. His name is Luca Brasi. You wouldn't like him.
the godfather,L592904,L592906,2,2,u3105,MICHAEL,u3104,KAY,MICHAEL: You really want to know?,You really want to know?,"MICHAEL: No. His name is Luca Brasi. You wouldn't like him.
KAY: Who is he?",2,,,,,MICHAEL: No. His name is Luca Brasi. You wouldn't like him.,KAY: Who is he?
the godfather,L592904,L592907,3,3,u3104,KAY,u3105,MICHAEL,KAY: Yes. Tell me.,Yes. Tell me.,"MICHAEL: No. His name is Luca Brasi. You wouldn't like him.
KAY: Who is he?
MICHAEL: You really want to know?",3,,,,MICHAEL: No. His name is Luca Brasi. You wouldn't like him.,KAY: Who is he?,MICHAEL: You really want to know?
the godfather,L592904,L592908,4,4,u3105,MICHAEL,u3104,KAY,MICHAEL: You like spaghetti?,You like spaghetti?,"MICHAEL: No. His name is Luca Brasi. You wouldn't like him.
KAY: Who is he?
MICHAEL: You really want to know?
KAY: Yes. Tell me.",4,,,MICHAEL: No. His name is Luca Brasi. You wouldn't like him.,KAY: Who is he?,MICHAEL: You really want to know?,KAY: Yes. Tell me.
the godfather,L592904,L592909,5,5,u3104,KAY,u3105,MICHAEL,KAY: You know I love spaghetti.,You know I love spaghetti.,"MICHAEL: No. His name is Luca Brasi. You wouldn't like him.
KAY: Who is he?
MICHAEL: You really want to know?
KAY: Yes. Tell me.
MICHAEL: You like spaghetti?",5,,MICHAEL: No. His name is Luca Brasi. You wouldn't like him.,KAY: Who is he?,MICHAEL: You really want to know?,KAY: Yes. Tell me.,MICHAEL: You like spaghetti?
the godfather,L592904,L592910,6,6,u3105,MICHAEL,u3104,KAY,MICHAEL: Then eat your spaghetti and I'll tell you a Luca Brasi story.,Then eat your spaghetti and I'll tell you a Luca Brasi story.,"MICHAEL: No. His name is Luca Brasi. You wouldn't like him.
KAY: Who is he?
MICHAEL: You really want to know?
KAY: Yes. Tell me.
MICHAEL: You like spaghetti?
KAY: You know I love spaghetti.",6,MICHAEL: No. His name is Luca Brasi. You wouldn't like him.,KAY: Who is he?,MICHAEL: You really want to know?,KAY: Yes. Tell me.,MICHAEL: You like spaghetti?,KAY: You know I love spaghetti.
the godfather,L592911,L592911,0,0,u3105,MICHAEL,,,"MICHAEL: Once upon a time, about fifteen years ago some people wanted to take over my father's olive oil business. They had Al Capone send some men in from Chicago to kill my father, and they almost did.","Once upon a time, about fifteen years ago some people wanted to take over my father's olive oil business. They had Al Capone send some men in from Chicago to kill my father, and they almost did.",,0,,,,,,
the godfather,L592911,L592912,1,1,u3104,KAY,u3105,MICHAEL,KAY: Al Capone!,Al Capone!,"MICHAEL: Once upon a time, about fifteen years ago some people wanted to take over my father's olive oil business. They had Al Capone send some men in from Chicago to kill my father, and they almost did.",1,,,,,,"MICHAEL: Once upon a time, about fifteen years ago some people wanted to take over my father's olive oil business. They had Al Capone send some men in from Chicago to kill my father, and they almost did."
the godfather,L592911,L592913,2,2,u3105,MICHAEL,u3104,KAY,"MICHAEL: My Father sent Luca Brasi after them. He tied the two Capone men hand and foot, and stuffed small bath towels into their mouths. Then he took an ax, and chopped one man's feet off...","My Father sent Luca Brasi after them. He tied the two Capone men hand and foot, and stuffed small bath towels into their mouths. Then he took an ax, and chopped one man's feet off...","MICHAEL: Once upon a time, about fifteen years ago some people wanted to take over my father's olive oil business. They had Al Capone send some men in from Chicago to kill my father, and they almost did.
KAY: Al Capone!",2,,,,,"MICHAEL: Once upon a time, about fifteen years ago some people wanted to take over my father's olive oil business. They had Al Capone send some men in from Chicago to kill my father, and they almost did.",KAY: Al Capone!
the godfather,L592911,L592914,3,3,u3104,KAY,u3105,MICHAEL,KAY: Michael...,Michael...,"MICHAEL: Once upon a time, about fifteen years ago some people wanted to take over my father's olive oil business. They had Al Capone send some men in from Chicago to kill my father, and they almost did.
KAY: Al Capone!
MICHAEL: My Father sent Luca Brasi after them. He tied the two Capone men hand and foot, and stuffed small bath towels into their mouths. Then he took an ax, and chopped one man's feet off...",3,,,,"MICHAEL: Once upon a time, about fifteen years ago some people wanted to take over my father's olive oil business. They had Al Capone send some men in from Chicago to kill my father, and they almost did.",KAY: Al Capone!,"MICHAEL: My Father sent Luca Brasi after them. He tied the two Capone men hand and foot, and stuffed small bath towels into their mouths. Then he took an ax, and chopped one man's feet off..."
the godfather,L592911,L592915,4,4,u3105,MICHAEL,u3104,KAY,MICHAEL: Then the legs at the knees...,Then the legs at the knees...,"MICHAEL: Once upon a time, about fifteen years ago some people wanted to take over my father's olive oil business. They had Al Capone send some men in from Chicago to kill my father, and they almost did.
KAY: Al Capone!
MICHAEL: My Father sent Luca Brasi after them. He tied the two Capone men hand and foot, and stuffed small bath towels into their mouths. Then he took an ax, and chopped one man's feet off...
KAY: Michael...",4,,,"MICHAEL: Once upon a time, about fifteen years ago some people wanted to take over my father's olive oil business. They had Al Capone send some men in from Chicago to kill my father, and they almost did.",KAY: Al Capone!,"MICHAEL: My Father sent Luca Brasi after them. He tied the two Capone men hand and foot, and stuffed small bath towels into their mouths. Then he took an ax, and chopped one man's feet off...",KAY: Michael...
the godfather,L592911,L592916,5,5,u3104,KAY,u3105,MICHAEL,KAY: Michael you're trying to scare me...,Michael you're trying to scare me...,"MICHAEL: Once upon a time, about fifteen years ago some people wanted to take over my father's olive oil business. They had Al Capone send some men in from Chicago to kill my father, and they almost did.
KAY: Al Capone!
MICHAEL: My Father sent Luca Brasi after them. He tied the two Capone men hand and foot, and stuffed small bath towels into their mouths. Then he took an ax, and chopped one man's feet off...
KAY: Michael...
MICHAEL: Then the legs at the knees...",5,,"MICHAEL: Once upon a time, about fifteen years ago some people wanted to take over my father's olive oil business. They had Al Capone send some men in from Chicago to kill my father, and they almost did.",KAY: Al Capone!,"MICHAEL: My Father sent Luca Brasi after them. He tied the two Capone men hand and foot, and stuffed small bath towels into their mouths. Then he took an ax, and chopped one man's feet off...",KAY: Michael...,MICHAEL: Then the legs at the knees...
the godfather,L592911,L592917,6,6,u3105,MICHAEL,u3104,KAY,MICHAEL: Then the thighs where they joined the torso.,Then the thighs where they joined the torso.,"MICHAEL: Once upon a time, about fifteen years ago some people wanted to take over my father's olive oil business. They had Al Capone send some men in from Chicago to kill my father, and they almost did.
KAY: Al Capone!
MICHAEL: My Father sent Luca Brasi after them. He tied the two Capone men hand and foot, and stuffed small bath towels into their mouths. Then he took an ax, and chopped one man's feet off...
KAY: Michael...
MICHAEL: Then the legs at the knees...
KAY: Michael you're trying to scare me...",6,"MICHAEL: Once upon a time, about fifteen years ago some people wanted to take over my father's olive oil business. They had Al Capone send some men in from Chicago to kill my father, and they almost did.",KAY: Al Capone!,"MICHAEL: My Father sent Luca Brasi after them. He tied the two Capone men hand and foot, and stuffed small bath towels into their mouths. Then he took an ax, and chopped one man's feet off...",KAY: Michael...,MICHAEL: Then the legs at the knees...,KAY: Michael you're trying to scare me...
the godfather,L592911,L592918,7,7,u3104,KAY,u3105,MICHAEL,"KAY: Michael, I don't want to hear anymore...","Michael, I don't want to hear anymore...","KAY: Al Capone!
MICHAEL: My Father sent Luca Brasi after them. He tied the two Capone men hand and foot, and stuffed small bath towels into their mouths. Then he took an ax, and chopped one man's feet off...
KAY: Michael...
MICHAEL: Then the legs at the knees...
KAY: Michael you're trying to scare me...
MICHAEL: Then the thighs where they joined the torso.",6,KAY: Al Capone!,"MICHAEL: My Father sent Luca Brasi after them. He tied the two Capone men hand and foot, and stuffed small bath towels into their mouths. Then he took an ax, and chopped one man's feet off...",KAY: Michael...,MICHAEL: Then the legs at the knees...,KAY: Michael you're trying to scare me...,MICHAEL: Then the thighs where they joined the torso.
the godfather,L592911,L592919,8,8,u3105,MICHAEL,u3104,KAY,MICHAEL: Then Luca turned to the other man...,Then Luca turned to the other man...,"MICHAEL: My Father sent Luca Brasi after them. He tied the two Capone men hand and foot, and stuffed small bath towels into their mouths. Then he took an ax, and chopped one man's feet off...
KAY: Michael...
MICHAEL: Then the legs at the knees...
KAY: Michael you're trying to scare me...
MICHAEL: Then the thighs where they joined the torso.
KAY: Michael, I don't want to hear anymore...",6,"MICHAEL: My Father sent Luca Brasi after them. He tied the two Capone men hand and foot, and stuffed small bath towels into their mouths. Then he took an ax, and chopped one man's feet off...",KAY: Michael...,MICHAEL: Then the legs at the knees...,KAY: Michael you're trying to scare me...,MICHAEL: Then the thighs where they joined the torso.,"KAY: Michael, I don't want to hear anymore..."
the godfather,L592911,L592920,9,9,u3104,KAY,u3105,MICHAEL,"KAY: Michael, I love you.","Michael, I love you.","KAY: Michael...
MICHAEL: Then the legs at the knees...
KAY: Michael you're trying to scare me...
MICHAEL: Then the thighs where they joined the torso.
KAY: Michael, I don't want to hear anymore...
MICHAEL: Then Luca turned to the other man...",6,KAY: Michael...,MICHAEL: Then the legs at the knees...,KAY: Michael you're trying to scare me...,MICHAEL: Then the thighs where they joined the torso.,"KAY: Michael, I don't want to hear anymore...",MICHAEL: Then Luca turned to the other man...
the godfather,L592911,L592921,10,10,u3105,MICHAEL,u3104,KAY,MICHAEL: ...who out of sheer terror had swallowed the bath towel in his mouth and suffocated.,...who out of sheer terror had swallowed the bath towel in his mouth and suffocated.,"MICHAEL: Then the legs at the knees...
KAY: Michael you're trying to scare me...
MICHAEL: Then the thighs where they joined the torso.
KAY: Michael, I don't want to hear anymore...
MICHAEL: Then Luca turned to the other man...
KAY: Michael, I love you.",6,MICHAEL: Then the legs at the knees...,KAY: Michael you're trying to scare me...,MICHAEL: Then the thighs where they joined the torso.,"KAY: Michael, I don't want to hear anymore...",MICHAEL: Then Luca turned to the other man...,"KAY: Michael, I love you."
the godfather,L592922,L592922,0,0,u3104,KAY,,,KAY: I never know when you're telling me the truth.,I never know when you're telling me the truth.,,0,,,,,,
the godfather,L592922,L592923,1,1,u3105,MICHAEL,u3104,KAY,MICHAEL: I told you you wouldn't like him.,I told you you wouldn't like him.,KAY: I never know when you're telling me the truth.,1,,,,,,KAY: I never know when you're telling me the truth.
the godfather,L592922,L592924,2,2,u3104,KAY,u3105,MICHAEL,KAY: He's coming over here!,He's coming over here!,"KAY: I never know when you're telling me the truth.
MICHAEL: I told you you wouldn't like him.",2,,,,,KAY: I never know when you're telling me the truth.,MICHAEL: I told you you wouldn't like him.
the godfather,L592925,L592925,0,0,u3105,MICHAEL,,,"MICHAEL: Tom...Tom, I'd like you to meet Kay Adams.","Tom...Tom, I'd like you to meet Kay Adams.",,0,,,,,,
the godfather,L592925,L592926,1,1,u3104,KAY,u3105,MICHAEL,KAY: How do you do.,How do you do.,"MICHAEL: Tom...Tom, I'd like you to meet Kay Adams.",1,,,,,,"MICHAEL: Tom...Tom, I'd like you to meet Kay Adams."
the godfather,L592925,L592927,2,2,u3105,MICHAEL,u3104,KAY,"MICHAEL: My brother, Tom Hagen.","My brother, Tom Hagen.","MICHAEL: Tom...Tom, I'd like you to meet Kay Adams.
KAY: How do you do.",2,,,,,"MICHAEL: Tom...Tom, I'd like you to meet Kay Adams.",KAY: How do you do.
the godfather,L592928,L592928,0,0,u3102,HAGEN,,,"HAGEN: Hello Kay. Your father's inside, doing some business. He's been asking for you.","Hello Kay. Your father's inside, doing some business. He's been asking for you.",,0,,,,,,
the godfather,L592928,L592929,1,1,u3105,MICHAEL,u3102,HAGEN,MICHAEL: Thanks Tom.,Thanks Tom.,"HAGEN: Hello Kay. Your father's inside, doing some business. He's been asking for you.",1,,,,,,"HAGEN: Hello Kay. Your father's inside, doing some business. He's been asking for you."
the godfather,L592930,L592930,0,0,u3104,KAY,,,"KAY: If he's your brother, why does he have a different name?","If he's your brother, why does he have a different name?",,0,,,,,,
the godfather,L592930,L592931,1,1,u3105,MICHAEL,u3104,KAY,"MICHAEL: My brother Sonny found him living in the streets when he was a kid, so my father took him in. He's a good lawyer.","My brother Sonny found him living in the streets when he was a kid, so my father took him in. He's a good lawyer.","KAY: If he's your brother, why does he have a different name?",1,,,,,,"KAY: If he's your brother, why does he have a different name?"
the godfather,L592936,L592936,0,0,u3098,DON CORLEONE,,,DON CORLEONE: I'm sure it's the most generous gift today.,I'm sure it's the most generous gift today.,,0,,,,,,
the godfather,L592936,L592937,1,1,u3102,HAGEN,u3098,DON CORLEONE,"HAGEN: The Senator called--apologized for not coming personally, but said you'd understand. Also, some of the Judges...they've all sent gifts. And another call from Virgil Sollozzo.","The Senator called--apologized for not coming personally, but said you'd understand. Also, some of the Judges...they've all sent gifts. And another call from Virgil Sollozzo.",DON CORLEONE: I'm sure it's the most generous gift today.,1,,,,,,DON CORLEONE: I'm sure it's the most generous gift today.
