movie_name,conversation_id,utterance_id,turn_index,utterance_order,speaker_id,speaker_name,listener_id,listener_name,current_turn,current_text,context_text,num_prev_turns,prev_turn_1,prev_turn_2,prev_turn_3,prev_turn_4,prev_turn_5,prev_turn_6
an officer and a gentleman,L426551,L426553,2,2,u2405,BYRON,u2415,ZACK,"BYRON: I'm not finished. I'll only be in port one week a month and when I'm here you'd never catch me playing daddy with you 'cause it's not who I am. Like I told you on the phone, you I'd be better off in that state school back in Virginia.","I'm not finished. I'll only be in port one week a month and when I'm here you'd never catch me playing daddy with you 'cause it's not who I am. Like I told you on the phone, you I'd be better off in that state school back in Virginia.","BYRON: This is it. This is where I live. I suppose you could bunk over there and you could go to school at the base.
ZACK: Great.",2,,,,,BYRON: This is it. This is where I live. I suppose you could bunk over there and you could go to school at the base.,ZACK: Great.
an officer and a gentleman,L426551,L426554,3,3,u2415,ZACK,u2405,BYRON,"ZACK: I ain't never going back to that school, sir.","I ain't never going back to that school, sir.","BYRON: This is it. This is where I live. I suppose you could bunk over there and you could go to school at the base.
ZACK: Great.
BYRON: I'm not finished. I'll only be in port one week a month and when I'm here you'd never catch me playing daddy with you 'cause it's not who I am. Like I told you on the phone, you I'd be better off in that state school back in Virginia.",3,,,,BYRON: This is it. This is where I live. I suppose you could bunk over there and you could go to school at the base.,ZACK: Great.,"BYRON: I'm not finished. I'll only be in port one week a month and when I'm here you'd never catch me playing daddy with you 'cause it's not who I am. Like I told you on the phone, you I'd be better off in that state school back in Virginia."
an officer and a gentleman,L426551,L426555,4,4,u2405,BYRON,u2415,ZACK,BYRON: You got to kid. Let me spell it out for you. This is a whorehouse. And I happen to like my life the way it is and nobody's gonna make me change.,You got to kid. Let me spell it out for you. This is a whorehouse. And I happen to like my life the way it is and nobody's gonna make me change.,"BYRON: This is it. This is where I live. I suppose you could bunk over there and you could go to school at the base.
ZACK: Great.
BYRON: I'm not finished. I'll only be in port one week a month and when I'm here you'd never catch me playing daddy with you 'cause it's not who I am. Like I told you on the phone, you I'd be better off in that state school back in Virginia.
ZACK: I ain't never going back to that school, sir.",4,,,BYRON: This is it. This is where I live. I suppose you could bunk over there and you could go to school at the base.,ZACK: Great.,"BYRON: I'm not finished. I'll only be in port one week a month and when I'm here you'd never catch me playing daddy with you 'cause it's not who I am. Like I told you on the phone, you I'd be better off in that state school back in Virginia.","ZACK: I ain't never going back to that school, sir."
an officer and a gentleman,L426551,L426556,5,5,u2415,ZACK,u2405,BYRON,ZACK: I don't care about that. I just ain't going back. You don't want me? Okay. I'll find me another place.,I don't care about that. I just ain't going back. You don't want me? Okay. I'll find me another place.,"BYRON: This is it. This is where I live. I suppose you could bunk over there and you could go to school at the base.
ZACK: Great.
BYRON: I'm not finished. I'll only be in port one week a month and when I'm here you'd never catch me playing daddy with you 'cause it's not who I am. Like I told you on the phone, you I'd be better off in that state school back in Virginia.
ZACK: I ain't never going back to that school, sir.
BYRON: You got to kid. Let me spell it out for you. This is a whorehouse. And I happen to like my life the way it is and nobody's gonna make me change.",5,,BYRON: This is it. This is where I live. I suppose you could bunk over there and you could go to school at the base.,ZACK: Great.,"BYRON: I'm not finished. I'll only be in port one week a month and when I'm here you'd never catch me playing daddy with you 'cause it's not who I am. Like I told you on the phone, you I'd be better off in that state school back in Virginia.","ZACK: I ain't never going back to that school, sir.",BYRON: You got to kid. Let me spell it out for you. This is a whorehouse. And I happen to like my life the way it is and nobody's gonna make me change.
an officer and a gentleman,L426558,L426558,0,0,u2405,BYRON,,,"BYRON: Come back here, kid!","Come back here, kid!",,0,,,,,,
an officer and a gentleman,L426558,L426559,1,1,u2415,ZACK,u2405,BYRON,ZACK: What for?,What for?,"BYRON: Come back here, kid!",1,,,,,,"BYRON: Come back here, kid!"
an officer and a gentleman,L426558,L426560,2,2,u2405,BYRON,u2415,ZACK,"BYRON: Okay, okay. You win.","Okay, okay. You win.","BYRON: Come back here, kid!
ZACK: What for?",2,,,,,"BYRON: Come back here, kid!",ZACK: What for?
an officer and a gentleman,L426558,L426561,3,3,u2415,ZACK,u2405,BYRON,"ZACK: Thank you, sir!","Thank you, sir!","BYRON: Come back here, kid!
ZACK: What for?
BYRON: Okay, okay. You win.",3,,,,"BYRON: Come back here, kid!",ZACK: What for?,"BYRON: Okay, okay. You win."
an officer and a gentleman,L426558,L426562,4,4,u2405,BYRON,u2415,ZACK,BYRON: Stop calling me 'sir! I ain't no officer. My name is Byron.,Stop calling me 'sir! I ain't no officer. My name is Byron.,"BYRON: Come back here, kid!
ZACK: What for?
BYRON: Okay, okay. You win.
ZACK: Thank you, sir!",4,,,"BYRON: Come back here, kid!",ZACK: What for?,"BYRON: Okay, okay. You win.","ZACK: Thank you, sir!"
an officer and a gentleman,L426574,L426574,0,0,u2415,ZACK,,,"ZACK: Hi, Byron.","Hi, Byron.",,0,,,,,,
an officer and a gentleman,L426574,L426575,1,1,u2405,BYRON,u2415,ZACK,"BYRON: Zack, you little shit! You haven't changed a bit!","Zack, you little shit! You haven't changed a bit!","ZACK: Hi, Byron.",1,,,,,,"ZACK: Hi, Byron."
an officer and a gentleman,L426574,L426576,2,2,u2415,ZACK,u2405,BYRON,"ZACK: Neither have you, pard!","Neither have you, pard!","ZACK: Hi, Byron.
BYRON: Zack, you little shit! You haven't changed a bit!",2,,,,,"ZACK: Hi, Byron.","BYRON: Zack, you little shit! You haven't changed a bit!"
an officer and a gentleman,L426577,L426577,0,0,u2405,BYRON,,,"BYRON: Hey, honey, look at this! My son! Isn't he beautiful? You should've called!","Hey, honey, look at this! My son! Isn't he beautiful? You should've called!",,0,,,,,,
an officer and a gentleman,L426577,L426578,1,1,u2415,ZACK,u2405,BYRON,"ZACK: You were out at sea! Hey, guess what? I graduated. I got my degree.","You were out at sea! Hey, guess what? I graduated. I got my degree.","BYRON: Hey, honey, look at this! My son! Isn't he beautiful? You should've called!",1,,,,,,"BYRON: Hey, honey, look at this! My son! Isn't he beautiful? You should've called!"
an officer and a gentleman,L426577,L426579,2,2,u2405,BYRON,u2415,ZACK,BYRON: I thought you quit school. Last I heard you were on your way to a construction job or something down in Brazil.,I thought you quit school. Last I heard you were on your way to a construction job or something down in Brazil.,"BYRON: Hey, honey, look at this! My son! Isn't he beautiful? You should've called!
ZACK: You were out at sea! Hey, guess what? I graduated. I got my degree.",2,,,,,"BYRON: Hey, honey, look at this! My son! Isn't he beautiful? You should've called!","ZACK: You were out at sea! Hey, guess what? I graduated. I got my degree."
an officer and a gentleman,L426577,L426580,3,3,u2415,ZACK,u2405,BYRON,"ZACK: Yeah, I made some money down there, then I talked my way into another college and I did it. I wasn't magna cum laude but I did okay. You should've seen me in my cap and gown.","Yeah, I made some money down there, then I talked my way into another college and I did it. I wasn't magna cum laude but I did okay. You should've seen me in my cap and gown.","BYRON: Hey, honey, look at this! My son! Isn't he beautiful? You should've called!
ZACK: You were out at sea! Hey, guess what? I graduated. I got my degree.
BYRON: I thought you quit school. Last I heard you were on your way to a construction job or something down in Brazil.",3,,,,"BYRON: Hey, honey, look at this! My son! Isn't he beautiful? You should've called!","ZACK: You were out at sea! Hey, guess what? I graduated. I got my degree.",BYRON: I thought you quit school. Last I heard you were on your way to a construction job or something down in Brazil.
an officer and a gentleman,L426577,L426581,4,4,u2405,BYRON,u2415,ZACK,BYRON: Why the fuck didn't you invite me? I would've come.,Why the fuck didn't you invite me? I would've come.,"BYRON: Hey, honey, look at this! My son! Isn't he beautiful? You should've called!
ZACK: You were out at sea! Hey, guess what? I graduated. I got my degree.
BYRON: I thought you quit school. Last I heard you were on your way to a construction job or something down in Brazil.
ZACK: Yeah, I made some money down there, then I talked my way into another college and I did it. I wasn't magna cum laude but I did okay. You should've seen me in my cap and gown.",4,,,"BYRON: Hey, honey, look at this! My son! Isn't he beautiful? You should've called!","ZACK: You were out at sea! Hey, guess what? I graduated. I got my degree.",BYRON: I thought you quit school. Last I heard you were on your way to a construction job or something down in Brazil.,"ZACK: Yeah, I made some money down there, then I talked my way into another college and I did it. I wasn't magna cum laude but I did okay. You should've seen me in my cap and gown."
an officer and a gentleman,L426587,L426587,0,0,u2415,ZACK,,,"ZACK: Ay, palequero. Never hochi in the P.I.","Ay, palequero. Never hochi in the P.I.",,0,,,,,,
an officer and a gentleman,L426587,L426588,1,1,u2405,BYRON,u2415,ZACK,"BYRON: Wha-chu-say, palequero? Short time, long time, only ten dolla.","Wha-chu-say, palequero? Short time, long time, only ten dolla.","ZACK: Ay, palequero. Never hochi in the P.I.",1,,,,,,"ZACK: Ay, palequero. Never hochi in the P.I."
an officer and a gentleman,L426591,L426591,0,0,u2405,BYRON,,,BYRON: So what're you doing in Seattle?,So what're you doing in Seattle?,,0,,,,,,
an officer and a gentleman,L426591,L426592,1,1,u2415,ZACK,u2405,BYRON,ZACK: Get ready pard. This one's gonna blow you away.,Get ready pard. This one's gonna blow you away.,BYRON: So what're you doing in Seattle?,1,,,,,,BYRON: So what're you doing in Seattle?
an officer and a gentleman,L426591,L426593,2,2,u2405,BYRON,u2415,ZACK,"BYRON: Zackie, nothing you do will ever surprise me, pard, not after some of the shit you've pulled.","Zackie, nothing you do will ever surprise me, pard, not after some of the shit you've pulled.","BYRON: So what're you doing in Seattle?
ZACK: Get ready pard. This one's gonna blow you away.",2,,,,,BYRON: So what're you doing in Seattle?,ZACK: Get ready pard. This one's gonna blow you away.
an officer and a gentleman,L426591,L426594,3,3,u2415,ZACK,u2405,BYRON,ZACK: I joined the Navy.,I joined the Navy.,"BYRON: So what're you doing in Seattle?
ZACK: Get ready pard. This one's gonna blow you away.
BYRON: Zackie, nothing you do will ever surprise me, pard, not after some of the shit you've pulled.",3,,,,BYRON: So what're you doing in Seattle?,ZACK: Get ready pard. This one's gonna blow you away.,"BYRON: Zackie, nothing you do will ever surprise me, pard, not after some of the shit you've pulled."
an officer and a gentleman,L426595,L426595,0,0,u2405,BYRON,,,BYRON: You... in the Navy?,You... in the Navy?,,0,,,,,,
an officer and a gentleman,L426595,L426596,1,1,u2415,ZACK,u2405,BYRON,ZACK: That's right. I'm on my way over to this officer school in Port Ranier.,That's right. I'm on my way over to this officer school in Port Ranier.,BYRON: You... in the Navy?,1,,,,,,BYRON: You... in the Navy?
an officer and a gentleman,L426595,L426597,2,2,u2405,BYRON,u2415,ZACK,BYRON: Why?,Why?,"BYRON: You... in the Navy?
ZACK: That's right. I'm on my way over to this officer school in Port Ranier.",2,,,,,BYRON: You... in the Navy?,ZACK: That's right. I'm on my way over to this officer school in Port Ranier.
an officer and a gentleman,L426595,L426598,3,3,u2415,ZACK,u2405,BYRON,ZACK: To fly jets. To be the fastest motherfucker in the world. You gotta come and visit me. I'm only a couple hours away.,To fly jets. To be the fastest motherfucker in the world. You gotta come and visit me. I'm only a couple hours away.,"BYRON: You... in the Navy?
ZACK: That's right. I'm on my way over to this officer school in Port Ranier.
BYRON: Why?",3,,,,BYRON: You... in the Navy?,ZACK: That's right. I'm on my way over to this officer school in Port Ranier.,BYRON: Why?
an officer and a gentleman,L426595,L426599,4,4,u2405,BYRON,u2415,ZACK,BYRON: Who gave you this idea?,Who gave you this idea?,"BYRON: You... in the Navy?
ZACK: That's right. I'm on my way over to this officer school in Port Ranier.
BYRON: Why?
ZACK: To fly jets. To be the fastest motherfucker in the world. You gotta come and visit me. I'm only a couple hours away.",4,,,BYRON: You... in the Navy?,ZACK: That's right. I'm on my way over to this officer school in Port Ranier.,BYRON: Why?,ZACK: To fly jets. To be the fastest motherfucker in the world. You gotta come and visit me. I'm only a couple hours away.
an officer and a gentleman,L426595,L426600,5,5,u2415,ZACK,u2405,BYRON,ZACK: Nobody. It just came to me.,Nobody. It just came to me.,"BYRON: You... in the Navy?
ZACK: That's right. I'm on my way over to this officer school in Port Ranier.
BYRON: Why?
ZACK: To fly jets. To be the fastest motherfucker in the world. You gotta come and visit me. I'm only a couple hours away.
BYRON: Who gave you this idea?",5,,BYRON: You... in the Navy?,ZACK: That's right. I'm on my way over to this officer school in Port Ranier.,BYRON: Why?,ZACK: To fly jets. To be the fastest motherfucker in the world. You gotta come and visit me. I'm only a couple hours away.,BYRON: Who gave you this idea?
an officer and a gentleman,L426603,L426603,0,0,u2405,BYRON,,,"BYRON: Don't be pissed. I'm on your side, Pard. I just don't want you to do something you'll regret. You gotta give six years to the Navy if you wanna fly... that's six years with the most uptight assholes God put on this earth. Officers aren't like you and me, man. It's another breed.","Don't be pissed. I'm on your side, Pard. I just don't want you to do something you'll regret. You gotta give six years to the Navy if you wanna fly... that's six years with the most uptight assholes God put on this earth. Officers aren't like you and me, man. It's another breed.",,0,,,,,,
an officer and a gentleman,L426603,L426604,1,1,u2415,ZACK,u2405,BYRON,"ZACK: You afraid you'll have to salute me, Chief?","You afraid you'll have to salute me, Chief?","BYRON: Don't be pissed. I'm on your side, Pard. I just don't want you to do something you'll regret. You gotta give six years to the Navy if you wanna fly... that's six years with the most uptight assholes God put on this earth. Officers aren't like you and me, man. It's another breed.",1,,,,,,"BYRON: Don't be pissed. I'm on your side, Pard. I just don't want you to do something you'll regret. You gotta give six years to the Navy if you wanna fly... that's six years with the most uptight assholes God put on this earth. Officers aren't like you and me, man. It's another breed."
an officer and a gentleman,L426603,L426605,2,2,u2405,BYRON,u2415,ZACK,"BYRON: Fuck, no! Why would I care about something as dumb as that?","Fuck, no! Why would I care about something as dumb as that?","BYRON: Don't be pissed. I'm on your side, Pard. I just don't want you to do something you'll regret. You gotta give six years to the Navy if you wanna fly... that's six years with the most uptight assholes God put on this earth. Officers aren't like you and me, man. It's another breed.
ZACK: You afraid you'll have to salute me, Chief?",2,,,,,"BYRON: Don't be pissed. I'm on your side, Pard. I just don't want you to do something you'll regret. You gotta give six years to the Navy if you wanna fly... that's six years with the most uptight assholes God put on this earth. Officers aren't like you and me, man. It's another breed.","ZACK: You afraid you'll have to salute me, Chief?"
an officer and a gentleman,L426603,L426606,3,3,u2415,ZACK,u2405,BYRON,"ZACK: I don't know. That's just how it sounded. Well, I'll see you.","I don't know. That's just how it sounded. Well, I'll see you.","BYRON: Don't be pissed. I'm on your side, Pard. I just don't want you to do something you'll regret. You gotta give six years to the Navy if you wanna fly... that's six years with the most uptight assholes God put on this earth. Officers aren't like you and me, man. It's another breed.
ZACK: You afraid you'll have to salute me, Chief?
BYRON: Fuck, no! Why would I care about something as dumb as that?",3,,,,"BYRON: Don't be pissed. I'm on your side, Pard. I just don't want you to do something you'll regret. You gotta give six years to the Navy if you wanna fly... that's six years with the most uptight assholes God put on this earth. Officers aren't like you and me, man. It's another breed.","ZACK: You afraid you'll have to salute me, Chief?","BYRON: Fuck, no! Why would I care about something as dumb as that?"
an officer and a gentleman,L426607,L426607,0,0,u2405,BYRON,,,"BYRON: Hey, what did you want? A lot of fatherly bullshit? A big pat on the back?","Hey, what did you want? A lot of fatherly bullshit? A big pat on the back?",,0,,,,,,
an officer and a gentleman,L426607,L426608,1,1,u2415,ZACK,u2405,BYRON,"ZACK: From you, pard? Never. Thanks for the graduation present.","From you, pard? Never. Thanks for the graduation present.","BYRON: Hey, what did you want? A lot of fatherly bullshit? A big pat on the back?",1,,,,,,"BYRON: Hey, what did you want? A lot of fatherly bullshit? A big pat on the back?"
an officer and a gentleman,L426607,L426609,2,2,u2405,BYRON,u2415,ZACK,"BYRON: Hey, Zackie -- don't go away mad.","Hey, Zackie -- don't go away mad.","BYRON: Hey, what did you want? A lot of fatherly bullshit? A big pat on the back?
ZACK: From you, pard? Never. Thanks for the graduation present.",2,,,,,"BYRON: Hey, what did you want? A lot of fatherly bullshit? A big pat on the back?","ZACK: From you, pard? Never. Thanks for the graduation present."
an officer and a gentleman,L426614,L426614,0,0,u2408,FOLEY,,,"FOLEY: Now when I say ""understand"" I want the whole group to say, ""Yes, sir!"" Understand?","Now when I say ""understand"" I want the whole group to say, ""Yes, sir!"" Understand?",,0,,,,,,
an officer and a gentleman,L426614,L426615,1,1,u2409,GROUP,u2408,FOLEY,"GROUP: Yes, sir!","Yes, sir!","FOLEY: Now when I say ""understand"" I want the whole group to say, ""Yes, sir!"" Understand?",1,,,,,,"FOLEY: Now when I say ""understand"" I want the whole group to say, ""Yes, sir!"" Understand?"
an officer and a gentleman,L426614,L426616,2,2,u2408,FOLEY,u2409,GROUP,FOLEY: Louder!,Louder!,"FOLEY: Now when I say ""understand"" I want the whole group to say, ""Yes, sir!"" Understand?
GROUP: Yes, sir!",2,,,,,"FOLEY: Now when I say ""understand"" I want the whole group to say, ""Yes, sir!"" Understand?","GROUP: Yes, sir!"
an officer and a gentleman,L426614,L426617,3,3,u2409,GROUP,u2408,FOLEY,"GROUP: Yes, sir!!","Yes, sir!!","FOLEY: Now when I say ""understand"" I want the whole group to say, ""Yes, sir!"" Understand?
GROUP: Yes, sir!
FOLEY: Louder!",3,,,,"FOLEY: Now when I say ""understand"" I want the whole group to say, ""Yes, sir!"" Understand?","GROUP: Yes, sir!",FOLEY: Louder!
an officer and a gentleman,L426614,L426618,4,4,u2408,FOLEY,u2409,GROUP,"FOLEY: I don't believe what I'm seeing! Where've you been all your lives, at an orgy? Listening to Mick Jagger and bad mouthing your country, I'll bet.","I don't believe what I'm seeing! Where've you been all your lives, at an orgy? Listening to Mick Jagger and bad mouthing your country, I'll bet.","FOLEY: Now when I say ""understand"" I want the whole group to say, ""Yes, sir!"" Understand?
GROUP: Yes, sir!
FOLEY: Louder!
GROUP: Yes, sir!!",4,,,"FOLEY: Now when I say ""understand"" I want the whole group to say, ""Yes, sir!"" Understand?","GROUP: Yes, sir!",FOLEY: Louder!,"GROUP: Yes, sir!!"
an officer and a gentleman,L426619,L426619,0,0,u2408,FOLEY,,,"FOLEY: Stop eyeballing me, boy! You are not worthy enough to look your superiors in the eye. Use your peripheral vision! Understand?!","Stop eyeballing me, boy! You are not worthy enough to look your superiors in the eye. Use your peripheral vision! Understand?!",,0,,,,,,
an officer and a gentleman,L426619,L426620,1,1,u2409,GROUP,u2408,FOLEY,"GROUP: Yes, sir!","Yes, sir!","FOLEY: Stop eyeballing me, boy! You are not worthy enough to look your superiors in the eye. Use your peripheral vision! Understand?!",1,,,,,,"FOLEY: Stop eyeballing me, boy! You are not worthy enough to look your superiors in the eye. Use your peripheral vision! Understand?!"
an officer and a gentleman,L426621,L426621,0,0,u2408,FOLEY,,,"FOLEY: I know why most of you are here. We're not stupid. But before you get to sell what we teach you over at United Airlines, you gotta give the Navy six years of your life, Sweet Pea. Lot of things can happen in six year. Another war could come up in six years. If you're too peaceful a person to dump napalm on an enemy village where there might be women and children, I'm gonna find that out. Understand?","I know why most of you are here. We're not stupid. But before you get to sell what we teach you over at United Airlines, you gotta give the Navy six years of your life, Sweet Pea. Lot of things can happen in six year. Another war could come up in six years. If you're too peaceful a person to dump napalm on an enemy village where there might be women and children, I'm gonna find that out. Understand?",,0,,,,,,
an officer and a gentleman,L426621,L426622,1,1,u2409,GROUP,u2408,FOLEY,"GROUP: Yes, sir!","Yes, sir!","FOLEY: I know why most of you are here. We're not stupid. But before you get to sell what we teach you over at United Airlines, you gotta give the Navy six years of your life, Sweet Pea. Lot of things can happen in six year. Another war could come up in six years. If you're too peaceful a person to dump napalm on an enemy village where there might be women and children, I'm gonna find that out. Understand?",1,,,,,,"FOLEY: I know why most of you are here. We're not stupid. But before you get to sell what we teach you over at United Airlines, you gotta give the Navy six years of your life, Sweet Pea. Lot of things can happen in six year. Another war could come up in six years. If you're too peaceful a person to dump napalm on an enemy village where there might be women and children, I'm gonna find that out. Understand?"
an officer and a gentleman,L426623,L426623,0,0,u2408,FOLEY,,,"FOLEY: Hi, son.","Hi, son.",,0,,,,,,
an officer and a gentleman,L426623,L426624,1,1,u2414,SID,u2408,FOLEY,"SID: How're you doing, Sarge?","How're you doing, Sarge?","FOLEY: Hi, son.",1,,,,,,"FOLEY: Hi, son."
an officer and a gentleman,L426625,L426625,0,0,u2408,FOLEY,,,FOLEY: What did you call me?,What did you call me?,,0,,,,,,
an officer and a gentleman,L426625,L426626,1,1,u2414,SID,u2408,FOLEY,SID: Pardon?,Pardon?,FOLEY: What did you call me?,1,,,,,,FOLEY: What did you call me?
an officer and a gentleman,L426625,L426627,2,2,u2408,FOLEY,u2414,SID,"FOLEY: What did you call me, boy?","What did you call me, boy?","FOLEY: What did you call me?
SID: Pardon?",2,,,,,FOLEY: What did you call me?,SID: Pardon?
an officer and a gentleman,L426625,L426628,3,3,u2414,SID,u2408,FOLEY,SID: I called you Sarge.,I called you Sarge.,"FOLEY: What did you call me?
SID: Pardon?
FOLEY: What did you call me, boy?",3,,,,FOLEY: What did you call me?,SID: Pardon?,"FOLEY: What did you call me, boy?"
an officer and a gentleman,L426625,L426629,4,4,u2408,FOLEY,u2414,SID,FOLEY: Before that.,Before that.,"FOLEY: What did you call me?
SID: Pardon?
FOLEY: What did you call me, boy?
SID: I called you Sarge.",4,,,FOLEY: What did you call me?,SID: Pardon?,"FOLEY: What did you call me, boy?",SID: I called you Sarge.
an officer and a gentleman,L426625,L426630,5,5,u2414,SID,u2408,FOLEY,SID: I didn't call you anything before that.,I didn't call you anything before that.,"FOLEY: What did you call me?
SID: Pardon?
FOLEY: What did you call me, boy?
SID: I called you Sarge.
FOLEY: Before that.",5,,FOLEY: What did you call me?,SID: Pardon?,"FOLEY: What did you call me, boy?",SID: I called you Sarge.,FOLEY: Before that.
an officer and a gentleman,L426625,L426631,6,6,u2408,FOLEY,u2414,SID,"FOLEY: You said, 'How're you?' I am not a 'ewe,' boy! A ewe is a female sheep, boy! Is that what you think I am, boy?","You said, 'How're you?' I am not a 'ewe,' boy! A ewe is a female sheep, boy! Is that what you think I am, boy?","FOLEY: What did you call me?
SID: Pardon?
FOLEY: What did you call me, boy?
SID: I called you Sarge.
FOLEY: Before that.
SID: I didn't call you anything before that.",6,FOLEY: What did you call me?,SID: Pardon?,"FOLEY: What did you call me, boy?",SID: I called you Sarge.,FOLEY: Before that.,SID: I didn't call you anything before that.
an officer and a gentleman,L426625,L426632,7,7,u2414,SID,u2408,FOLEY,SID: No.,No.,"SID: Pardon?
FOLEY: What did you call me, boy?
SID: I called you Sarge.
FOLEY: Before that.
SID: I didn't call you anything before that.
FOLEY: You said, 'How're you?' I am not a 'ewe,' boy! A ewe is a female sheep, boy! Is that what you think I am, boy?",6,SID: Pardon?,"FOLEY: What did you call me, boy?",SID: I called you Sarge.,FOLEY: Before that.,SID: I didn't call you anything before that.,"FOLEY: You said, 'How're you?' I am not a 'ewe,' boy! A ewe is a female sheep, boy! Is that what you think I am, boy?"
an officer and a gentleman,L426625,L426633,8,8,u2408,FOLEY,u2414,SID,"FOLEY: No, sir!","No, sir!","FOLEY: What did you call me, boy?
SID: I called you Sarge.
FOLEY: Before that.
SID: I didn't call you anything before that.
FOLEY: You said, 'How're you?' I am not a 'ewe,' boy! A ewe is a female sheep, boy! Is that what you think I am, boy?
SID: No.",6,"FOLEY: What did you call me, boy?",SID: I called you Sarge.,FOLEY: Before that.,SID: I didn't call you anything before that.,"FOLEY: You said, 'How're you?' I am not a 'ewe,' boy! A ewe is a female sheep, boy! Is that what you think I am, boy?",SID: No.
an officer and a gentleman,L426625,L426634,9,9,u2414,SID,u2408,FOLEY,"SID: No, sir.","No, sir.","SID: I called you Sarge.
FOLEY: Before that.
SID: I didn't call you anything before that.
FOLEY: You said, 'How're you?' I am not a 'ewe,' boy! A ewe is a female sheep, boy! Is that what you think I am, boy?
SID: No.
FOLEY: No, sir!",6,SID: I called you Sarge.,FOLEY: Before that.,SID: I didn't call you anything before that.,"FOLEY: You said, 'How're you?' I am not a 'ewe,' boy! A ewe is a female sheep, boy! Is that what you think I am, boy?",SID: No.,"FOLEY: No, sir!"
