movie_name,conversation_id,utterance_id,turn_index,utterance_order,speaker_id,speaker_name,listener_id,listener_name,current_turn,current_text,context_text,num_prev_turns,prev_turn_1,prev_turn_2,prev_turn_3,prev_turn_4,prev_turn_5,prev_turn_6
dead poets society,L157230,L157232,2,2,u4788,TODD,u4785,NEIL,TODD: I don't.,I don't.,"TODD: My parents wanted me here all along but my grades weren't good enough. I had to go to Balincrest to pull them up.
NEIL: Well, you've won the booby prize. Don't expect to like it here.",2,,,,,TODD: My parents wanted me here all along but my grades weren't good enough. I had to go to Balincrest to pull them up.,"NEIL: Well, you've won the booby prize. Don't expect to like it here."
dead poets society,L157235,L157235,0,0,u4776,CHARLIE,,,"CHARLIE: Hey, I heard you went to summer school?","Hey, I heard you went to summer school?",,0,,,,,,
dead poets society,L157235,L157236,1,1,u4785,NEIL,u4776,CHARLIE,"NEIL: Yeah, chemistry. My father thought I should get ahead.","Yeah, chemistry. My father thought I should get ahead.","CHARLIE: Hey, I heard you went to summer school?",1,,,,,,"CHARLIE: Hey, I heard you went to summer school?"
dead poets society,L157235,L157237,2,2,u4776,CHARLIE,u4785,NEIL,"CHARLIE: Well, Meeks aced Latin and I didn't quite flunk English so if you want, we've got our study group.","Well, Meeks aced Latin and I didn't quite flunk English so if you want, we've got our study group.","CHARLIE: Hey, I heard you went to summer school?
NEIL: Yeah, chemistry. My father thought I should get ahead.",2,,,,,"CHARLIE: Hey, I heard you went to summer school?","NEIL: Yeah, chemistry. My father thought I should get ahead."
dead poets society,L157235,L157238,3,3,u4785,NEIL,u4776,CHARLIE,"NEIL: Sure, but Cameron asked me too. Anybody mind including him?","Sure, but Cameron asked me too. Anybody mind including him?","CHARLIE: Hey, I heard you went to summer school?
NEIL: Yeah, chemistry. My father thought I should get ahead.
CHARLIE: Well, Meeks aced Latin and I didn't quite flunk English so if you want, we've got our study group.",3,,,,"CHARLIE: Hey, I heard you went to summer school?","NEIL: Yeah, chemistry. My father thought I should get ahead.","CHARLIE: Well, Meeks aced Latin and I didn't quite flunk English so if you want, we've got our study group."
dead poets society,L157235,L157239,4,4,u4776,CHARLIE,u4785,NEIL,"CHARLIE: What's his specialty, brown-nosing?","What's his specialty, brown-nosing?","CHARLIE: Hey, I heard you went to summer school?
NEIL: Yeah, chemistry. My father thought I should get ahead.
CHARLIE: Well, Meeks aced Latin and I didn't quite flunk English so if you want, we've got our study group.
NEIL: Sure, but Cameron asked me too. Anybody mind including him?",4,,,"CHARLIE: Hey, I heard you went to summer school?","NEIL: Yeah, chemistry. My father thought I should get ahead.","CHARLIE: Well, Meeks aced Latin and I didn't quite flunk English so if you want, we've got our study group.","NEIL: Sure, but Cameron asked me too. Anybody mind including him?"
dead poets society,L157240,L157240,0,0,u4785,NEIL,,,"NEIL: Hey, he's your roommate.","Hey, he's your roommate.",,0,,,,,,
dead poets society,L157240,L157241,1,1,u4776,CHARLIE,u4785,NEIL,CHARLIE: That's not my fault.,That's not my fault.,"NEIL: Hey, he's your roommate.",1,,,,,,"NEIL: Hey, he's your roommate."
dead poets society,L157244,L157244,0,0,u4776,CHARLIE,,,CHARLIE: Charlie Dalton.,Charlie Dalton.,,0,,,,,,
dead poets society,L157244,L157245,1,1,u4782,KNOX,u4776,CHARLIE,KNOX: Knox Overstreet.,Knox Overstreet.,CHARLIE: Charlie Dalton.,1,,,,,,CHARLIE: Charlie Dalton.
dead poets society,L157246,L157246,0,0,u4785,NEIL,,,NEIL: Todd's brother is Jeffrey Anderson.,Todd's brother is Jeffrey Anderson.,,0,,,,,,
dead poets society,L157246,L157247,1,1,u4776,CHARLIE,u4785,NEIL,"CHARLIE: Oh yeah. Sure. Valedictorian, National Merit Scholar","Oh yeah. Sure. Valedictorian, National Merit Scholar",NEIL: Todd's brother is Jeffrey Anderson.,1,,,,,,NEIL: Todd's brother is Jeffrey Anderson.
dead poets society,L157248,L157248,0,0,u4783,MEEKS,,,"MEEKS: Well, welcome to ""Hell""ton.","Well, welcome to ""Hell""ton.",,0,,,,,,
dead poets society,L157248,L157249,1,1,u4776,CHARLIE,u4783,MEEKS,CHARLIE: It's every bit as hard as they say. Unless you're a genius like Meeks.,It's every bit as hard as they say. Unless you're a genius like Meeks.,"MEEKS: Well, welcome to ""Hell""ton.",1,,,,,,"MEEKS: Well, welcome to ""Hell""ton."
dead poets society,L157248,L157250,2,2,u4783,MEEKS,u4776,CHARLIE,MEEKS: He flatters me so I'll help him with Latin.,He flatters me so I'll help him with Latin.,"MEEKS: Well, welcome to ""Hell""ton.
CHARLIE: It's every bit as hard as they say. Unless you're a genius like Meeks.",2,,,,,"MEEKS: Well, welcome to ""Hell""ton.",CHARLIE: It's every bit as hard as they say. Unless you're a genius like Meeks.
dead poets society,L157248,L157251,3,3,u4776,CHARLIE,u4783,MEEKS,"CHARLIE: And English, and trig","And English, and trig","MEEKS: Well, welcome to ""Hell""ton.
CHARLIE: It's every bit as hard as they say. Unless you're a genius like Meeks.
MEEKS: He flatters me so I'll help him with Latin.",3,,,,"MEEKS: Well, welcome to ""Hell""ton.",CHARLIE: It's every bit as hard as they say. Unless you're a genius like Meeks.,MEEKS: He flatters me so I'll help him with Latin.
dead poets society,L157258,L157258,0,0,u4785,NEIL,,,"NEIL: But father, I'm assistant editor.","But father, I'm assistant editor.",,0,,,,,,
dead poets society,L157258,L157259,1,1,u4784,MR. PERRY,u4785,NEIL,"MR. PERRY: I'm sorry, Neil.","I'm sorry, Neil.","NEIL: But father, I'm assistant editor.",1,,,,,,"NEIL: But father, I'm assistant editor."
dead poets society,L157258,L157260,2,2,u4785,NEIL,u4784,MR. PERRY,"NEIL: But father, it's not fair.","But father, it's not fair.","NEIL: But father, I'm assistant editor.
MR. PERRY: I'm sorry, Neil.",2,,,,,"NEIL: But father, I'm assistant editor.","MR. PERRY: I'm sorry, Neil."
dead poets society,L157258,L157261,3,3,u4784,MR. PERRY,u4785,NEIL,"MR. PERRY: Fellows, would you excuse us a minute?","Fellows, would you excuse us a minute?","NEIL: But father, I'm assistant editor.
MR. PERRY: I'm sorry, Neil.
NEIL: But father, it's not fair.",3,,,,"NEIL: But father, I'm assistant editor.","MR. PERRY: I'm sorry, Neil.","NEIL: But father, it's not fair."
dead poets society,L157262,L157262,0,0,u4784,MR. PERRY,,,"MR. PERRY: I will not be disputed in public, do you understand me?","I will not be disputed in public, do you understand me?",,0,,,,,,
dead poets society,L157262,L157263,1,1,u4785,NEIL,u4784,MR. PERRY,"NEIL: Father, I wasn't disputing you.","Father, I wasn't disputing you.","MR. PERRY: I will not be disputed in public, do you understand me?",1,,,,,,"MR. PERRY: I will not be disputed in public, do you understand me?"
dead poets society,L157262,L157264,2,2,u4784,MR. PERRY,u4785,NEIL,"MR. PERRY: When you've finished medical school and you're on your own, you can do as you please. Until then, you will listen to me.","When you've finished medical school and you're on your own, you can do as you please. Until then, you will listen to me.","MR. PERRY: I will not be disputed in public, do you understand me?
NEIL: Father, I wasn't disputing you.",2,,,,,"MR. PERRY: I will not be disputed in public, do you understand me?","NEIL: Father, I wasn't disputing you."
dead poets society,L157262,L157265,3,3,u4785,NEIL,u4784,MR. PERRY,NEIL: Yes sir. I'm sorry.,Yes sir. I'm sorry.,"MR. PERRY: I will not be disputed in public, do you understand me?
NEIL: Father, I wasn't disputing you.
MR. PERRY: When you've finished medical school and you're on your own, you can do as you please. Until then, you will listen to me.",3,,,,"MR. PERRY: I will not be disputed in public, do you understand me?","NEIL: Father, I wasn't disputing you.","MR. PERRY: When you've finished medical school and you're on your own, you can do as you please. Until then, you will listen to me."
dead poets society,L157262,L157266,4,4,u4784,MR. PERRY,u4785,NEIL,"MR. PERRY: You know what this means to your mother, don't you?","You know what this means to your mother, don't you?","MR. PERRY: I will not be disputed in public, do you understand me?
NEIL: Father, I wasn't disputing you.
MR. PERRY: When you've finished medical school and you're on your own, you can do as you please. Until then, you will listen to me.
NEIL: Yes sir. I'm sorry.",4,,,"MR. PERRY: I will not be disputed in public, do you understand me?","NEIL: Father, I wasn't disputing you.","MR. PERRY: When you've finished medical school and you're on your own, you can do as you please. Until then, you will listen to me.",NEIL: Yes sir. I'm sorry.
dead poets society,L157262,L157267,5,5,u4785,NEIL,u4784,MR. PERRY,NEIL: Yes sir.,Yes sir.,"MR. PERRY: I will not be disputed in public, do you understand me?
NEIL: Father, I wasn't disputing you.
MR. PERRY: When you've finished medical school and you're on your own, you can do as you please. Until then, you will listen to me.
NEIL: Yes sir. I'm sorry.
MR. PERRY: You know what this means to your mother, don't you?",5,,"MR. PERRY: I will not be disputed in public, do you understand me?","NEIL: Father, I wasn't disputing you.","MR. PERRY: When you've finished medical school and you're on your own, you can do as you please. Until then, you will listen to me.",NEIL: Yes sir. I'm sorry.,"MR. PERRY: You know what this means to your mother, don't you?"
dead poets society,L157268,L157268,0,0,u4785,NEIL,,,"NEIL: You know me, always taking on too much.","You know me, always taking on too much.",,0,,,,,,
dead poets society,L157268,L157269,1,1,u4784,MR. PERRY,u4785,NEIL,MR. PERRY: Good boy. Call us if you need anything.,Good boy. Call us if you need anything.,"NEIL: You know me, always taking on too much.",1,,,,,,"NEIL: You know me, always taking on too much."
dead poets society,L157270,L157270,0,0,u4776,CHARLIE,,,CHARLIE: Why doesn't he let you do what you want?,Why doesn't he let you do what you want?,,0,,,,,,
dead poets society,L157270,L157271,1,1,u4782,KNOX,u4776,CHARLIE,KNOX: Yeah! Tell him off! It couldn't get any worse.,Yeah! Tell him off! It couldn't get any worse.,CHARLIE: Why doesn't he let you do what you want?,1,,,,,,CHARLIE: Why doesn't he let you do what you want?
dead poets society,L157273,L157273,0,0,u4782,KNOX,,,KNOX: Wait a minute. I don't let my parents walk on me.,Wait a minute. I don't let my parents walk on me.,,0,,,,,,
dead poets society,L157273,L157274,1,1,u4785,NEIL,u4782,KNOX,"NEIL: Yeah, you just do everything they say! You'll be in daddy's law firm as sure as I'm standing here. And you'll be approving loans till you croak.","Yeah, you just do everything they say! You'll be in daddy's law firm as sure as I'm standing here. And you'll be approving loans till you croak.",KNOX: Wait a minute. I don't let my parents walk on me.,1,,,,,,KNOX: Wait a minute. I don't let my parents walk on me.
dead poets society,L157275,L157275,0,0,u4776,CHARLIE,,,"CHARLIE: Okay, so I don't like it any more than you do. I'm just saying","Okay, so I don't like it any more than you do. I'm just saying",,0,,,,,,
dead poets society,L157275,L157276,1,1,u4785,NEIL,u4776,CHARLIE,NEIL: Then don't tell me how to talk to my father when you're the same way. All right?!,Then don't tell me how to talk to my father when you're the same way. All right?!,"CHARLIE: Okay, so I don't like it any more than you do. I'm just saying",1,,,,,,"CHARLIE: Okay, so I don't like it any more than you do. I'm just saying"
dead poets society,L157277,L157277,0,0,u4782,KNOX,,,"KNOX: All right. Jesus, what are you gonna do?","All right. Jesus, what are you gonna do?",,0,,,,,,
dead poets society,L157277,L157278,1,1,u4785,NEIL,u4782,KNOX,NEIL: What I have to do. Screw the annual.,What I have to do. Screw the annual.,"KNOX: All right. Jesus, what are you gonna do?",1,,,,,,"KNOX: All right. Jesus, what are you gonna do?"
dead poets society,L157279,L157279,0,0,u4783,MEEKS,,,MEEKS: I certainly wouldn't lose any sleep over it. It's just a bunch of people trying to impress Nolan.,I certainly wouldn't lose any sleep over it. It's just a bunch of people trying to impress Nolan.,,0,,,,,,
dead poets society,L157279,L157280,1,1,u4785,NEIL,u4783,MEEKS,NEIL: Screw it all. I don't give a damn about any of it.,Screw it all. I don't give a damn about any of it.,MEEKS: I certainly wouldn't lose any sleep over it. It's just a bunch of people trying to impress Nolan.,1,,,,,,MEEKS: I certainly wouldn't lose any sleep over it. It's just a bunch of people trying to impress Nolan.
dead poets society,L157281,L157281,0,0,u4776,CHARLIE,,,"CHARLIE: I don't know about anyone else, but I could use a refresher in Latin. Eight o'clock in my room?","I don't know about anyone else, but I could use a refresher in Latin. Eight o'clock in my room?",,0,,,,,,
dead poets society,L157281,L157282,1,1,u4785,NEIL,u4776,CHARLIE,NEIL: Sure.,Sure.,"CHARLIE: I don't know about anyone else, but I could use a refresher in Latin. Eight o'clock in my room?",1,,,,,,"CHARLIE: I don't know about anyone else, but I could use a refresher in Latin. Eight o'clock in my room?"
dead poets society,L157281,L157283,2,2,u4776,CHARLIE,u4785,NEIL,"CHARLIE: You're welcome to join us, Todd.","You're welcome to join us, Todd.","CHARLIE: I don't know about anyone else, but I could use a refresher in Latin. Eight o'clock in my room?
NEIL: Sure.",2,,,,,"CHARLIE: I don't know about anyone else, but I could use a refresher in Latin. Eight o'clock in my room?",NEIL: Sure.
dead poets society,L157286,L157286,0,0,u4785,NEIL,,,NEIL: So what do you think of my father?,So what do you think of my father?,,0,,,,,,
dead poets society,L157286,L157287,1,1,u4788,TODD,u4785,NEIL,TODD: I'll take him over mine.,I'll take him over mine.,NEIL: So what do you think of my father?,1,,,,,,NEIL: So what do you think of my father?
dead poets society,L157286,L157288,2,2,u4785,NEIL,u4788,TODD,NEIL: What?,What?,"NEIL: So what do you think of my father?
TODD: I'll take him over mine.",2,,,,,NEIL: So what do you think of my father?,TODD: I'll take him over mine.
dead poets society,L157286,L157289,3,3,u4788,TODD,u4785,NEIL,TODD: Nothing.,Nothing.,"NEIL: So what do you think of my father?
TODD: I'll take him over mine.
NEIL: What?",3,,,,NEIL: So what do you think of my father?,TODD: I'll take him over mine.,NEIL: What?
dead poets society,L157286,L157290,4,4,u4785,NEIL,u4788,TODD,"NEIL: Todd, if you're gonna make it around here, you've gotta speak up. The meek might inherit the earth but they don't get into Harvard. know what I mean?","Todd, if you're gonna make it around here, you've gotta speak up. The meek might inherit the earth but they don't get into Harvard. know what I mean?","NEIL: So what do you think of my father?
TODD: I'll take him over mine.
NEIL: What?
TODD: Nothing.",4,,,NEIL: So what do you think of my father?,TODD: I'll take him over mine.,NEIL: What?,TODD: Nothing.
dead poets society,L157306,L157306,0,0,u4781,KEATING,,,"KEATING: Gather ye rosebuds while ye may. The Latin term for that sentiment is ""Carpe Diem."" Anyone know what that means?","Gather ye rosebuds while ye may. The Latin term for that sentiment is ""Carpe Diem."" Anyone know what that means?",,0,,,,,,
dead poets society,L157306,L157307,1,1,u4783,MEEKS,u4781,KEATING,MEEKS: Carpe Diem... seize the day.,Carpe Diem... seize the day.,"KEATING: Gather ye rosebuds while ye may. The Latin term for that sentiment is ""Carpe Diem."" Anyone know what that means?",1,,,,,,"KEATING: Gather ye rosebuds while ye may. The Latin term for that sentiment is ""Carpe Diem."" Anyone know what that means?"
dead poets society,L157306,L157308,2,2,u4781,KEATING,u4783,MEEKS,"KEATING: Very good, Mr._?","Very good, Mr._?","KEATING: Gather ye rosebuds while ye may. The Latin term for that sentiment is ""Carpe Diem."" Anyone know what that means?
MEEKS: Carpe Diem... seize the day.",2,,,,,"KEATING: Gather ye rosebuds while ye may. The Latin term for that sentiment is ""Carpe Diem."" Anyone know what that means?",MEEKS: Carpe Diem... seize the day.
dead poets society,L157306,L157309,3,3,u4783,MEEKS,u4781,KEATING,MEEKS: Meeks.,Meeks.,"KEATING: Gather ye rosebuds while ye may. The Latin term for that sentiment is ""Carpe Diem."" Anyone know what that means?
MEEKS: Carpe Diem... seize the day.
KEATING: Very good, Mr._?",3,,,,"KEATING: Gather ye rosebuds while ye may. The Latin term for that sentiment is ""Carpe Diem."" Anyone know what that means?",MEEKS: Carpe Diem... seize the day.,"KEATING: Very good, Mr._?"
dead poets society,L157306,L157310,4,4,u4781,KEATING,u4783,MEEKS,"KEATING: Seize the day while you're young, see that you make use of your time. Why does the poet write these lines?","Seize the day while you're young, see that you make use of your time. Why does the poet write these lines?","KEATING: Gather ye rosebuds while ye may. The Latin term for that sentiment is ""Carpe Diem."" Anyone know what that means?
MEEKS: Carpe Diem... seize the day.
KEATING: Very good, Mr._?
MEEKS: Meeks.",4,,,"KEATING: Gather ye rosebuds while ye may. The Latin term for that sentiment is ""Carpe Diem."" Anyone know what that means?",MEEKS: Carpe Diem... seize the day.,"KEATING: Very good, Mr._?",MEEKS: Meeks.
dead poets society,L157315,L157315,0,0,u4787,PITTS,,,PITTS: Weird.,Weird.,,0,,,,,,
dead poets society,L157315,L157316,1,1,u4785,NEIL,u4787,PITTS,NEIL: But different.,But different.,PITTS: Weird.,1,,,,,,PITTS: Weird.
dead poets society,L157319,L157319,0,0,u4776,CHARLIE,,,"CHARLIE: Oh come on, Cameron, don't you get anything?","Oh come on, Cameron, don't you get anything?",,0,,,,,,
dead poets society,L157319,L157320,1,1,u4783,MEEKS,u4776,CHARLIE,MEEKS: How about a trig study group? Right after dinner.,How about a trig study group? Right after dinner.,"CHARLIE: Oh come on, Cameron, don't you get anything?",1,,,,,,"CHARLIE: Oh come on, Cameron, don't you get anything?"
dead poets society,L157325,L157325,0,0,u4782,KNOX,,,KNOX: They're friends of my dad. Probably in their nineties or something.,They're friends of my dad. Probably in their nineties or something.,,0,,,,,,
dead poets society,L157325,L157326,1,1,u4785,NEIL,u4782,KNOX,"NEIL: Listen, anything's, better than mystery meat.","Listen, anything's, better than mystery meat.",KNOX: They're friends of my dad. Probably in their nineties or something.,1,,,,,,KNOX: They're friends of my dad. Probably in their nineties or something.
dead poets society,L157328,L157328,0,0,u4785,NEIL,,,NEIL: Want to come to the study group?,Want to come to the study group?,,0,,,,,,
dead poets society,L157328,L157329,1,1,u4788,TODD,u4785,NEIL,TODD: Thanks but I'd better do history.,Thanks but I'd better do history.,NEIL: Want to come to the study group?,1,,,,,,NEIL: Want to come to the study group?
dead poets society,L157341,L157341,0,0,u4778,CHRIS,,,CHRIS: Pleased to meet you.,Pleased to meet you.,,0,,,,,,
dead poets society,L157341,L157342,1,1,u4782,KNOX,u4778,CHRIS,KNOX: The pleasure is mine.,The pleasure is mine.,CHRIS: Pleased to meet you.,1,,,,,,CHRIS: Pleased to meet you.
dead poets society,L157346,L157346,0,0,u4778,CHRIS,,,"CHRIS: It's all right, Chet.","It's all right, Chet.",,0,,,,,,
dead poets society,L157346,L157347,1,1,u4777,CHET,u4778,CHRIS,"CHET: It's not all right. Come on, Dad","It's not all right. Come on, Dad","CHRIS: It's all right, Chet.",1,,,,,,"CHRIS: It's all right, Chet."
dead poets society,L157349,L157349,0,0,u4782,KNOX,,,"KNOX: So, uh, where are you in school?","So, uh, where are you in school?",,0,,,,,,
dead poets society,L157349,L157350,1,1,u4778,CHRIS,u4782,KNOX,"CHRIS: Ridgeway High. How's Henley Hall, Gin?","Ridgeway High. How's Henley Hall, Gin?","KNOX: So, uh, where are you in school?",1,,,,,,"KNOX: So, uh, where are you in school?"
dead poets society,L157351,L157351,0,0,u4778,CHRIS,,,"CHRIS: That's your sister school, right?","That's your sister school, right?",,0,,,,,,
dead poets society,L157351,L157352,1,1,u4782,KNOX,u4778,CHRIS,KNOX: Sort of.,Sort of.,"CHRIS: That's your sister school, right?",1,,,,,,"CHRIS: That's your sister school, right?"
dead poets society,L157351,L157353,2,2,u4778,CHRIS,u4782,KNOX,"CHRIS: You going out for the Henley Hall play? They're doing ""A Midsummer Night's Dream.""","You going out for the Henley Hall play? They're doing ""A Midsummer Night's Dream.""","CHRIS: That's your sister school, right?
KNOX: Sort of.",2,,,,,"CHRIS: That's your sister school, right?",KNOX: Sort of.
dead poets society,L157357,L157357,0,0,u4777,CHET,,,CHET: Chris. We got it. Let's go.,Chris. We got it. Let's go.,,0,,,,,,
dead poets society,L157357,L157358,1,1,u4778,CHRIS,u4777,CHET,"CHRIS: Nice meeting you, Knox. Bye, Gin.","Nice meeting you, Knox. Bye, Gin.",CHET: Chris. We got it. Let's go.,1,,,,,,CHET: Chris. We got it. Let's go.
dead poets society,L157364,L157364,0,0,u4776,CHARLIE,,,CHARLIE: How was dinner?,How was dinner?,,0,,,,,,
dead poets society,L157364,L157365,1,1,u4782,KNOX,u4776,CHARLIE,KNOX: Terrible. Awful! I met the most beautiful girl I've ever seen in my life!,Terrible. Awful! I met the most beautiful girl I've ever seen in my life!,CHARLIE: How was dinner?,1,,,,,,CHARLIE: How was dinner?
dead poets society,L157366,L157366,0,0,u4785,NEIL,,,NEIL: Are you crazy? What's wrong with that?,Are you crazy? What's wrong with that?,,0,,,,,,
dead poets society,L157366,L157367,1,1,u4782,KNOX,u4785,NEIL,KNOX: She's practically engaged to Chet Danburry. Mr. Mondo Jocko himself.,She's practically engaged to Chet Danburry. Mr. Mondo Jocko himself.,NEIL: Are you crazy? What's wrong with that?,1,,,,,,NEIL: Are you crazy? What's wrong with that?
dead poets society,L157368,L157368,0,0,u4787,PITTS,,,PITTS: Too bad.,Too bad.,,0,,,,,,
dead poets society,L157368,L157369,1,1,u4782,KNOX,u4787,PITTS,KNOX: It's not too bad. It's a tragedy! Why does she have to be in love with a jerk?!,It's not too bad. It's a tragedy! Why does she have to be in love with a jerk?!,PITTS: Too bad.,1,,,,,,PITTS: Too bad.
dead poets society,L157368,L157370,2,2,u4787,PITTS,u4782,KNOX,"PITTS: All the good ones go for jerks, you know that. Forget her. Take out your trig book and figure out problem twelve.","All the good ones go for jerks, you know that. Forget her. Take out your trig book and figure out problem twelve.","PITTS: Too bad.
KNOX: It's not too bad. It's a tragedy! Why does she have to be in love with a jerk?!",2,,,,,PITTS: Too bad.,KNOX: It's not too bad. It's a tragedy! Why does she have to be in love with a jerk?!
dead poets society,L157368,L157371,3,3,u4782,KNOX,u4787,PITTS,"KNOX: I can't just forget her, Pitts. And I certainly can't think about math!","I can't just forget her, Pitts. And I certainly can't think about math!","PITTS: Too bad.
KNOX: It's not too bad. It's a tragedy! Why does she have to be in love with a jerk?!
PITTS: All the good ones go for jerks, you know that. Forget her. Take out your trig book and figure out problem twelve.",3,,,,PITTS: Too bad.,KNOX: It's not too bad. It's a tragedy! Why does she have to be in love with a jerk?!,"PITTS: All the good ones go for jerks, you know that. Forget her. Take out your trig book and figure out problem twelve."
dead poets society,L157375,L157375,0,0,u4782,KNOX,,,KNOX: You really think I should forget her?,You really think I should forget her?,,0,,,,,,
dead poets society,L157375,L157376,1,1,u4787,PITTS,u4782,KNOX,PITTS: You have another choice.,You have another choice.,KNOX: You really think I should forget her?,1,,,,,,KNOX: You really think I should forget her?
dead poets society,L157384,L157384,0,0,u4783,MEEKS,,,MEEKS: The hoi polloi. Doesn't it mean the herd?,The hoi polloi. Doesn't it mean the herd?,,0,,,,,,
dead poets society,L157384,L157385,1,1,u4781,KEATING,u4783,MEEKS,"KEATING: Precisely, Meeks. Greek for the herd. However, be warned that, when you say ""the hoi polloi"" you are actually saying the the herd. Indicating that you too are ""hoi polloi.""","Precisely, Meeks. Greek for the herd. However, be warned that, when you say ""the hoi polloi"" you are actually saying the the herd. Indicating that you too are ""hoi polloi.""",MEEKS: The hoi polloi. Doesn't it mean the herd?,1,,,,,,MEEKS: The hoi polloi. Doesn't it mean the herd?
dead poets society,L157394,L157394,0,0,u4776,CHARLIE,,,"CHARLIE: Thigh man? Mr. ""K"" was a hell raiser.","Thigh man? Mr. ""K"" was a hell raiser.",,0,,,,,,
dead poets society,L157394,L157395,1,1,u4782,KNOX,u4776,CHARLIE,KNOX: What is the Dead Poets Society?,What is the Dead Poets Society?,"CHARLIE: Thigh man? Mr. ""K"" was a hell raiser.",1,,,,,,"CHARLIE: Thigh man? Mr. ""K"" was a hell raiser."
dead poets society,L157396,L157396,0,0,u4783,MEEKS,,,MEEKS: Any group pictures in the annual?,Any group pictures in the annual?,,0,,,,,,
dead poets society,L157396,L157397,1,1,u4785,NEIL,u4783,MEEKS,NEIL: Nothing. No mention of it.,Nothing. No mention of it.,MEEKS: Any group pictures in the annual?,1,,,,,,MEEKS: Any group pictures in the annual?
dead poets society,L157402,L157402,0,0,u4776,CHARLIE,,,CHARLIE: Yes sir. We were just talking about that.,Yes sir. We were just talking about that.,,0,,,,,,
dead poets society,L157402,L157403,1,1,u4786,NOLAN,u4776,CHARLIE,"NOLAN: Good. We're very excited about him. He was a Rhodes Scholar, you know.","Good. We're very excited about him. He was a Rhodes Scholar, you know.",CHARLIE: Yes sir. We were just talking about that.,1,,,,,,CHARLIE: Yes sir. We were just talking about that.
dead poets society,L157404,L157404,0,0,u4785,NEIL,,,NEIL: Mr. Keating? Sir? Oh Captain My Captain. What was the Dead Poets Society?,Mr. Keating? Sir? Oh Captain My Captain. What was the Dead Poets Society?,,0,,,,,,
dead poets society,L157404,L157405,1,1,u4781,KEATING,u4785,NEIL,"KEATING: Ah, so you boy's have been snooping.","Ah, so you boy's have been snooping.",NEIL: Mr. Keating? Sir? Oh Captain My Captain. What was the Dead Poets Society?,1,,,,,,NEIL: Mr. Keating? Sir? Oh Captain My Captain. What was the Dead Poets Society?
dead poets society,L157404,L157406,2,2,u4785,NEIL,u4781,KEATING,NEIL: I was just looking in an old annual and...,I was just looking in an old annual and...,"NEIL: Mr. Keating? Sir? Oh Captain My Captain. What was the Dead Poets Society?
KEATING: Ah, so you boy's have been snooping.",2,,,,,NEIL: Mr. Keating? Sir? Oh Captain My Captain. What was the Dead Poets Society?,"KEATING: Ah, so you boy's have been snooping."
