movie_name,movie_idx,conversation_id,utterance_id,timestamp,speaker_id,speaker_name,reply_to,listener_id,listener_name,text
the godfather,m203,L592891,L592891,,u3104,KAY,,,,I've never seen anything like it.
the godfather,m203,L592891,L592892,,u3105,MICHAEL,L592891,u3104,KAY,I told you I had a lot of relatives.
the godfather,m203,L592893,L592893,,u3104,KAY,,,,"Michael, what are those men doing?"
the godfather,m203,L592893,L592894,,u3105,MICHAEL,L592893,u3104,KAY,They're waiting to see my father.
the godfather,m203,L592893,L592895,,u3104,KAY,L592894,u3105,MICHAEL,They're talking to themselves.
the godfather,m203,L592893,L592896,,u3105,MICHAEL,L592895,u3104,KAY,"They're going to talk to my father, which means they're going to ask him for something, which means they better get it right."
the godfather,m203,L592893,L592897,,u3104,KAY,L592896,u3105,MICHAEL,Why do they bother him on a day like this?
the godfather,m203,L592893,L592898,,u3105,MICHAEL,L592897,u3104,KAY,Because they know that no Sicilian will refuse a request on his daughter's wedding day.
the godfather,m203,L592904,L592904,,u3105,MICHAEL,,,,No. His name is Luca Brasi. You wouldn't like him.
the godfather,m203,L592904,L592905,,u3104,KAY,L592904,u3105,MICHAEL,Who is he?
the godfather,m203,L592904,L592906,,u3105,MICHAEL,L592905,u3104,KAY,You really want to know?
the godfather,m203,L592904,L592907,,u3104,KAY,L592906,u3105,MICHAEL,Yes. Tell me.
the godfather,m203,L592904,L592908,,u3105,MICHAEL,L592907,u3104,KAY,You like spaghetti?
the godfather,m203,L592904,L592909,,u3104,KAY,L592908,u3105,MICHAEL,You know I love spaghetti.
the godfather,m203,L592904,L592910,,u3105,MICHAEL,L592909,u3104,KAY,Then eat your spaghetti and I'll tell you a Luca Brasi story.
the godfather,m203,L592911,L592911,,u3105,MICHAEL,,,,"Once upon a time, about fifteen years ago some people wanted to take over my father's olive oil business. They had Al Capone send some men in from Chicago to kill my father, and they almost did."
the godfather,m203,L592911,L592912,,u3104,KAY,L592911,u3105,MICHAEL,Al Capone!
the godfather,m203,L592911,L592913,,u3105,MICHAEL,L592912,u3104,KAY,"My Father sent Luca Brasi after them. He tied the two Capone men hand and foot, and stuffed small bath towels into their mouths. Then he took an ax, and chopped one man's feet off..."
the godfather,m203,L592911,L592914,,u3104,KAY,L592913,u3105,MICHAEL,Michael...
the godfather,m203,L592911,L592915,,u3105,MICHAEL,L592914,u3104,KAY,Then the legs at the knees...
the godfather,m203,L592911,L592916,,u3104,KAY,L592915,u3105,MICHAEL,Michael you're trying to scare me...
the godfather,m203,L592911,L592917,,u3105,MICHAEL,L592916,u3104,KAY,Then the thighs where they joined the torso.
the godfather,m203,L592911,L592918,,u3104,KAY,L592917,u3105,MICHAEL,"Michael, I don't want to hear anymore..."
the godfather,m203,L592911,L592919,,u3105,MICHAEL,L592918,u3104,KAY,Then Luca turned to the other man...
the godfather,m203,L592911,L592920,,u3104,KAY,L592919,u3105,MICHAEL,"Michael, I love you."
the godfather,m203,L592911,L592921,,u3105,MICHAEL,L592920,u3104,KAY,...who out of sheer terror had swallowed the bath towel in his mouth and suffocated.
the godfather,m203,L592922,L592922,,u3104,KAY,,,,I never know when you're telling me the truth.
the godfather,m203,L592922,L592923,,u3105,MICHAEL,L592922,u3104,KAY,I told you you wouldn't like him.
the godfather,m203,L592922,L592924,,u3104,KAY,L592923,u3105,MICHAEL,He's coming over here!
the godfather,m203,L592925,L592925,,u3105,MICHAEL,,,,"Tom...Tom, I'd like you to meet Kay Adams."
the godfather,m203,L592925,L592926,,u3104,KAY,L592925,u3105,MICHAEL,How do you do.
the godfather,m203,L592925,L592927,,u3105,MICHAEL,L592926,u3104,KAY,"My brother, Tom Hagen."
the godfather,m203,L592928,L592928,,u3102,HAGEN,,,,"Hello Kay. Your father's inside, doing some business. He's been asking for you."
the godfather,m203,L592928,L592929,,u3105,MICHAEL,L592928,u3102,HAGEN,Thanks Tom.
the godfather,m203,L592930,L592930,,u3104,KAY,,,,"If he's your brother, why does he have a different name?"
the godfather,m203,L592930,L592931,,u3105,MICHAEL,L592930,u3104,KAY,"My brother Sonny found him living in the streets when he was a kid, so my father took him in. He's a good lawyer."
the godfather,m203,L592936,L592936,,u3098,DON CORLEONE,,,,I'm sure it's the most generous gift today.
the godfather,m203,L592936,L592937,,u3102,HAGEN,L592936,u3098,DON CORLEONE,"The Senator called--apologized for not coming personally, but said you'd understand. Also, some of the Judges...they've all sent gifts. And another call from Virgil Sollozzo."
the godfather,m203,L592939,L592939,,u3102,HAGEN,,,,"He's his own boss, and very competent."
the godfather,m203,L592939,L592940,,u3098,DON CORLEONE,L592939,u3102,HAGEN,And with prison record.
the godfather,m203,L592939,L592941,,u3102,HAGEN,L592940,u3098,DON CORLEONE,"Two terms; one in Italy, one in the United States. He's known to the Government as a top narcotics man. That could be a plus for us; he could never get immunity to testify."
the godfather,m203,L592939,L592942,,u3098,DON CORLEONE,L592941,u3102,HAGEN,When did he call?
the godfather,m203,L592939,L592943,,u3102,HAGEN,L592942,u3098,DON CORLEONE,This morning.
the godfather,m203,L592939,L592944,,u3098,DON CORLEONE,L592943,u3102,HAGEN,"On a day like this. Consiglero, do you also have in your notes the the Turk made his living from Prostitution before the war, like the Tattaglias do now. Write that down before you forget it. The Turk will wait."
the godfather,m203,L592946,L592946,,u3098,DON CORLEONE,,,,It is Johnny. He came all the way from California to be at the wedding.
the godfather,m203,L592946,L592947,,u3102,HAGEN,L592946,u3098,DON CORLEONE,Should I bring him in.
the godfather,m203,L592946,L592948,,u3098,DON CORLEONE,L592947,u3102,HAGEN,No. Let the people enjoy him. You see? He is a good godson.
the godfather,m203,L592946,L592949,,u3102,HAGEN,L592948,u3098,DON CORLEONE,It's been two years. He's probably in trouble again.
the godfather,m203,L592950,L592950,,u3104,KAY,,,,I didn't know your family knew Johnny Fontane.
the godfather,m203,L592950,L592951,,u3105,MICHAEL,L592950,u3104,KAY,Sure.
the godfather,m203,L592950,L592952,,u3104,KAY,L592951,u3105,MICHAEL,I used to come down to New York whenever he sang at the Capitol and scream my head off.
the godfather,m203,L592950,L592953,,u3105,MICHAEL,L592952,u3104,KAY,He's my father's godson; he owes him his whole career.
the godfather,m203,L592955,L592955,,u3103,JOHNNY,,,,"I kept trying to call you after my divorce and Tom always said you were busy. When I got the Wedding invitation I knew you weren't sore at me anymore, Godfather."
the godfather,m203,L592955,L592956,,u3098,DON CORLEONE,L592955,u3103,JOHNNY,"Can I do something for you still? You're not too rich, or too famous that I can't help you?"
the godfather,m203,L592955,L592957,,u3103,JOHNNY,L592956,u3098,DON CORLEONE,"I'm not rich anymore, Godfather, and...my career, I'm almost washed up..."
the godfather,m203,L592962,L592962,,u3102,HAGEN,,,,The old man wants you; Johnny's here...he's got a problem.
the godfather,m203,L592962,L592963,,u3112,SONNY,L592962,u3102,HAGEN,Okay. One minute.
the godfather,m203,L592965,L592965,,u3098,DON CORLEONE,,,,"All right, Hollywood...Now tell me about this Hollywood Pezzonovanta who won't let you work."
the godfather,m203,L592965,L592966,,u3103,JOHNNY,L592965,u3098,DON CORLEONE,"He owns the studio. Just a month ago he bought the movie rights to this book, a best seller. And the main character is a guy just like me. I wouldn't even have to act, just be myself."
the godfather,m203,L592967,L592967,,u3098,DON CORLEONE,,,,You take care of your family?
the godfather,m203,L592967,L592968,,u3103,JOHNNY,L592967,u3098,DON CORLEONE,Sure.
the godfather,m203,L592969,L592969,,u3098,DON CORLEONE,,,,"You look terrible. I want you to eat well, to rest. And spend time with your family. And then, at the end of the month, this big shot will give you the part you want."
the godfather,m203,L592969,L592970,,u3103,JOHNNY,L592969,u3098,DON CORLEONE,"It's too late. All the contracts have been signed, they're almost ready to shoot."
the godfather,m203,L592969,L592971,,u3098,DON CORLEONE,L592970,u3103,JOHNNY,I'll make him an offer he can't refuse.
the godfather,m203,L592973,L592973,,u3098,DON CORLEONE,,,,When does my daughter leave with her bridegroom?
the godfather,m203,L592973,L592974,,u3102,HAGEN,L592973,u3098,DON CORLEONE,"They'll cut the cake in a few minutes...leave right after that. Your new son-in-law, do we give him something important?"
the godfather,m203,L592973,L592975,,u3098,DON CORLEONE,L592974,u3102,HAGEN,"No, give him a living. But never let him know the family's business. What else, Tom?"
the godfather,m203,L592973,L592976,,u3102,HAGEN,L592975,u3098,DON CORLEONE,I've called the hospital; they've notified Consiglere Genco's family to come and wait. He won't last out the night.
the godfather,m203,L592981,L592981,,u3098,DON CORLEONE,,,,Will your girl friend get back to the city all right?
the godfather,m203,L592981,L592982,,u3105,MICHAEL,L592981,u3098,DON CORLEONE,Tom said he'd take care of it.
the godfather,m203,L592983,L592983,,u3098,DON CORLEONE,,,,What was this for?
the godfather,m203,L592983,L592984,,u3105,MICHAEL,L592983,u3098,DON CORLEONE,For bravery.
the godfather,m203,L592983,L592985,,u3098,DON CORLEONE,L592984,u3105,MICHAEL,And this?
the godfather,m203,L592983,L592986,,u3105,MICHAEL,L592985,u3098,DON CORLEONE,For killing a man.
the godfather,m203,L592983,L592987,,u3098,DON CORLEONE,L592986,u3105,MICHAEL,What miracles you do for strangers.
the godfather,m203,L592983,L592988,,u3105,MICHAEL,L592987,u3098,DON CORLEONE,I fought for my country. It was my choice.
the godfather,m203,L592983,L592989,,u3098,DON CORLEONE,L592988,u3105,MICHAEL,"And now, what do you choose to do?"
the godfather,m203,L592983,L592990,,u3105,MICHAEL,L592989,u3098,DON CORLEONE,I'm going to finish school.
the godfather,m203,L592983,L592991,,u3098,DON CORLEONE,L592990,u3105,MICHAEL,"Good. When you are finished, come and talk to me. I have hopes for you."
the godfather,m203,L593005,L593005,,u3102,HAGEN,,,,"Mr. Corleone is Johnny's Godfather. That is very close, a very sacred religious relationship."
the godfather,m203,L593005,L593006,,u3116,WOLTZ,L593005,u3102,HAGEN,"Okay, but just tell him this is one favor I can't give. But he should try me again on anything else."
the godfather,m203,L593005,L593007,,u3102,HAGEN,L593006,u3116,WOLTZ,He never asks a second favor when he has been refused the first. Understood?
the godfather,m203,L593005,L593008,,u3116,WOLTZ,L593007,u3102,HAGEN,"You smooth son of a bitch, let me lay it on the line for you, and your boss. Johnny Fontane never gets that movie. I don't care how many Dago, Guinea, wop Greaseball Goombahs come out of the woodwork!"
the godfather,m203,L593005,L593009,,u3102,HAGEN,L593008,u3116,WOLTZ,I'm German-Irish.
the godfather,m203,L593005,L593010,,u3116,WOLTZ,L593009,u3102,HAGEN,"Okay my Kraut-Mick friend, Johnny will never get that part because I hate that pinko punk and I'm going to run him out of the Movies. And I'll tell you why. He ruined one of Woltz Brothers' most valuable proteges. For five years I had this girl under training; singing lessons! Acting lessons! Dancing lessons! We spent hundreds of thousands of dollars--I was going to make her a star. I'll be even more frank, just to show you that I'm not a hard-hearted man, that it wasn't all dollars and cents. That girl was beautiful and young and innocent and she was the greatest piece of ass I've ever ad and I've had them all over the world. Then Johnny comes along with that olive oil voice and guinea charm and she runs off. She threw it all away to make me look ridiculous. A MAN IN MY POSITION CANNOT AFFORD TO BE MADE TO LOOK RIDICULOUS!"
the godfather,m203,L593011,L593011,,u3111,SOLLOZZO,,,,"My business is heroin, I have poppy fields, laboratories in Narseilles and Sicily, ready to go into production. My importing methods are as safe as these things can be, about five per cent loss. The risk is nothing, the profits enormous."
the godfather,m203,L593011,L593012,,u3098,DON CORLEONE,L593011,u3111,SOLLOZZO,Why do you come to me? Why do I deserve your generosity?
the godfather,m203,L593011,L593013,,u3111,SOLLOZZO,L593012,u3098,DON CORLEONE,"I need two million dollars in cash...more important, I need a friend who has people in high places; a friend who can guarantee that if one of my employees be arrested, they would get only light sentences. Be my friend."
the godfather,m203,L593011,L593014,,u3098,DON CORLEONE,L593013,u3111,SOLLOZZO,What percentages for my family?
the godfather,m203,L593011,L593015,,u3111,SOLLOZZO,L593014,u3098,DON CORLEONE,Thirty per cent. In the first year your share would be four million dollars; then it would go up.
the godfather,m203,L593011,L593016,,u3098,DON CORLEONE,L593015,u3111,SOLLOZZO,And what is the percentage of the Tattaglia family?
the godfather,m203,L593017,L593017,,u3111,SOLLOZZO,,,,My compliments. I'll take care of them from my share.
the godfather,m203,L593017,L593018,,u3098,DON CORLEONE,L593017,u3111,SOLLOZZO,"So. I receive 30 per cent just for finance and legal protection. No worries about operations, is that what you tell me?"
the godfather,m203,L593017,L593019,,u3111,SOLLOZZO,L593018,u3098,DON CORLEONE,"If you think two million dollars in cash is just finance, I congratulate you Don Corleone."
the godfather,m203,L593022,L593022,,u3098,DON CORLEONE,,,,"No...how a man makes his living is none of my business. But this proposition of yours is too risky. All the people in my family lived well the last ten years, I won't risk that out of greed."
the godfather,m203,L593022,L593023,,u3111,SOLLOZZO,L593022,u3098,DON CORLEONE,Are you worried about security for your million?
the godfather,m203,L593022,L593024,,u3098,DON CORLEONE,L593023,u3111,SOLLOZZO,No.
the godfather,m203,L593022,L593025,,u3111,SOLLOZZO,L593024,u3098,DON CORLEONE,The Tattaglias will guarantee your investment also.
the godfather,m203,L593029,L593029,,u3098,DON CORLEONE,,,,What is this nonsense?
the godfather,m203,L593029,L593030,,u3102,HAGEN,L593029,u3098,DON CORLEONE,It's from Johnny. It was announced this morning. He's going to play the lead in the new Woltz Brothers film.
the godfather,m203,L593032,L593032,,u3104,KAY,,,,"We have something for your mother, for Sonny, we have the tie for Fredo and Tom Hagen gets the Reynolds pen..."
the godfather,m203,L593032,L593033,,u3105,MICHAEL,L593032,u3104,KAY,And what do you want for Christmas?
the godfather,m203,L593032,L593034,,u3104,KAY,L593033,u3105,MICHAEL,Just you.
the godfather,m203,L593036,L593036,,u3104,KAY,,,,What will your father say?
the godfather,m203,L593036,L593037,,u3105,MICHAEL,L593036,u3104,KAY,"As long as I tell him beforehand he won't object. He'll be hurt, but he won't object."
the godfather,m203,L593036,L593038,,u3104,KAY,L593037,u3105,MICHAEL,What time do they expect us?
the godfather,m203,L593036,L593039,,u3105,MICHAEL,L593038,u3104,KAY,For dinner. Unless I call and tell them we're still in New Hampshire.
the godfather,m203,L593036,L593040,,u3104,KAY,L593039,u3105,MICHAEL,Michael.
the godfather,m203,L593036,L593041,,u3105,MICHAEL,L593040,u3104,KAY,"Then we can have dinner, see a show, and spend one more night."
the godfather,m203,L593043,L593043,,u3104,KAY,,,,"Michael, what are you doing?"
the godfather,m203,L593043,L593044,,u3105,MICHAEL,L593043,u3104,KAY,"Shhh, you be the long distance operator. Here."
the godfather,m203,L593043,L593045,,u3104,KAY,L593044,u3105,MICHAEL,Hello...this is Long Distance. I have a call from New Hampshire. Mr. Michael Corleone. One moment please.
the godfather,m203,L593047,L593047,,u3102,HAGEN,,,,Sure. Anything I can do for you.
the godfather,m203,L593047,L593048,,u3105,MICHAEL,L593047,u3102,HAGEN,"No. I guess I'll see you Christmas. Everyone's going to be out at Long Beach, right?"
the godfather,m203,L593047,L593049,,u3102,HAGEN,L593048,u3105,MICHAEL,Right.
the godfather,m203,L593061,L593061,,u3104,KAY,,,,Would you like me better if I were a nun?
the godfather,m203,L593061,L593062,,u3105,MICHAEL,L593061,u3104,KAY,No.
the godfather,m203,L593061,L593063,,u3104,KAY,L593062,u3105,MICHAEL,Would you like me better if I were Ingrid Bergman?
the godfather,m203,L593064,L593064,,u3104,KAY,,,,Michael?
the godfather,m203,L593064,L593065,,u3105,MICHAEL,L593064,u3104,KAY,I'm thinking about it.
the godfather,m203,L593064,L593066,,u3104,KAY,L593065,u3105,MICHAEL,Michael...
the godfather,m203,L593064,L593067,,u3105,MICHAEL,L593066,u3104,KAY,"No, I would not like you better if you were Ingrid Bergman."
the godfather,m203,L593077,L593077,,u3112,SONNY,,,,Yeah.
the godfather,m203,L593077,L593078,,u3115,VOICE,L593077,u3112,SONNY,Do you recognize my voice?
the godfather,m203,L593077,L593079,,u3112,SONNY,L593078,u3115,VOICE,I think so. Detective squad?
the godfather,m203,L593077,L593080,,u3115,VOICE,L593079,u3112,SONNY,"Right. Don't say my name, just listen. Somebody shot your father outside his place fifteen minutes ago."
the godfather,m203,L593077,L593081,,u3112,SONNY,L593080,u3115,VOICE,Is he alive?
the godfather,m203,L593077,L593082,,u3115,VOICE,L593081,u3112,SONNY,"I think so, but I can't get close enough. There's a lot of blood. I'll try to find out more."
the godfather,m203,L593077,L593083,,u3112,SONNY,L593082,u3115,VOICE,Find out anything you can...you got a Grand coming.
the godfather,m203,L593090,L593090,,u3096,CLEMENZA,,,,You heard about your father?
the godfather,m203,L593090,L593091,,u3112,SONNY,L593090,u3096,CLEMENZA,Yeah.
the godfather,m203,L593090,L593092,,u3096,CLEMENZA,L593091,u3112,SONNY,The word is out in the streets that he's dead.
the godfather,m203,L593090,L593093,,u3112,SONNY,L593092,u3096,CLEMENZA,"Where the hell was Paulie, why wasn't he with the Don?"
the godfather,m203,L593090,L593094,,u3096,CLEMENZA,L593093,u3112,SONNY,Paulie's been a little sick all winter...he was home.
the godfather,m203,L593090,L593095,,u3112,SONNY,L593094,u3096,CLEMENZA,How many times did he stay home the last couple of months?
the godfather,m203,L593090,L593096,,u3096,CLEMENZA,L593095,u3112,SONNY,"Maybe three, four times. I always asked Freddie if he wanted another bodyguard, but he said no. Things have been so smooth the last ten years..."
the godfather,m203,L593090,L593097,,u3112,SONNY,L593096,u3096,CLEMENZA,"Go get Paulie, I don't care how sick he is. Pick him up yourself, and bring him to my father's house."
the godfather,m203,L593090,L593098,,u3096,CLEMENZA,L593097,u3112,SONNY,That's all? Don't you want me to send some people over here?
the godfather,m203,L593090,L593099,,u3112,SONNY,L593098,u3096,CLEMENZA,"No, just you and Paulie."
the godfather,m203,L593118,L593118,,u3111,SOLLOZZO,,,,"Sonny was hot for my deal, right? You know it's the smart thing to do, too. I want you to talk Sonny into it."
the godfather,m203,L593118,L593119,,u3102,HAGEN,L593118,u3111,SOLLOZZO,Sonny will come after you with everything he's got.
the godfather,m203,L593121,L593121,,u3111,SOLLOZZO,,,,"The Don was slipping; in the old days I could never have gotten to him. Now he's dead, nothing can bring him back. Talk to Sonny, talk to the Caporegimes, Clemenza and Tessio...it's good business."
the godfather,m203,L593121,L593122,,u3102,HAGEN,L593121,u3111,SOLLOZZO,Even Sonny won't be able to call off Luca Brasi.
the godfather,m203,L593121,L593123,,u3111,SOLLOZZO,L593122,u3102,HAGEN,I'll worry about Luca. You take care of Sonny and the other two kids.
the godfather,m203,L593121,L593124,,u3102,HAGEN,L593123,u3111,SOLLOZZO,I'll try...It's what the Don would want us to do.
the godfather,m203,L593121,L593125,,u3111,SOLLOZZO,L593124,u3102,HAGEN,"Good...then you can go... I don't like violence. I'm a businessman, and blood is a big expense."
the godfather,m203,L593134,L593134,,u3112,SONNY,,,,I was worried when we couldn't get in touch with you in that hick town.
the godfather,m203,L593134,L593135,,u3105,MICHAEL,L593134,u3112,SONNY,How's Mom?
the godfather,m203,L593134,L593136,,u3112,SONNY,L593135,u3105,MICHAEL,Good. She's been through it before. Me too. You were too young to know about it. You better wait outside; there're some things you shouldn't hear.
the godfather,m203,L593134,L593137,,u3105,MICHAEL,L593136,u3112,SONNY,I can help you out...
the godfather,m203,L593134,L593138,,u3112,SONNY,L593137,u3105,MICHAEL,"Oh no you can't, the old man'd be sore as hell if I let you get mixed up in this."
the godfather,m203,L593134,L593139,,u3105,MICHAEL,L593138,u3112,SONNY,"Jesus Christ, he's my father, Sonny."
the godfather,m203,L593134,L593140,,u3112,SONNY,L593139,u3105,MICHAEL,Theresa.
the godfather,m203,L593141,L593141,,u3112,SONNY,,,,"All right, Mikey...who do we have to hit, Clemenza or Paulie?"
the godfather,m203,L593141,L593142,,u3105,MICHAEL,L593141,u3112,SONNY,What?
the godfather,m203,L593141,L593143,,u3112,SONNY,L593142,u3105,MICHAEL,One of them fingered the old man.
the godfather,m203,L593144,L593144,,u3105,MICHAEL,,,,"Clemenza? No, I don't believe it."
the godfather,m203,L593144,L593145,,u3112,SONNY,L593144,u3105,MICHAEL,"You're right, kid, Clemenza is okay. It was Paulie."
the godfather,m203,L593144,L593146,,u3105,MICHAEL,L593145,u3112,SONNY,How can you be sure?
the godfather,m203,L593144,L593147,,u3112,SONNY,L593146,u3105,MICHAEL,"On the three days Paulie was sick this month, he got calls from a payphone across from the old man's building. We got people in the phone company. Thank God it was Paulie...we'll need Clemenza bad."
the godfather,m203,L593148,L593148,,u3105,MICHAEL,,,,"Is it going to be all-out war, like last time?"
the godfather,m203,L593148,L593149,,u3112,SONNY,L593148,u3105,MICHAEL,Until the old man tells me different.
the godfather,m203,L593148,L593150,,u3105,MICHAEL,L593149,u3112,SONNY,"Then wait, Sonny. Talk to Pop."
the godfather,m203,L593148,L593151,,u3112,SONNY,L593150,u3105,MICHAEL,"Sollozzo is a dead man, I don't care what it costs. I don't care if we have to fight all the five families in New York. The Tattaglia family's going to eat dirt. I don't care if we all go down together."
the godfather,m203,L593148,L593152,,u3105,MICHAEL,L593151,u3112,SONNY,That's not how Pop would have played it.
the godfather,m203,L593148,L593153,,u3112,SONNY,L593152,u3105,MICHAEL,"I know I'm not the man he was. But I'll tell you this and he'll tell you too. When it comes to real action, I can operate as good as anybody short range."
the godfather,m203,L593148,L593154,,u3105,MICHAEL,L593153,u3112,SONNY,"All right, Sonny. All right."
the godfather,m203,L593148,L593155,,u3112,SONNY,L593154,u3105,MICHAEL,"Christ, if I could only contact Luca."
the godfather,m203,L593148,L593156,,u3105,MICHAEL,L593155,u3112,SONNY,Is it like they say? Is he that good?
the godfather,m203,L593158,L593158,,u3102,HAGEN,,,,Is the hospital covered?
the godfather,m203,L593158,L593159,,u3112,SONNY,L593158,u3102,HAGEN,The cops have it locked in and I got my people there visiting Pop all the time. What about the hit list.
the godfather,m203,L593161,L593161,,u3102,HAGEN,,,,What about Luca? Sollozzo didn't seem worried about Luca. That worries me.
the godfather,m203,L593161,L593162,,u3112,SONNY,L593161,u3102,HAGEN,If Luca sold out we're in real trouble.
the godfather,m203,L593161,L593163,,u3102,HAGEN,L593162,u3112,SONNY,Has anyone been able to get in touch with him?
the godfather,m203,L593161,L593164,,u3112,SONNY,L593163,u3102,HAGEN,"No, and I've been calling all night. Maybe he's shacked up."
the godfather,m203,L593161,L593165,,u3102,HAGEN,L593164,u3112,SONNY,"Luca never sleeps over with a broad. He always goes home when he's through. Mike, keep ringing Luca's number."
the godfather,m203,L593167,L593167,,u3112,SONNY,,,,"Tom, you're the Consigliere, what do we do if the old man dies?"
the godfather,m203,L593167,L593168,,u3102,HAGEN,L593167,u3112,SONNY,"Without your father's political contacts and personal influence, the Corleone family loses half its strength. Without your father, the other New York families might wind up supporting Sollozzo, and the Tattaglias just to make sure there isn't a long destructive war. The old days are over, this is 1946; nobody wants bloodshed anymore. If your father dies...make the deal, Sonny."
the godfather,m203,L593167,L593169,,u3112,SONNY,L593168,u3102,HAGEN,That's easy to say; it's not your father.
the godfather,m203,L593167,L593170,,u3102,HAGEN,L593169,u3112,SONNY,I was as good a son to him as you or Mike.
the godfather,m203,L593167,L593171,,u3112,SONNY,L593170,u3102,HAGEN,"Oh Christ Tom, I didn't mean it that way."
the godfather,m203,L593167,L593172,,u3102,HAGEN,L593171,u3112,SONNY,We're all tired...
the godfather,m203,L593167,L593173,,u3112,SONNY,L593172,u3102,HAGEN,"OK, we sit tight until the old man can give us the lead. But Tom, I want you to stay inside the Mall. You too, Mike, no chances. Tessio, you hold your people in reserve, but have them nosing around the city. The hospital is yours; I want it tight, fool-proof, 24 hours a day."
the godfather,m203,L593175,L593175,,u3096,CLEMENZA,,,,"I tol' you to stay put, Paulie..."
the godfather,m203,L593175,L593176,,u3109,PAULIE,L593175,u3096,CLEMENZA,The guy at the gate's outside...says there's a package...
the godfather,m203,L593181,L593181,,u3096,CLEMENZA,,,,Outside.
the godfather,m203,L593181,L593182,,u3109,PAULIE,L593181,u3096,CLEMENZA,Sure.
the godfather,m203,L593183,L593183,,u3112,SONNY,,,,Clemenza. You take care of Paulie. I don't ever want to see him again. Understood?
the godfather,m203,L593183,L593184,,u3096,CLEMENZA,L593183,u3112,SONNY,Understood.
