movie_name,movie_idx,conversation_id,utterance_id,timestamp,turn_index,utterance_order,speaker_id,speaker_name,reply_to,listener_id,listener_name,current_turn,current_text,context_text,relationship_type,global_category,confidence,evidence,status,parse_success,error,raw_response
mrs brown,,L396387,L396388,,1,1,u6696,BROWN,,u6701,PONSONBY,BROWN: How will I know?,How will I know?,"PONSONBY: Her Majesty's routine at Osborne House is not as you will remember it. The Household remains in full mourning and no-one is permitted to raise their voice under any circumstances whatsoever. As for the Queen's routine, she breakfasts at nine thirty, lunches at two,takes tea at five thirty and dinner at eight forty five. No one is allowed to leave the building while the Queen is at home. On the rare occasions when she is out, you may ask permission to leave, but only with my consent. You're to be ready to walk the pony at any time after ten o'clock. You'll clean her outdoor things and do any odd jobs as and when she requires.",royal_service,class_or_service,0.95,"Ponsonby is instructing Brown on his service duties within the royal household, such as cleaning the Queen's outdoor things and walking the pony.",success,True,,"{
  ""relationship_type"": ""royal_service"",
  ""confidence"": 0.95,
  ""evidence"": ""Ponsonby is instructing Brown on his service duties within the royal household, such as cleaning the Queen's outdoor things and walking the pony.""
}"
mrs brown,,L396387,L396389,,2,2,u6701,PONSONBY,,u6696,BROWN,PONSONBY: I'm sorry?,I'm sorry?,"PONSONBY: Her Majesty's routine at Osborne House is not as you will remember it. The Household remains in full mourning and no-one is permitted to raise their voice under any circumstances whatsoever. As for the Queen's routine, she breakfasts at nine thirty, lunches at two,takes tea at five thirty and dinner at eight forty five. No one is allowed to leave the building while the Queen is at home. On the rare occasions when she is out, you may ask permission to leave, but only with my consent. You're to be ready to walk the pony at any time after ten o'clock. You'll clean her outdoor things and do any odd jobs as and when she requires.
BROWN: How will I know?",royal_service,class_or_service,0.95,"PONSONBY is instructing BROWN on household duties such as walking the pony and cleaning things for the Queen, establishing a service-based hierarchy.",success,True,,"{
  ""relationship_type"": ""royal_service"",
  ""confidence"": 0.95,
  ""evidence"": ""PONSONBY is instructing BROWN on household duties such as walking the pony and cleaning things for the Queen, establishing a service-based hierarchy.""
}"
mrs brown,,L396387,L396390,,3,3,u6696,BROWN,,u6701,PONSONBY,BROWN: How will I know what she requires?,How will I know what she requires?,"PONSONBY: Her Majesty's routine at Osborne House is not as you will remember it. The Household remains in full mourning and no-one is permitted to raise their voice under any circumstances whatsoever. As for the Queen's routine, she breakfasts at nine thirty, lunches at two,takes tea at five thirty and dinner at eight forty five. No one is allowed to leave the building while the Queen is at home. On the rare occasions when she is out, you may ask permission to leave, but only with my consent. You're to be ready to walk the pony at any time after ten o'clock. You'll clean her outdoor things and do any odd jobs as and when she requires.
BROWN: How will I know?
PONSONBY: I'm sorry?",royal_service,class_or_service,0.95,"Ponsonby is instructing Brown on his duties within the royal household, including manual tasks like cleaning outdoor things and walking the pony, while establishing authority over his movements.",success,True,,"{
  ""relationship_type"": ""royal_service"",
  ""confidence"": 0.95,
  ""evidence"": ""Ponsonby is instructing Brown on his duties within the royal household, including manual tasks like cleaning outdoor things and walking the pony, while establishing authority over his movements.""
}"
mrs brown,,L396387,L396391,,4,4,u6701,PONSONBY,,u6696,BROWN,PONSONBY: You'll be sent a message.,You'll be sent a message.,"PONSONBY: Her Majesty's routine at Osborne House is not as you will remember it. The Household remains in full mourning and no-one is permitted to raise their voice under any circumstances whatsoever. As for the Queen's routine, she breakfasts at nine thirty, lunches at two,takes tea at five thirty and dinner at eight forty five. No one is allowed to leave the building while the Queen is at home. On the rare occasions when she is out, you may ask permission to leave, but only with my consent. You're to be ready to walk the pony at any time after ten o'clock. You'll clean her outdoor things and do any odd jobs as and when she requires.
BROWN: How will I know?
PONSONBY: I'm sorry?
BROWN: How will I know what she requires?",royal_service,class_or_service,0.95,"Ponsonby is instructing Brown on his household duties, such as walking the pony and cleaning outdoor things, within the context of the Queen's routine.",success,True,,"{
  ""relationship_type"": ""royal_service"",
  ""confidence"": 0.95,
  ""evidence"": ""Ponsonby is instructing Brown on his household duties, such as walking the pony and cleaning outdoor things, within the context of the Queen's routine.""
}"
mrs brown,,L396387,L396392,,5,5,u6696,BROWN,,u6701,PONSONBY,BROWN: Who'll bring it to me?,Who'll bring it to me?,"PONSONBY: Her Majesty's routine at Osborne House is not as you will remember it. The Household remains in full mourning and no-one is permitted to raise their voice under any circumstances whatsoever. As for the Queen's routine, she breakfasts at nine thirty, lunches at two,takes tea at five thirty and dinner at eight forty five. No one is allowed to leave the building while the Queen is at home. On the rare occasions when she is out, you may ask permission to leave, but only with my consent. You're to be ready to walk the pony at any time after ten o'clock. You'll clean her outdoor things and do any odd jobs as and when she requires.
BROWN: How will I know?
PONSONBY: I'm sorry?
BROWN: How will I know what she requires?
PONSONBY: You'll be sent a message.",royal_service,class_or_service,0.95,"Ponsonby is providing instructions on Brown's household duties, such as walking the pony and cleaning outdoor things, within the context of the Queen's residence.",success,True,,"{
  ""relationship_type"": ""royal_service"",
  ""confidence"": 0.95,
  ""evidence"": ""Ponsonby is providing instructions on Brown's household duties, such as walking the pony and cleaning outdoor things, within the context of the Queen's residence.""
}"
mrs brown,,L396387,L396393,,6,6,u6701,PONSONBY,,u6696,BROWN,PONSONBY: Her Highness' Equerry.,Her Highness' Equerry.,"PONSONBY: Her Majesty's routine at Osborne House is not as you will remember it. The Household remains in full mourning and no-one is permitted to raise their voice under any circumstances whatsoever. As for the Queen's routine, she breakfasts at nine thirty, lunches at two,takes tea at five thirty and dinner at eight forty five. No one is allowed to leave the building while the Queen is at home. On the rare occasions when she is out, you may ask permission to leave, but only with my consent. You're to be ready to walk the pony at any time after ten o'clock. You'll clean her outdoor things and do any odd jobs as and when she requires.
BROWN: How will I know?
PONSONBY: I'm sorry?
BROWN: How will I know what she requires?
PONSONBY: You'll be sent a message.
BROWN: Who'll bring it to me?",royal_service,class_or_service,0.9,"Ponsonby is instructing Brown on his household duties, such as walking the pony and cleaning, within the context of the royal household service.",success,True,,"{
  ""relationship_type"": ""royal_service"",
  ""confidence"": 0.9,
  ""evidence"": ""Ponsonby is instructing Brown on his household duties, such as walking the pony and cleaning, within the context of the royal household service.""
}"
mrs brown,,L396387,L396394,,7,7,u6696,BROWN,,u6701,PONSONBY,BROWN: I need a man who knows where I am.,I need a man who knows where I am.,"BROWN: How will I know?
PONSONBY: I'm sorry?
BROWN: How will I know what she requires?
PONSONBY: You'll be sent a message.
BROWN: Who'll bring it to me?
PONSONBY: Her Highness' Equerry.",royal_service,class_or_service,0.85,"The dialogue concerns the logistics of receiving instructions from 'Her Highness' through an 'Equerry,' establishing a context of royal household service.",success,True,,"{
  ""relationship_type"": ""royal_service"",
  ""confidence"": 0.85,
  ""evidence"": ""The dialogue concerns the logistics of receiving instructions from 'Her Highness' through an 'Equerry,' establishing a context of royal household service.""
}"
mrs brown,,L396387,L396395,,8,8,u6701,PONSONBY,,u6696,BROWN,PONSONBY: I'm sure it won't be difficult to find you.,I'm sure it won't be difficult to find you.,"PONSONBY: I'm sorry?
BROWN: How will I know what she requires?
PONSONBY: You'll be sent a message.
BROWN: Who'll bring it to me?
PONSONBY: Her Highness' Equerry.
BROWN: I need a man who knows where I am.",royal_service,class_or_service,0.92,"The dialogue concerns the logistics of the listener's service to 'Her Highness,' involving her Equerry and the delivery of her requirements.",success,True,,"{
  ""relationship_type"": ""royal_service"",
  ""confidence"": 0.92,
  ""evidence"": ""The dialogue concerns the logistics of the listener's service to 'Her Highness,' involving her Equerry and the delivery of her requirements.""
}"
mrs brown,,L396387,L396396,,9,9,u6696,BROWN,,u6701,PONSONBY,BROWN: That's not good enough.,That's not good enough.,"BROWN: How will I know what she requires?
PONSONBY: You'll be sent a message.
BROWN: Who'll bring it to me?
PONSONBY: Her Highness' Equerry.
BROWN: I need a man who knows where I am.
PONSONBY: I'm sure it won't be difficult to find you.",royal_service,class_or_service,0.85,"The dialogue concerns the logistics of receiving messages about 'Her Highness' requirements' and mentions her 'Equerry,' indicating a relationship centered around royal household service.",success,True,,"{
  ""relationship_type"": ""royal_service"",
  ""confidence"": 0.85,
  ""evidence"": ""The dialogue concerns the logistics of receiving messages about 'Her Highness' requirements' and mentions her 'Equerry,' indicating a relationship centered around royal household service.""
}"
mrs brown,,L396397,L396397,,0,0,u6701,PONSONBY,,,,PONSONBY: Then we'll have to see what can be arranged.,Then we'll have to see what can be arranged.,,unclear,unclear,1.0,There is no previous context and the single sentence provided does not contain enough information to determine the relationship between the speaker and the unknown listener.,success,True,,"{
  ""relationship_type"": ""unclear"",
  ""confidence"": 1.0,
  ""evidence"": ""There is no previous context and the single sentence provided does not contain enough information to determine the relationship between the speaker and the unknown listener.""
}"
mrs brown,,L396397,L396398,,1,1,u6696,BROWN,,u6701,PONSONBY,"BROWN: Aye, do.","Aye, do.",PONSONBY: Then we'll have to see what can be arranged.,unclear,unclear,0.95,"The dialogue 'Then we'll have to see what can be arranged' and 'Aye, do' is too brief to establish the characters' specific roles, social ranks, or degree of intimacy.",success,True,,"{
  ""relationship_type"": ""unclear"",
  ""confidence"": 0.95,
  ""evidence"": ""The dialogue 'Then we'll have to see what can be arranged' and 'Aye, do' is too brief to establish the characters' specific roles, social ranks, or degree of intimacy.""
}"
mrs brown,,L396399,L396399,,0,0,u6701,PONSONBY,,,,PONSONBY: There is to be no communication with other members of the household on matters concerning the court except through myself or one of the Equerries. No plans must be altered unless you are given prior authority by myself or a senior member of the household.,There is to be no communication with other members of the household on matters concerning the court except through myself or one of the Equerries. No plans must be altered unless you are given prior authority by myself or a senior member of the household.,,monarch_subject_authority,authority,0.95,"Ponsonby is issuing commands regarding 'matters concerning the court' and requiring 'prior authority' for plan changes, establishing a clear power dynamic based on royal household rank.",success,True,,"{
  ""relationship_type"": ""monarch_subject_authority"",
  ""confidence"": 0.95,
  ""evidence"": ""Ponsonby is issuing commands regarding 'matters concerning the court' and requiring 'prior authority' for plan changes, establishing a clear power dynamic based on royal household rank.""
}"
mrs brown,,L396399,L396400,,1,1,u6696,BROWN,,u6701,PONSONBY,BROWN: I came down at the Queen's request. I'll take my orders from her.,I came down at the Queen's request. I'll take my orders from her.,PONSONBY: There is to be no communication with other members of the household on matters concerning the court except through myself or one of the Equerries. No plans must be altered unless you are given prior authority by myself or a senior member of the household.,adversarial,adversarial,0.9,"Brown explicitly defies Ponsonby's instructions and rejects his authority, asserting he will only take orders from the Queen, which creates a conflict-driven interaction.",success,True,,"{
  ""relationship_type"": ""adversarial"",
  ""confidence"": 0.9,
  ""evidence"": ""Brown explicitly defies Ponsonby's instructions and rejects his authority, asserting he will only take orders from the Queen, which creates a conflict-driven interaction.""
}"
mrs brown,,L396399,L396401,,2,2,u6701,PONSONBY,,u6696,BROWN,"PONSONBY: In matters concerning the Household, I act on her behalf.","In matters concerning the Household, I act on her behalf.","PONSONBY: There is to be no communication with other members of the household on matters concerning the court except through myself or one of the Equerries. No plans must be altered unless you are given prior authority by myself or a senior member of the household.
BROWN: I came down at the Queen's request. I'll take my orders from her.",monarch_subject_authority,authority,0.95,"PONSONBY is asserting command over BROWN within the royal household, explicitly stating he has the authority to issue orders and 'act on her [the Queen's] behalf.'",success,True,,"{
  ""relationship_type"": ""monarch_subject_authority"",
  ""confidence"": 0.95,
  ""evidence"": ""PONSONBY is asserting command over BROWN within the royal household, explicitly stating he has the authority to issue orders and 'act on her [the Queen's] behalf.'""
}"
mrs brown,,L396402,L396402,,0,0,u6696,BROWN,,,,BROWN: Do you?,Do you?,,unclear,unclear,1.0,The dialogue contains no previous context and the current turn 'Do you?' provides no information about the relationship between the speaker and the unknown listener.,success,True,,"{
  ""relationship_type"": ""unclear"",
  ""confidence"": 1.0,
  ""evidence"": ""The dialogue contains no previous context and the current turn 'Do you?' provides no information about the relationship between the speaker and the unknown listener.""
}"
mrs brown,,L396402,L396403,,1,1,u6701,PONSONBY,,u6696,BROWN,PONSONBY: Yes. I do.,Yes. I do.,BROWN: Do you?,unclear,unclear,1.0,"The dialogue 'Do you?' and 'Yes. I do.' provides no information regarding the characters' roles, ranks, or emotional connection.",success,True,,"{
  ""relationship_type"": ""unclear"",
  ""confidence"": 1.0,
  ""evidence"": ""The dialogue 'Do you?' and 'Yes. I do.' provides no information regarding the characters' roles, ranks, or emotional connection.""
}"
mrs brown,,L396407,L396407,,0,0,u6704,VICTORIA,,,,VICTORIA: Mr Brown.,Mr Brown.,,unclear,unclear,0.95,The speaker only addresses the listener by name ('Mr Brown') with no further context or interaction to indicate the nature of their relationship.,success,True,,"{
  ""relationship_type"": ""unclear"",
  ""confidence"": 0.95,
  ""evidence"": ""The speaker only addresses the listener by name ('Mr Brown') with no further context or interaction to indicate the nature of their relationship.""
}"
mrs brown,,L396407,L396408,,1,1,u6696,BROWN,,u6704,VICTORIA,BROWN: Ma'am.,Ma'am.,VICTORIA: Mr Brown.,royal_service,class_or_service,0.85,"The speaker addresses the listener as 'Ma'am' in response to being called 'Mr Brown', indicating a formal household or service-based relationship defined by rank.",success,True,,"{
  ""relationship_type"": ""royal_service"",
  ""confidence"": 0.85,
  ""evidence"": ""The speaker addresses the listener as 'Ma'am' in response to being called 'Mr Brown', indicating a formal household or service-based relationship defined by rank.""
}"
mrs brown,,L396407,L396409,,2,2,u6704,VICTORIA,,u6696,BROWN,VICTORIA: You are here safely.,You are here safely.,"VICTORIA: Mr Brown.
BROWN: Ma'am.",monarch_subject_authority,authority,0.9,"The listener addresses the speaker as 'Ma'am' (a formal address for a queen), and the speaker addresses the listener as 'Mr Brown', establishing a relationship shaped by monarchical rank and authority.",success,True,,"{
  ""relationship_type"": ""monarch_subject_authority"",
  ""confidence"": 0.9,
  ""evidence"": ""The listener addresses the speaker as 'Ma'am' (a formal address for a queen), and the speaker addresses the listener as 'Mr Brown', establishing a relationship shaped by monarchical rank and authority.""
}"
mrs brown,,L396407,L396410,,3,3,u6696,BROWN,,u6704,VICTORIA,"BROWN: Aye, ma'am.","Aye, ma'am.","VICTORIA: Mr Brown.
BROWN: Ma'am.
VICTORIA: You are here safely.",royal_service,class_or_service,0.92,"The speaker addresses the listener as 'Ma'am' and is addressed as 'Mr Brown,' indicating a formal service relationship within a royal or high-rank household.",success,True,,"{
  ""relationship_type"": ""royal_service"",
  ""confidence"": 0.92,
  ""evidence"": ""The speaker addresses the listener as 'Ma'am' and is addressed as 'Mr Brown,' indicating a formal service relationship within a royal or high-rank household.""
}"
mrs brown,,L396407,L396411,,4,4,u6704,VICTORIA,,u6696,BROWN,VICTORIA: You are well?,You are well?,"VICTORIA: Mr Brown.
BROWN: Ma'am.
VICTORIA: You are here safely.
BROWN: Aye, ma'am.",royal_service,class_or_service,0.9,"The speaker addresses the listener as 'Mr Brown' and is addressed as 'Ma'am', establishing a formal hierarchy and attendant-style relationship within a royal context.",success,True,,"{
  ""relationship_type"": ""royal_service"",
  ""confidence"": 0.9,
  ""evidence"": ""The speaker addresses the listener as 'Mr Brown' and is addressed as 'Ma'am', establishing a formal hierarchy and attendant-style relationship within a royal context.""
}"
mrs brown,,L396407,L396412,,5,5,u6696,BROWN,,u6704,VICTORIA,BROWN: I am.,I am.,"VICTORIA: Mr Brown.
BROWN: Ma'am.
VICTORIA: You are here safely.
BROWN: Aye, ma'am.
VICTORIA: You are well?",royal_service,class_or_service,0.9,"Brown addresses the listener as 'Ma'am' and responds with deferential, brief answers, signaling a household or royal service relationship.",success,True,,"{
  ""relationship_type"": ""royal_service"",
  ""confidence"": 0.9,
  ""evidence"": ""Brown addresses the listener as 'Ma'am' and responds with deferential, brief answers, signaling a household or royal service relationship.""
}"
mrs brown,,L396407,L396413,,6,6,u6704,VICTORIA,,u6696,BROWN,VICTORIA: And the pony?,And the pony?,"VICTORIA: Mr Brown.
BROWN: Ma'am.
VICTORIA: You are here safely.
BROWN: Aye, ma'am.
VICTORIA: You are well?
BROWN: I am.",royal_service,class_or_service,0.9,"Brown addresses Victoria as 'Ma'am' and she inquires about his arrival and the pony, indicating an attendant or household service role.",success,True,,"{
  ""relationship_type"": ""royal_service"",
  ""confidence"": 0.9,
  ""evidence"": ""Brown addresses Victoria as 'Ma'am' and she inquires about his arrival and the pony, indicating an attendant or household service role.""
}"
mrs brown,,L396407,L396414,,7,7,u6696,BROWN,,u6704,VICTORIA,"BROWN: She's well, too.","She's well, too.","BROWN: Ma'am.
VICTORIA: You are here safely.
BROWN: Aye, ma'am.
VICTORIA: You are well?
BROWN: I am.
VICTORIA: And the pony?",royal_service,class_or_service,0.9,"BROWN addresses VICTORIA as 'Ma'am' and reports on his arrival and the status of a pony, which indicates a household service or attendant role.",success,True,,"{
  ""relationship_type"": ""royal_service"",
  ""confidence"": 0.9,
  ""evidence"": ""BROWN addresses VICTORIA as 'Ma'am' and reports on his arrival and the status of a pony, which indicates a household service or attendant role.""
}"
mrs brown,,L396415,L396415,,0,0,u6704,VICTORIA,,,,VICTORIA: Your family sent cards. It was much appreciated.,Your family sent cards. It was much appreciated.,,acquaintance,acquaintance,0.7,"The speaker acknowledges a social gesture (sending cards) from the listener's family, indicating a known but weakly specified social connection.",success,True,,"{
  ""relationship_type"": ""acquaintance"",
  ""confidence"": 0.7,
  ""evidence"": ""The speaker acknowledges a social gesture (sending cards) from the listener's family, indicating a known but weakly specified social connection.""
}"
mrs brown,,L396415,L396416,,1,1,u6696,BROWN,,u6704,VICTORIA,BROWN: I'm glad of it.,I'm glad of it.,VICTORIA: Your family sent cards. It was much appreciated.,acquaintance,acquaintance,0.7,"The speaker and listener are known to each other as evidenced by the mention of family cards, but the dialogue lacks sufficient detail to establish rank, service, or personal intimacy.",success,True,,"{
  ""relationship_type"": ""acquaintance"",
  ""confidence"": 0.7,
  ""evidence"": ""The speaker and listener are known to each other as evidenced by the mention of family cards, but the dialogue lacks sufficient detail to establish rank, service, or personal intimacy.""
}"
mrs brown,,L396417,L396417,,0,0,u6704,VICTORIA,,,,"VICTORIA: My husband was always very complimentary in speaking of you. He would have approved, I am sure, of my calling on you in this way. I trust it does not inconvenience you too much.","My husband was always very complimentary in speaking of you. He would have approved, I am sure, of my calling on you in this way. I trust it does not inconvenience you too much.",,acquaintance,acquaintance,0.8,"The speaker is making a formal social visit ('calling on you') to someone her husband spoke highly of, suggesting a socially recognized but not yet close relationship.",success,True,,"{
  ""relationship_type"": ""acquaintance"",
  ""confidence"": 0.8,
  ""evidence"": ""The speaker is making a formal social visit ('calling on you') to someone her husband spoke highly of, suggesting a socially recognized but not yet close relationship.""
}"
mrs brown,,L396417,L396418,,1,1,u6696,BROWN,,u6704,VICTORIA,"BROWN: I've no family, ma'am, apart from my brothers and sisters.","I've no family, ma'am, apart from my brothers and sisters.","VICTORIA: My husband was always very complimentary in speaking of you. He would have approved, I am sure, of my calling on you in this way. I trust it does not inconvenience you too much.",royal_service,class_or_service,0.85,"Brown addresses Victoria as 'ma'am' and she mentions her late husband spoke well of him, indicating a relationship rooted in household service or class-based rank.",success,True,,"{
  ""relationship_type"": ""royal_service"",
  ""confidence"": 0.85,
  ""evidence"": ""Brown addresses Victoria as 'ma'am' and she mentions her late husband spoke well of him, indicating a relationship rooted in household service or class-based rank.""
}"
mrs brown,,L396417,L396419,,2,2,u6704,VICTORIA,,u6696,BROWN,"VICTORIA: Yes. You have a brother in service here, do you not? I forget his name.","Yes. You have a brother in service here, do you not? I forget his name.","VICTORIA: My husband was always very complimentary in speaking of you. He would have approved, I am sure, of my calling on you in this way. I trust it does not inconvenience you too much.
BROWN: I've no family, ma'am, apart from my brothers and sisters.",royal_service,class_or_service,0.9,"Brown addresses Victoria as 'ma'am' and Victoria refers to Brown's brother being 'in service here,' identifying a royal household service relationship.",success,True,,"{
  ""relationship_type"": ""royal_service"",
  ""confidence"": 0.9,
  ""evidence"": ""Brown addresses Victoria as 'ma'am' and Victoria refers to Brown's brother being 'in service here,' identifying a royal household service relationship.""
}"
mrs brown,,L396417,L396420,,3,3,u6696,BROWN,,u6704,VICTORIA,BROWN: Archie.,Archie.,"VICTORIA: My husband was always very complimentary in speaking of you. He would have approved, I am sure, of my calling on you in this way. I trust it does not inconvenience you too much.
BROWN: I've no family, ma'am, apart from my brothers and sisters.
VICTORIA: Yes. You have a brother in service here, do you not? I forget his name.",royal_service,class_or_service,0.9,"BROWN addresses VICTORIA as 'ma'am' and provides information about his brother who is 'in service' at the household, signaling a class-based service relationship.",success,True,,"{
  ""relationship_type"": ""royal_service"",
  ""confidence"": 0.9,
  ""evidence"": ""BROWN addresses VICTORIA as 'ma'am' and provides information about his brother who is 'in service' at the household, signaling a class-based service relationship.""
}"
mrs brown,,L396417,L396421,,4,4,u6704,VICTORIA,,u6696,BROWN,VICTORIA: Yes. That will be company for you.,Yes. That will be company for you.,"VICTORIA: My husband was always very complimentary in speaking of you. He would have approved, I am sure, of my calling on you in this way. I trust it does not inconvenience you too much.
BROWN: I've no family, ma'am, apart from my brothers and sisters.
VICTORIA: Yes. You have a brother in service here, do you not? I forget his name.
BROWN: Archie.",royal_service,class_or_service,0.92,"The dialogue mentions a brother 'in service here' and Brown addresses Victoria as 'ma'am,' signaling a royal household service relationship.",success,True,,"{
  ""relationship_type"": ""royal_service"",
  ""confidence"": 0.92,
  ""evidence"": ""The dialogue mentions a brother 'in service here' and Brown addresses Victoria as 'ma'am,' signaling a royal household service relationship.""
}"
