movie_name,conversation_id,utterance_id,turn_index,utterance_order,speaker_id,speaker_name,listener_id,listener_name,current_turn,current_text,context_text,num_prev_turns,prev_turn_1,prev_turn_2,prev_turn_3,prev_turn_4,prev_turn_5,prev_turn_6
mrs brown,L396387,L396389,2,2,u6701,PONSONBY,u6696,BROWN,PONSONBY: I'm sorry?,I'm sorry?,"PONSONBY: Her Majesty's routine at Osborne House is not as you will remember it. The Household remains in full mourning and no-one is permitted to raise their voice under any circumstances whatsoever. As for the Queen's routine, she breakfasts at nine thirty, lunches at two,takes tea at five thirty and dinner at eight forty five. No one is allowed to leave the building while the Queen is at home. On the rare occasions when she is out, you may ask permission to leave, but only with my consent. You're to be ready to walk the pony at any time after ten o'clock. You'll clean her outdoor things and do any odd jobs as and when she requires.
BROWN: How will I know?",2,,,,,"PONSONBY: Her Majesty's routine at Osborne House is not as you will remember it. The Household remains in full mourning and no-one is permitted to raise their voice under any circumstances whatsoever. As for the Queen's routine, she breakfasts at nine thirty, lunches at two,takes tea at five thirty and dinner at eight forty five. No one is allowed to leave the building while the Queen is at home. On the rare occasions when she is out, you may ask permission to leave, but only with my consent. You're to be ready to walk the pony at any time after ten o'clock. You'll clean her outdoor things and do any odd jobs as and when she requires.",BROWN: How will I know?
mrs brown,L396387,L396390,3,3,u6696,BROWN,u6701,PONSONBY,BROWN: How will I know what she requires?,How will I know what she requires?,"PONSONBY: Her Majesty's routine at Osborne House is not as you will remember it. The Household remains in full mourning and no-one is permitted to raise their voice under any circumstances whatsoever. As for the Queen's routine, she breakfasts at nine thirty, lunches at two,takes tea at five thirty and dinner at eight forty five. No one is allowed to leave the building while the Queen is at home. On the rare occasions when she is out, you may ask permission to leave, but only with my consent. You're to be ready to walk the pony at any time after ten o'clock. You'll clean her outdoor things and do any odd jobs as and when she requires.
BROWN: How will I know?
PONSONBY: I'm sorry?",3,,,,"PONSONBY: Her Majesty's routine at Osborne House is not as you will remember it. The Household remains in full mourning and no-one is permitted to raise their voice under any circumstances whatsoever. As for the Queen's routine, she breakfasts at nine thirty, lunches at two,takes tea at five thirty and dinner at eight forty five. No one is allowed to leave the building while the Queen is at home. On the rare occasions when she is out, you may ask permission to leave, but only with my consent. You're to be ready to walk the pony at any time after ten o'clock. You'll clean her outdoor things and do any odd jobs as and when she requires.",BROWN: How will I know?,PONSONBY: I'm sorry?
mrs brown,L396387,L396391,4,4,u6701,PONSONBY,u6696,BROWN,PONSONBY: You'll be sent a message.,You'll be sent a message.,"PONSONBY: Her Majesty's routine at Osborne House is not as you will remember it. The Household remains in full mourning and no-one is permitted to raise their voice under any circumstances whatsoever. As for the Queen's routine, she breakfasts at nine thirty, lunches at two,takes tea at five thirty and dinner at eight forty five. No one is allowed to leave the building while the Queen is at home. On the rare occasions when she is out, you may ask permission to leave, but only with my consent. You're to be ready to walk the pony at any time after ten o'clock. You'll clean her outdoor things and do any odd jobs as and when she requires.
BROWN: How will I know?
PONSONBY: I'm sorry?
BROWN: How will I know what she requires?",4,,,"PONSONBY: Her Majesty's routine at Osborne House is not as you will remember it. The Household remains in full mourning and no-one is permitted to raise their voice under any circumstances whatsoever. As for the Queen's routine, she breakfasts at nine thirty, lunches at two,takes tea at five thirty and dinner at eight forty five. No one is allowed to leave the building while the Queen is at home. On the rare occasions when she is out, you may ask permission to leave, but only with my consent. You're to be ready to walk the pony at any time after ten o'clock. You'll clean her outdoor things and do any odd jobs as and when she requires.",BROWN: How will I know?,PONSONBY: I'm sorry?,BROWN: How will I know what she requires?
mrs brown,L396387,L396392,5,5,u6696,BROWN,u6701,PONSONBY,BROWN: Who'll bring it to me?,Who'll bring it to me?,"PONSONBY: Her Majesty's routine at Osborne House is not as you will remember it. The Household remains in full mourning and no-one is permitted to raise their voice under any circumstances whatsoever. As for the Queen's routine, she breakfasts at nine thirty, lunches at two,takes tea at five thirty and dinner at eight forty five. No one is allowed to leave the building while the Queen is at home. On the rare occasions when she is out, you may ask permission to leave, but only with my consent. You're to be ready to walk the pony at any time after ten o'clock. You'll clean her outdoor things and do any odd jobs as and when she requires.
BROWN: How will I know?
PONSONBY: I'm sorry?
BROWN: How will I know what she requires?
PONSONBY: You'll be sent a message.",5,,"PONSONBY: Her Majesty's routine at Osborne House is not as you will remember it. The Household remains in full mourning and no-one is permitted to raise their voice under any circumstances whatsoever. As for the Queen's routine, she breakfasts at nine thirty, lunches at two,takes tea at five thirty and dinner at eight forty five. No one is allowed to leave the building while the Queen is at home. On the rare occasions when she is out, you may ask permission to leave, but only with my consent. You're to be ready to walk the pony at any time after ten o'clock. You'll clean her outdoor things and do any odd jobs as and when she requires.",BROWN: How will I know?,PONSONBY: I'm sorry?,BROWN: How will I know what she requires?,PONSONBY: You'll be sent a message.
mrs brown,L396387,L396393,6,6,u6701,PONSONBY,u6696,BROWN,PONSONBY: Her Highness' Equerry.,Her Highness' Equerry.,"PONSONBY: Her Majesty's routine at Osborne House is not as you will remember it. The Household remains in full mourning and no-one is permitted to raise their voice under any circumstances whatsoever. As for the Queen's routine, she breakfasts at nine thirty, lunches at two,takes tea at five thirty and dinner at eight forty five. No one is allowed to leave the building while the Queen is at home. On the rare occasions when she is out, you may ask permission to leave, but only with my consent. You're to be ready to walk the pony at any time after ten o'clock. You'll clean her outdoor things and do any odd jobs as and when she requires.
BROWN: How will I know?
PONSONBY: I'm sorry?
BROWN: How will I know what she requires?
PONSONBY: You'll be sent a message.
BROWN: Who'll bring it to me?",6,"PONSONBY: Her Majesty's routine at Osborne House is not as you will remember it. The Household remains in full mourning and no-one is permitted to raise their voice under any circumstances whatsoever. As for the Queen's routine, she breakfasts at nine thirty, lunches at two,takes tea at five thirty and dinner at eight forty five. No one is allowed to leave the building while the Queen is at home. On the rare occasions when she is out, you may ask permission to leave, but only with my consent. You're to be ready to walk the pony at any time after ten o'clock. You'll clean her outdoor things and do any odd jobs as and when she requires.",BROWN: How will I know?,PONSONBY: I'm sorry?,BROWN: How will I know what she requires?,PONSONBY: You'll be sent a message.,BROWN: Who'll bring it to me?
mrs brown,L396387,L396394,7,7,u6696,BROWN,u6701,PONSONBY,BROWN: I need a man who knows where I am.,I need a man who knows where I am.,"BROWN: How will I know?
PONSONBY: I'm sorry?
BROWN: How will I know what she requires?
PONSONBY: You'll be sent a message.
BROWN: Who'll bring it to me?
PONSONBY: Her Highness' Equerry.",6,BROWN: How will I know?,PONSONBY: I'm sorry?,BROWN: How will I know what she requires?,PONSONBY: You'll be sent a message.,BROWN: Who'll bring it to me?,PONSONBY: Her Highness' Equerry.
mrs brown,L396387,L396395,8,8,u6701,PONSONBY,u6696,BROWN,PONSONBY: I'm sure it won't be difficult to find you.,I'm sure it won't be difficult to find you.,"PONSONBY: I'm sorry?
BROWN: How will I know what she requires?
PONSONBY: You'll be sent a message.
BROWN: Who'll bring it to me?
PONSONBY: Her Highness' Equerry.
BROWN: I need a man who knows where I am.",6,PONSONBY: I'm sorry?,BROWN: How will I know what she requires?,PONSONBY: You'll be sent a message.,BROWN: Who'll bring it to me?,PONSONBY: Her Highness' Equerry.,BROWN: I need a man who knows where I am.
mrs brown,L396387,L396396,9,9,u6696,BROWN,u6701,PONSONBY,BROWN: That's not good enough.,That's not good enough.,"BROWN: How will I know what she requires?
PONSONBY: You'll be sent a message.
BROWN: Who'll bring it to me?
PONSONBY: Her Highness' Equerry.
BROWN: I need a man who knows where I am.
PONSONBY: I'm sure it won't be difficult to find you.",6,BROWN: How will I know what she requires?,PONSONBY: You'll be sent a message.,BROWN: Who'll bring it to me?,PONSONBY: Her Highness' Equerry.,BROWN: I need a man who knows where I am.,PONSONBY: I'm sure it won't be difficult to find you.
mrs brown,L396397,L396397,0,0,u6701,PONSONBY,,,PONSONBY: Then we'll have to see what can be arranged.,Then we'll have to see what can be arranged.,,0,,,,,,
mrs brown,L396397,L396398,1,1,u6696,BROWN,u6701,PONSONBY,"BROWN: Aye, do.","Aye, do.",PONSONBY: Then we'll have to see what can be arranged.,1,,,,,,PONSONBY: Then we'll have to see what can be arranged.
mrs brown,L396399,L396399,0,0,u6701,PONSONBY,,,PONSONBY: There is to be no communication with other members of the household on matters concerning the court except through myself or one of the Equerries. No plans must be altered unless you are given prior authority by myself or a senior member of the household.,There is to be no communication with other members of the household on matters concerning the court except through myself or one of the Equerries. No plans must be altered unless you are given prior authority by myself or a senior member of the household.,,0,,,,,,
mrs brown,L396399,L396400,1,1,u6696,BROWN,u6701,PONSONBY,BROWN: I came down at the Queen's request. I'll take my orders from her.,I came down at the Queen's request. I'll take my orders from her.,PONSONBY: There is to be no communication with other members of the household on matters concerning the court except through myself or one of the Equerries. No plans must be altered unless you are given prior authority by myself or a senior member of the household.,1,,,,,,PONSONBY: There is to be no communication with other members of the household on matters concerning the court except through myself or one of the Equerries. No plans must be altered unless you are given prior authority by myself or a senior member of the household.
mrs brown,L396399,L396401,2,2,u6701,PONSONBY,u6696,BROWN,"PONSONBY: In matters concerning the Household, I act on her behalf.","In matters concerning the Household, I act on her behalf.","PONSONBY: There is to be no communication with other members of the household on matters concerning the court except through myself or one of the Equerries. No plans must be altered unless you are given prior authority by myself or a senior member of the household.
BROWN: I came down at the Queen's request. I'll take my orders from her.",2,,,,,PONSONBY: There is to be no communication with other members of the household on matters concerning the court except through myself or one of the Equerries. No plans must be altered unless you are given prior authority by myself or a senior member of the household.,BROWN: I came down at the Queen's request. I'll take my orders from her.
mrs brown,L396402,L396402,0,0,u6696,BROWN,,,BROWN: Do you?,Do you?,,0,,,,,,
mrs brown,L396402,L396403,1,1,u6701,PONSONBY,u6696,BROWN,PONSONBY: Yes. I do.,Yes. I do.,BROWN: Do you?,1,,,,,,BROWN: Do you?
mrs brown,L396407,L396407,0,0,u6704,VICTORIA,,,VICTORIA: Mr Brown.,Mr Brown.,,0,,,,,,
mrs brown,L396407,L396408,1,1,u6696,BROWN,u6704,VICTORIA,BROWN: Ma'am.,Ma'am.,VICTORIA: Mr Brown.,1,,,,,,VICTORIA: Mr Brown.
mrs brown,L396407,L396409,2,2,u6704,VICTORIA,u6696,BROWN,VICTORIA: You are here safely.,You are here safely.,"VICTORIA: Mr Brown.
BROWN: Ma'am.",2,,,,,VICTORIA: Mr Brown.,BROWN: Ma'am.
mrs brown,L396407,L396410,3,3,u6696,BROWN,u6704,VICTORIA,"BROWN: Aye, ma'am.","Aye, ma'am.","VICTORIA: Mr Brown.
BROWN: Ma'am.
VICTORIA: You are here safely.",3,,,,VICTORIA: Mr Brown.,BROWN: Ma'am.,VICTORIA: You are here safely.
mrs brown,L396407,L396411,4,4,u6704,VICTORIA,u6696,BROWN,VICTORIA: You are well?,You are well?,"VICTORIA: Mr Brown.
BROWN: Ma'am.
VICTORIA: You are here safely.
BROWN: Aye, ma'am.",4,,,VICTORIA: Mr Brown.,BROWN: Ma'am.,VICTORIA: You are here safely.,"BROWN: Aye, ma'am."
mrs brown,L396407,L396412,5,5,u6696,BROWN,u6704,VICTORIA,BROWN: I am.,I am.,"VICTORIA: Mr Brown.
BROWN: Ma'am.
VICTORIA: You are here safely.
BROWN: Aye, ma'am.
VICTORIA: You are well?",5,,VICTORIA: Mr Brown.,BROWN: Ma'am.,VICTORIA: You are here safely.,"BROWN: Aye, ma'am.",VICTORIA: You are well?
mrs brown,L396407,L396413,6,6,u6704,VICTORIA,u6696,BROWN,VICTORIA: And the pony?,And the pony?,"VICTORIA: Mr Brown.
BROWN: Ma'am.
VICTORIA: You are here safely.
BROWN: Aye, ma'am.
VICTORIA: You are well?
BROWN: I am.",6,VICTORIA: Mr Brown.,BROWN: Ma'am.,VICTORIA: You are here safely.,"BROWN: Aye, ma'am.",VICTORIA: You are well?,BROWN: I am.
mrs brown,L396407,L396414,7,7,u6696,BROWN,u6704,VICTORIA,"BROWN: She's well, too.","She's well, too.","BROWN: Ma'am.
VICTORIA: You are here safely.
BROWN: Aye, ma'am.
VICTORIA: You are well?
BROWN: I am.
VICTORIA: And the pony?",6,BROWN: Ma'am.,VICTORIA: You are here safely.,"BROWN: Aye, ma'am.",VICTORIA: You are well?,BROWN: I am.,VICTORIA: And the pony?
mrs brown,L396415,L396415,0,0,u6704,VICTORIA,,,VICTORIA: Your family sent cards. It was much appreciated.,Your family sent cards. It was much appreciated.,,0,,,,,,
mrs brown,L396415,L396416,1,1,u6696,BROWN,u6704,VICTORIA,BROWN: I'm glad of it.,I'm glad of it.,VICTORIA: Your family sent cards. It was much appreciated.,1,,,,,,VICTORIA: Your family sent cards. It was much appreciated.
mrs brown,L396417,L396417,0,0,u6704,VICTORIA,,,"VICTORIA: My husband was always very complimentary in speaking of you. He would have approved, I am sure, of my calling on you in this way. I trust it does not inconvenience you too much.","My husband was always very complimentary in speaking of you. He would have approved, I am sure, of my calling on you in this way. I trust it does not inconvenience you too much.",,0,,,,,,
mrs brown,L396417,L396418,1,1,u6696,BROWN,u6704,VICTORIA,"BROWN: I've no family, ma'am, apart from my brothers and sisters.","I've no family, ma'am, apart from my brothers and sisters.","VICTORIA: My husband was always very complimentary in speaking of you. He would have approved, I am sure, of my calling on you in this way. I trust it does not inconvenience you too much.",1,,,,,,"VICTORIA: My husband was always very complimentary in speaking of you. He would have approved, I am sure, of my calling on you in this way. I trust it does not inconvenience you too much."
mrs brown,L396417,L396419,2,2,u6704,VICTORIA,u6696,BROWN,"VICTORIA: Yes. You have a brother in service here, do you not? I forget his name.","Yes. You have a brother in service here, do you not? I forget his name.","VICTORIA: My husband was always very complimentary in speaking of you. He would have approved, I am sure, of my calling on you in this way. I trust it does not inconvenience you too much.
BROWN: I've no family, ma'am, apart from my brothers and sisters.",2,,,,,"VICTORIA: My husband was always very complimentary in speaking of you. He would have approved, I am sure, of my calling on you in this way. I trust it does not inconvenience you too much.","BROWN: I've no family, ma'am, apart from my brothers and sisters."
mrs brown,L396417,L396420,3,3,u6696,BROWN,u6704,VICTORIA,BROWN: Archie.,Archie.,"VICTORIA: My husband was always very complimentary in speaking of you. He would have approved, I am sure, of my calling on you in this way. I trust it does not inconvenience you too much.
BROWN: I've no family, ma'am, apart from my brothers and sisters.
VICTORIA: Yes. You have a brother in service here, do you not? I forget his name.",3,,,,"VICTORIA: My husband was always very complimentary in speaking of you. He would have approved, I am sure, of my calling on you in this way. I trust it does not inconvenience you too much.","BROWN: I've no family, ma'am, apart from my brothers and sisters.","VICTORIA: Yes. You have a brother in service here, do you not? I forget his name."
mrs brown,L396417,L396421,4,4,u6704,VICTORIA,u6696,BROWN,VICTORIA: Yes. That will be company for you.,Yes. That will be company for you.,"VICTORIA: My husband was always very complimentary in speaking of you. He would have approved, I am sure, of my calling on you in this way. I trust it does not inconvenience you too much.
BROWN: I've no family, ma'am, apart from my brothers and sisters.
VICTORIA: Yes. You have a brother in service here, do you not? I forget his name.
BROWN: Archie.",4,,,"VICTORIA: My husband was always very complimentary in speaking of you. He would have approved, I am sure, of my calling on you in this way. I trust it does not inconvenience you too much.","BROWN: I've no family, ma'am, apart from my brothers and sisters.","VICTORIA: Yes. You have a brother in service here, do you not? I forget his name.",BROWN: Archie.
mrs brown,L396417,L396422,5,5,u6696,BROWN,u6704,VICTORIA,"BROWN: Yes, ma'am.","Yes, ma'am.","VICTORIA: My husband was always very complimentary in speaking of you. He would have approved, I am sure, of my calling on you in this way. I trust it does not inconvenience you too much.
BROWN: I've no family, ma'am, apart from my brothers and sisters.
VICTORIA: Yes. You have a brother in service here, do you not? I forget his name.
BROWN: Archie.
VICTORIA: Yes. That will be company for you.",5,,"VICTORIA: My husband was always very complimentary in speaking of you. He would have approved, I am sure, of my calling on you in this way. I trust it does not inconvenience you too much.","BROWN: I've no family, ma'am, apart from my brothers and sisters.","VICTORIA: Yes. You have a brother in service here, do you not? I forget his name.",BROWN: Archie.,VICTORIA: Yes. That will be company for you.
mrs brown,L396426,L396426,0,0,u6696,BROWN,,,BROWN: So?,So?,,0,,,,,,
mrs brown,L396426,L396427,1,1,u6691,ARCHIE,u6696,BROWN,"ARCHIE: So, there are rules. Things you do and things you don't do.","So, there are rules. Things you do and things you don't do.",BROWN: So?,1,,,,,,BROWN: So?
mrs brown,L396426,L396428,2,2,u6696,BROWN,u6691,ARCHIE,"BROWN: I was just telling the woman how I feel, for God's sake.","I was just telling the woman how I feel, for God's sake.","BROWN: So?
ARCHIE: So, there are rules. Things you do and things you don't do.",2,,,,,BROWN: So?,"ARCHIE: So, there are rules. Things you do and things you don't do."
mrs brown,L396426,L396429,3,3,u6691,ARCHIE,u6696,BROWN,ARCHIE: You don't tell Her Majesty how you feel.,You don't tell Her Majesty how you feel.,"BROWN: So?
ARCHIE: So, there are rules. Things you do and things you don't do.
BROWN: I was just telling the woman how I feel, for God's sake.",3,,,,BROWN: So?,"ARCHIE: So, there are rules. Things you do and things you don't do.","BROWN: I was just telling the woman how I feel, for God's sake."
mrs brown,L396426,L396430,4,4,u6696,BROWN,u6691,ARCHIE,"BROWN: I speak as I find, Archie.","I speak as I find, Archie.","BROWN: So?
ARCHIE: So, there are rules. Things you do and things you don't do.
BROWN: I was just telling the woman how I feel, for God's sake.
ARCHIE: You don't tell Her Majesty how you feel.",4,,,BROWN: So?,"ARCHIE: So, there are rules. Things you do and things you don't do.","BROWN: I was just telling the woman how I feel, for God's sake.",ARCHIE: You don't tell Her Majesty how you feel.
mrs brown,L396426,L396431,5,5,u6691,ARCHIE,u6696,BROWN,ARCHIE: Not down south you don't.,Not down south you don't.,"BROWN: So?
ARCHIE: So, there are rules. Things you do and things you don't do.
BROWN: I was just telling the woman how I feel, for God's sake.
ARCHIE: You don't tell Her Majesty how you feel.
BROWN: I speak as I find, Archie.",5,,BROWN: So?,"ARCHIE: So, there are rules. Things you do and things you don't do.","BROWN: I was just telling the woman how I feel, for God's sake.",ARCHIE: You don't tell Her Majesty how you feel.,"BROWN: I speak as I find, Archie."
mrs brown,L396432,L396432,0,0,u6691,ARCHIE,,,ARCHIE: So what did Ponsonby do when she started shouting?,So what did Ponsonby do when she started shouting?,,0,,,,,,
mrs brown,L396432,L396433,1,1,u6696,BROWN,u6691,ARCHIE,BROWN: I think he nearly ruptured his truss.,I think he nearly ruptured his truss.,ARCHIE: So what did Ponsonby do when she started shouting?,1,,,,,,ARCHIE: So what did Ponsonby do when she started shouting?
mrs brown,L396434,L396434,0,0,u6696,BROWN,,,BROWN: How much?,How much?,,0,,,,,,
mrs brown,L396434,L396435,1,1,u6691,ARCHIE,u6696,BROWN,ARCHIE: Seventy a year.,Seventy a year.,BROWN: How much?,1,,,,,,BROWN: How much?
mrs brown,L396434,L396436,2,2,u6696,BROWN,u6691,ARCHIE,"BROWN: Not bad, not bad.","Not bad, not bad.","BROWN: How much?
ARCHIE: Seventy a year.",2,,,,,BROWN: How much?,ARCHIE: Seventy a year.
mrs brown,L396434,L396437,3,3,u6691,ARCHIE,u6696,BROWN,ARCHIE: How about yourself?,How about yourself?,"BROWN: How much?
ARCHIE: Seventy a year.
BROWN: Not bad, not bad.",3,,,,BROWN: How much?,ARCHIE: Seventy a year.,"BROWN: Not bad, not bad."
mrs brown,L396434,L396438,4,4,u6696,BROWN,u6691,ARCHIE,BROWN: Sixty.,Sixty.,"BROWN: How much?
ARCHIE: Seventy a year.
BROWN: Not bad, not bad.
ARCHIE: How about yourself?",4,,,BROWN: How much?,ARCHIE: Seventy a year.,"BROWN: Not bad, not bad.",ARCHIE: How about yourself?
mrs brown,L396434,L396439,5,5,u6691,ARCHIE,u6696,BROWN,ARCHIE: That's pretty good for a ghillie.,That's pretty good for a ghillie.,"BROWN: How much?
ARCHIE: Seventy a year.
BROWN: Not bad, not bad.
ARCHIE: How about yourself?
BROWN: Sixty.",5,,BROWN: How much?,ARCHIE: Seventy a year.,"BROWN: Not bad, not bad.",ARCHIE: How about yourself?,BROWN: Sixty.
mrs brown,L396440,L396440,0,0,u6696,BROWN,,,BROWN: Prince Leopold? Is he the one who bleeds all day? So what does his valet do? Wash his poultices for him?,Prince Leopold? Is he the one who bleeds all day? So what does his valet do? Wash his poultices for him?,,0,,,,,,
mrs brown,L396440,L396441,1,1,u6691,ARCHIE,u6696,BROWN,ARCHIE: It's better than shovelling horse shit.,It's better than shovelling horse shit.,BROWN: Prince Leopold? Is he the one who bleeds all day? So what does his valet do? Wash his poultices for him?,1,,,,,,BROWN: Prince Leopold? Is he the one who bleeds all day? So what does his valet do? Wash his poultices for him?
mrs brown,L396440,L396442,2,2,u6696,BROWN,u6691,ARCHIE,"BROWN: If you were looking for promotion, you should have picked one of the healthier ones.","If you were looking for promotion, you should have picked one of the healthier ones.","BROWN: Prince Leopold? Is he the one who bleeds all day? So what does his valet do? Wash his poultices for him?
ARCHIE: It's better than shovelling horse shit.",2,,,,,BROWN: Prince Leopold? Is he the one who bleeds all day? So what does his valet do? Wash his poultices for him?,ARCHIE: It's better than shovelling horse shit.
mrs brown,L396440,L396443,3,3,u6691,ARCHIE,u6696,BROWN,ARCHIE: She's hardly a full hamper herself.,She's hardly a full hamper herself.,"BROWN: Prince Leopold? Is he the one who bleeds all day? So what does his valet do? Wash his poultices for him?
ARCHIE: It's better than shovelling horse shit.
BROWN: If you were looking for promotion, you should have picked one of the healthier ones.",3,,,,BROWN: Prince Leopold? Is he the one who bleeds all day? So what does his valet do? Wash his poultices for him?,ARCHIE: It's better than shovelling horse shit.,"BROWN: If you were looking for promotion, you should have picked one of the healthier ones."
mrs brown,L396440,L396444,4,4,u6696,BROWN,u6691,ARCHIE,BROWN: It's only grief makes her like she is.,It's only grief makes her like she is.,"BROWN: Prince Leopold? Is he the one who bleeds all day? So what does his valet do? Wash his poultices for him?
ARCHIE: It's better than shovelling horse shit.
BROWN: If you were looking for promotion, you should have picked one of the healthier ones.
ARCHIE: She's hardly a full hamper herself.",4,,,BROWN: Prince Leopold? Is he the one who bleeds all day? So what does his valet do? Wash his poultices for him?,ARCHIE: It's better than shovelling horse shit.,"BROWN: If you were looking for promotion, you should have picked one of the healthier ones.",ARCHIE: She's hardly a full hamper herself.
mrs brown,L396440,L396445,5,5,u6691,ARCHIE,u6696,BROWN,"ARCHIE: Three years, John. Is that not a bit long to be grieving?","Three years, John. Is that not a bit long to be grieving?","BROWN: Prince Leopold? Is he the one who bleeds all day? So what does his valet do? Wash his poultices for him?
ARCHIE: It's better than shovelling horse shit.
BROWN: If you were looking for promotion, you should have picked one of the healthier ones.
ARCHIE: She's hardly a full hamper herself.
BROWN: It's only grief makes her like she is.",5,,BROWN: Prince Leopold? Is he the one who bleeds all day? So what does his valet do? Wash his poultices for him?,ARCHIE: It's better than shovelling horse shit.,"BROWN: If you were looking for promotion, you should have picked one of the healthier ones.",ARCHIE: She's hardly a full hamper herself.,BROWN: It's only grief makes her like she is.
mrs brown,L396440,L396446,6,6,u6696,BROWN,u6691,ARCHIE,BROWN: She loved him.,She loved him.,"BROWN: Prince Leopold? Is he the one who bleeds all day? So what does his valet do? Wash his poultices for him?
ARCHIE: It's better than shovelling horse shit.
BROWN: If you were looking for promotion, you should have picked one of the healthier ones.
ARCHIE: She's hardly a full hamper herself.
BROWN: It's only grief makes her like she is.
ARCHIE: Three years, John. Is that not a bit long to be grieving?",6,BROWN: Prince Leopold? Is he the one who bleeds all day? So what does his valet do? Wash his poultices for him?,ARCHIE: It's better than shovelling horse shit.,"BROWN: If you were looking for promotion, you should have picked one of the healthier ones.",ARCHIE: She's hardly a full hamper herself.,BROWN: It's only grief makes her like she is.,"ARCHIE: Three years, John. Is that not a bit long to be grieving?"
